Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	2	3	1	2	-	1	-	-	-	-		2	1	-	-	-	6	1	1	-	-	-	1	-	1	22
Barnard, Paul	1	-	-	-	-		-	-	-	-	-	1	-	2	1		1	-	-	-		-	-	1	1	8
Barnes, John	-	1	1	1	-	-	-	-	1	-	-	1	1	-	1	1	-	-	-	1	-		2	-	-	11
Bewick, Darren	2	-	2	2	-	2	-	1	-	-	-							1	-	-	2	-	-	-	-	12
Blumfield, Justin	1	-	1	1	1	-	-	3		2	1	2	-	-	4	-	1	2	1	4	3	2	1	2	1	33
Bolton, Mark																						-				
Caracella, Blake	-	1	-		2	2	1	1	1	1	1	3	3	-	1	-	2	1	2	2	1	1	2	1	1	30
Denham, Sean	-	-	-		-	-								-	-		-					-				
Fletcher, Dustin	1	-	-	-	1	-	-	-		2	-	-	-	-	3	-	4	-	-		2	-	-	-	-	13
Fraser, Mark			-	-												-	-									
Hardwick, Damien	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Heffernan, Chris	-	-	-	-	-	-	1	1	-	1	-	-	2	-	-	-					-	-	-	-	-	5
Henneman, Aaron											-	-			-	-	-	-	-	-						
Hird, James	2	1	1	3	3	-	-	1	2	2	1	3	2	1	-				1	2			6	3	1	35
Jacobs, Danny						-			1	-	2	-	-	-			-	1								4
Johnson, Jason	2	-	-	1	-	-	-	-	1	1	-	-	-	-	-	-	-	1	-	2	2	-	-	-	-	10
Johnson, Mark	-	-	1	-	2	2	1	-	-	1	-	-	-	-	-	-		1	-	-	1	-	-	-	-	9
Lloyd, Matthew	5	3	7	3	1	5	3	2	5	2	6	9	6	4	5	3	1	8	7	1	2	7	6	6	3	110
Long, Michael	-	1	-	-			-	-	-	4	-	-	1	-	1	-	3	-	-	-	1	1	-	-	3	15
Lucas, Scott			2	5	3	4	3	-	2	5	2	-	3	2	2	3	2	3	4	1	1	3	1	1	1	53
McVeigh, Mark																						1				1
Mercuri, Mark	1			2	1		1	1	1	1	4	-	3		1	6	1	1	2	1	3		3	3	1	37
Misiti, Joe	-	1	1	1	-	1	1	-	-	-	-	1	-	1	-	-	1	1	-	1	-	-	-	-	1	11
Moorcroft, Gary				1	-	2	1	3	1			2	1			1	1	-	1	1	1	-	2	-	2	20
Prior, Michael				-		-		-	-					-	-	-	-	-			-	-				
Ramanauskas, Adam	-	1	1		1	-	-	-	-	-	1	-	1	-	-	1	1	1	-	1	-	-	1	-	-	10
Rioli, Dean	1	-																	1	-	-					2
Robran, Jonathon		-																		-	-	-				
Solomon, Dean	-	1	-	-	1	-	-	1	1	-	-	-	2	-	1	-	2	-	-	1	-	-	-	-	-	10
Wallis, Dean	-	-	-	-	1	-	1		-	-	-		-	-		-							-	-	-	2
Wellman, Sean	-	-	-	-	-	1	-	-	-	-	2	-	1	-	-	-	-	-	-	-	-	-	1	-	-	5
Totals	18	13	18	22	17	20	13	14	16	22	20	24	27	10	20	15	26	22	20	18	19	15	26	17	16	468
Opponent	PA	RI	FR	HW	CA	WB	CW	BL	ME	AD	GE	SK	KA	SY	WC	PA	RI	FR	HW	CA	WB	CW	KA	CA	ME	
