Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	-	6	1	1	2	2	2	4	2	-		4	3	-	1	2	2	2	1	1	1	-	1	1	-	39
Barnard, Paul	2	6	2	1	3		1	5	3	-	-	4	2	2	3		6	1	2	2		-	6	2	5	58
Barnes, John	7	2	-	5	2	2	1	3	-	-	1	-	4	-	3	2	2	1	2	2	1		6	3	2	51
Bewick, Darren	1	6	2	9	3	3	2	2	4	3	4							3	4	5	3	2	3	1	1	61
Blumfield, Justin	7	2	9	1	3	5	3	3		4	3	8	7	6	8	6	-	3	1	9	2	1	4	4	7	106
Bolton, Mark																						3				3
Caracella, Blake	5	1	2		5	8	3	5	2	4	7	2	4	3	5	1	5	8	3	4	3	2	4	4	5	95
Denham, Sean	6	5	1		2	2								2	1		2					3				24
Fletcher, Dustin	2	1	-	-	3	4	-	1		4	-	2	1	3	5	-	1	2	1		4	-	-	2	1	37
Fraser, Mark			2	3												1	4									10
Hardwick, Damien	2	-	1	2	2	2	3	-	1	-	1	-	1	2	1	1	-	1	1	1	-		5	-	1	28
Heffernan, Chris	1	-	-	1	1	4	6	4	5	9	8	3	3	3	2	3					1	2	4	3	5	68
Henneman, Aaron											2	4			-	1	1	-	1	-						9
Hird, James	5	4	4	14	6	2	6	4	7	4	7	3	6	3	2				6	2			-	1	10	96
Jacobs, Danny						-			2	4	4	2	3	1			2	-								18
Johnson, Jason	4	7	2	6	4	5	5	9	1	6	7	5	3	4	9	5	5	5	2	3	9	5	6	3	3	123
Johnson, Mark	6	-	-	-	2	2	2	-	1	3	2	8	3	4	3	1		9	4	2	5	2	-	-	-	59
Lloyd, Matthew	1	7	3	4	2	2	2	3	5	1	2	3	2	1	3	5	4	4	3	4	5	1	3	3	2	75
Long, Michael	3	1	6	5			3	4	2	2	2	3	3	6	6	3	6	1	7	1	11	4	7	2	2	90
Lucas, Scott			2	3	4	3	5	4	7	3	2	2	2	3	3	8	6	7	10	3	6	5	4	2	3	97
McVeigh, Mark																						1				1
Mercuri, Mark	2			2	-		5	2	3	-	5	4	3		-	-	5	-	7	1	-		1	1	3	44
Misiti, Joe	3	3	4	4	5	5	5	4	3	3	1	1	9	3	4	2	6	6	2	1	3	7	10	6	6	106
Moorcroft, Gary				4	2	3	4	2	2			5	-			-	3	2	4	1	8	4	6	2	1	53
Prior, Michael				4		1		3	-					1	2	2	3	2			-	2				20
Ramanauskas, Adam	-	5	3		4	2	5	11	4	5	10	2	4	2	4	8	5	3	6	5	3	6	3	7	6	113
Rioli, Dean	-	1																	3	4	1					9
Robran, Jonathon		1																		1	-	2				4
Solomon, Dean	1	1	1	3	1	-	2	-	1	1	3	3	1	4	2	2	2	5	1	5	1	3	2	1	3	49
Wallis, Dean	1	1	-	1	3	1	1		3	-	-		-	-		1							1	-	3	16
Wellman, Sean	7	1	-	-	-	2	2	3	-	1	-	2	1	-	-	-	1	1	2	1	1	1	2	3	3	34
Totals	66	61	45	73	59	60	68	76	58	57	71	70	65	53	67	54	71	66	73	58	68	56	78	51	72	1596
Opponent	PA	RI	FR	HW	CA	WB	CW	BL	ME	AD	GE	SK	KA	SY	WC	PA	RI	FR	HW	CA	WB	CW	KA	CA	ME	
