Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	7	19	8	11	10	14	10	10	8	3		15	8	6	15	16	19	10	11	6	7	9	10	6	8	246
Barnard, Paul	8	17	11	17	18		14	19	17	7	5	13	16	16	5		20	5	11	9		16	22	8	12	286
Barnes, John	19	19	11	21	12	9	16	12	8	6	12	2	17	8	13	15	14	12	16	17	10		15	12	15	311
Bewick, Darren	13	16	12	20	13	10	10	14	15	9	14							18	15	13	11	14	22	10	10	259
Blumfield, Justin	16	12	20	15	19	15	14	16		19	18	23	23	18	23	27	7	15	14	23	15	14	24	20	23	433
Bolton, Mark																						7				7
Caracella, Blake	18	12	9		19	24	27	28	13	17	14	13	23	20	24	16	21	32	26	21	22	20	25	24	21	489
Denham, Sean	19	20	6		18	13								15	9		16					17				133
Fletcher, Dustin	16	10	12	11	17	13	13	22		20	16	23	15	13	17	18	18	8	10		16	19	14	21	15	357
Fraser, Mark			11	8												4	9									32
Hardwick, Damien	24	12	26	22	23	15	24	14	23	22	21	12	11	12	25	20	15	22	21	26	5		17	14	16	442
Heffernan, Chris	19	13	5	17	12	8	19	22	14	22	22	20	16	8	15	7					14	15	18	11	12	309
Henneman, Aaron											13	6			5	7	2	12	9	3						57
Hird, James	19	23	14	30	22	4	29	20	35	17	29	20	30	25	14				30	16			18	15	29	439
Jacobs, Danny						15			12	12	13	8	6	4			8	5								83
Johnson, Jason	21	23	10	19	23	20	25	22	8	18	25	15	15	12	30	27	12	21	15	21	28	13	20	12	13	468
Johnson, Mark	22	11	20	8	13	15	17	10	12	23	23	24	21	17	19	22		26	18	22	17	19	-	4	10	393
Lloyd, Matthew	11	22	17	14	14	14	15	17	13	9	17	24	12	16	14	18	14	24	15	16	12	14	20	13	16	391
Long, Michael	18	17	19	21			14	16	13	19	7	5	13	19	17	17	14	11	20	15	23	15	30	11	11	365
Lucas, Scott			10	19	17	16	24	11	11	14	9	9	15	21	13	16	15	24	22	10	14	19	18	11	11	349
McVeigh, Mark																						2				2
Mercuri, Mark	17			26	7		18	29	20	21	23	23	11		8	22	24	10	20	19	14		13	13	22	360
Misiti, Joe	29	15	24	27	15	17	25	21	26	28	17	12	36	26	27	16	18	37	27	16	29	39	41	31	26	625
Moorcroft, Gary				12	3	20	12	15	8			16	6			9	9	13	9	9	15	9	21	6	6	198
Prior, Michael				6		7		14	7					10	21	8	16	17			11	12				129
Ramanauskas, Adam	7	12	10		15	15	7	22	12	10	31	17	9	7	8	24	17	20	24	24	17	16	18	23	11	376
Rioli, Dean	5	5																	17	15	9					51
Robran, Jonathon		7																		20	5	19				51
Solomon, Dean	9	19	9	21	23	12	7	6	12	9	9	15	10	10	9	17	22	15	4	16	14	13	15	19	17	332
Wallis, Dean	15	11	6	7	9	14	4		19	12	2		11	-		4							9	2	11	136
Wellman, Sean	17	14	14	14	17	16	20	10	11	18	6	16	12	8	18	14	8	17	14	13	15	12	18	19	17	358
Totals	349	329	284	366	339	306	364	370	317	335	346	331	336	291	349	344	318	374	368	350	323	333	408	305	332	8467
Opponent	PA	RI	FR	HW	CA	WB	CW	BL	ME	AD	GE	SK	KA	SY	WC	PA	RI	FR	HW	CA	WB	CW	KA	CA	ME	
