Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	3	10	2	3	4	2	3	2	3	-		5	2	2	1	6	10	3	7	1	3	3	6	-	2	83
Barnard, Paul	2	8	3	-	5		4	6	6	1	-	6	4	6	1		4	1	3	1		7	8	3	5	84
Barnes, John	9	6	3	10	2	2	9	2	3	1	3	1	8	1	6	6	6	1	7	7	6		7	2	7	115
Bewick, Darren	2	4	2	3	2	2	4	1	4	1	3							2	2	3	6	4	3	-	-	48
Blumfield, Justin	3	2	5	2	6	1	4	6		7	6	7	2	2	10	9	5	2	5	9	6	4	8	5	5	121
Bolton, Mark																						1				1
Caracella, Blake	4	4	2		10	8	3	5	5	5	6	4	8	1	10	2	7	7	5	7	11	8	6	4	6	138
Denham, Sean	2	3	2		2	4								2	2		1					2				20
Fletcher, Dustin	1	3	2	1	5	-	3	5		5	4	9	5	3	7	3	8	2	4		9	3	3	3	5	93
Fraser, Mark			-	2												1	2									5
Hardwick, Damien	2	3	3	1	5	2	4	2	6	1	3	4	3	4	5	2	2	3	6	2	-		2	2	4	71
Heffernan, Chris	3	2	-	3	-	1	2	6	1	3	4	3	6	-	1	2					3	5	4	2	3	54
Henneman, Aaron											3	1			2	3	-	2	1	-						12
Hird, James	6	6	3	10	6	1	3	6	12	4	8	5	10	4	2				3	8			7	4	7	115
Jacobs, Danny						3			6	4	7	3	2	1			1	1								28
Johnson, Jason	3	3	3	2	4	1	7	2	1	6	4	3	3	1	4	6	1	4	2	8	3	2	3	1	2	79
Johnson, Mark	7	3	6	3	5	5	3	3	2	4	8	6	5	2	3	8		4	4	2	4	7	-	1	7	102
Lloyd, Matthew	6	8	10	6	5	6	7	4	7	5	10	13	7	4	7	11	5	12	9	6	7	8	9	9	5	186
Long, Michael	1	2	4	1			3	1	1	5	1	2	5	4	4	3	3	-	5	1	9	4	6	3	4	72
Lucas, Scott			2	8	7	8	8	3	3	7	3	3	5	5	5	8	5	6	12	4	10	10	4	3	3	132
McVeigh, Mark																						1				1
Mercuri, Mark	2			6	3		8	9	5	5	5	2	3		1	8	6	1	4	3	6		3	5	7	92
Misiti, Joe	7	1	3	4	2	3	5	2	8	6	4	3	3	2	3	3	2	3	5	2	5	6	5	1	4	92
Moorcroft, Gary				3	1	3	6	4	1			4	3			2	2	1	3	3	4	4	6	2	2	54
Prior, Michael				1		3		3	1					1	8	4	-	2			3	3				29
Ramanauskas, Adam	2	4	5		3	2	2	3	3	2	14	5	5	1	1	3	5	5	6	8	8	4	7	5	2	105
Rioli, Dean	1	-																	6	3	4					14
Robran, Jonathon		1																		6	-	6				13
Solomon, Dean	4	8	2	6	9	4	3	3	4	4	3	6	6	2	2	8	7	3	3	4	3	4	6	7	4	115
Wallis, Dean	6	5	1	1	3	2	3		5	6	1		8	1		2							3	-	7	54
Wellman, Sean	3	5	5	3	4	3	4	2	2	2	3	5	3	2	7	11	2	5	3	1	6	3	5	2	9	100
Totals	79	91	68	79	93	66	98	80	89	84	103	100	106	51	92	111	84	70	105	89	116	99	111	64	100	2228
Opponent	PA	RI	FR	HW	CA	WB	CW	BL	ME	AD	GE	SK	KA	SY	WC	PA	RI	FR	HW	CA	WB	CW	KA	CA	ME	
