Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	-	2	-	1	3	-	-	-	1	-		2	1	2	-	2	3	1	2	-	1	2	5	-	1	29
Barnard, Paul	-	1	-	-	1		2	1	2	-	-	1	-	1	-		-	-	1	1		2	2	1	2	18
Barnes, John	1	-	-	1	1	1	1	2	-	1	-	-	1	-	1	-	2	-	1	1	-		1	1	1	17
Bewick, Darren	-	-	-	-	1	-	-	-	-	-	-							-	-	-	-	-	-	-	-	1
Blumfield, Justin	-	-	-	-	-	1	-	1		3	1	2	-	-	4	1	-	1	-	2	1	-	4	1	4	26
Bolton, Mark																						1				1
Caracella, Blake	-	-	-		1	-	-	-	1	-	1	1	1	-	-	1	-	1	-	3	-	1	-	2	1	14
Denham, Sean	-	-	-		-	-								-	-		-					-				
Fletcher, Dustin	1	1	1	1	-	-	2	2		3	3	3	2	1	5	1	2	1	1		4	-	1	1	-	36
Fraser, Mark			-	-												-	-									
Hardwick, Damien	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		1	-	1	3
Heffernan, Chris	2	-	-	2	-	1	-	-	-	1	2	1	-	-	-	-					-	-	1	1	2	13
Henneman, Aaron											1	-			-	-	-	1	-	-						2
Hird, James	2	1	1	4	3	-	-	1	3	-	4	3	2	2	1				1	1			1	-	1	31
Jacobs, Danny						-			4	1	1	-	-	1			-	-								7
Johnson, Jason	1	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	1	-	-	1	-	-	5
Johnson, Mark	-	2	2	-	-	1	-	-	-	1	1	-	-	-	-	2		1	1	-	2	1	-	-	3	17
Lloyd, Matthew	2	3	1	2	2	6	-	3	3	2	3	2	5	2	4	4	1	1	5	1	1	2	3	6	3	67
Long, Michael	-	-	1	-			-	-	-	-	-	-	1	1	-	-	1	-	1	-	-	1	1	1	-	8
Lucas, Scott			1	-	5	1	2	-	2	3	1	-	1	1	3	3	-	-	2	1	2	3	-	-	2	33
McVeigh, Mark																						-				
Mercuri, Mark	-			1	2		1	2	-	-	2	-	2		-	1	1	-	2	-	1		1	1	2	19
Misiti, Joe	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	3
Moorcroft, Gary				-	-	1	2	2	1			-	-			-	-	-	1	-	-	-	1	-	-	8
Prior, Michael				-		-		-	-					-	-	-	-	-			-	-				
Ramanauskas, Adam	-	-	-		-	1	-	-	1	-	1	-	-	-	-	-	-	1	1	1	1	2	3	-	-	12
Rioli, Dean	-	-																	-	1	-					1
Robran, Jonathon		-																		-	-	-				
Solomon, Dean	1	1	1	3	1	-	-	-	1	2	-	-	3	-	-	3	2	1	-	2	1	1	1	3	1	28
Wallis, Dean	1	2	1	-	-	1	1		-	1	1		4	-		-							-	-	1	13
Wellman, Sean	-	-	1	1	-	-	1	1	-	-	-	2	-	-	1	3	-	1	1	-	2	-	1	-	1	16
Totals	12	13	10	16	20	15	13	15	19	19	22	18	23	11	19	21	12	10	20	15	16	16	29	18	26	428
Opponent	PA	RI	FR	HW	CA	WB	CW	BL	ME	AD	GE	SK	KA	SY	WC	PA	RI	FR	HW	CA	WB	CW	KA	CA	ME	
