Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Alessio, Steven	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Barnard, Paul	-	-	1	-	-		4	-	-	-	-	-	-	1	-		1	-	1	2		-	-	1	-	11
Barnes, John	1	2	-	1	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	2	-		1	-	-	9
Bewick, Darren	-	-	-	2	3	-	1	3	4	1	2							-	2	1	2	5	3	-	-	29
Blumfield, Justin	-	-	-	-	-	-	1	-		2	-	-	-	1	2	-	-	-	-	1	3	-	-	-	-	10
Bolton, Mark																						-				
Caracella, Blake	1	-	-		-	-	2	1	-	2	-	-	2	-	2	-	2	-	-	-	1	1	-	2	-	16
Denham, Sean	1	-	-		-	3								-	3		-					-				7
Fletcher, Dustin	-	-	2	-	1	1	3	-		-	-	-	-	-	2	-	-	-	-		-	-	-	2	-	11
Fraser, Mark			-	-												-	2									2
Hardwick, Damien	1	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	1	3	-		-	1	-	8
Heffernan, Chris	2	1	-	1	2	1	1	-	2	1	2	2	1	-	3	-					1	1	-	-	1	22
Henneman, Aaron											-	-			-	-	-	-	-	-						
Hird, James	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-				-	-			-	-	2	4
Jacobs, Danny						-			-	1	-	1	-	-			-	-								2
Johnson, Jason	-	1	2	1	1	-	3	-	1	2	6	-	-	1	2	-	1	-	-	-	-	-	-	-	-	21
Johnson, Mark	2	1	-	-	-	-	-	-	-	-	4	2	-	-	2	-		3	-	-	2	2	-	-	-	18
Lloyd, Matthew	-	1	-	1	-	-	-	-	-	-	-	2	-	-	1	-	-	1	-	-	1	-	-	-	-	7
Long, Michael	-	-	-	-			-	-	-	2	-	-	-	-	1	-	-	-	3	-	3	-	3	-	2	14
Lucas, Scott			-	-	-	-	1	-	1	-	-	-	2	-	-	1	-	-	1	-	2	-	-	-	-	8
McVeigh, Mark																						-				
Mercuri, Mark	3			-	-		1	-	1	-	4	1	-		1	1	-	-	2	1	1		2	2	2	22
Misiti, Joe	1	-	-	-	-	-	-	-	-	1	-	1	-	-	2	-	-	-	-	1	-	-	2	-	-	8
Moorcroft, Gary				-	-	-	-	-	-			-	-			-	-	-	1	-	-	3	4	-	1	9
Prior, Michael				-		-		-	-					-	1	-	-	-			-	-				1
Ramanauskas, Adam	-	-	-		2	1	1	-	-	3	6	-	-	-	1	1	-	-	-	3	1	2	1	2	2	26
Rioli, Dean	-	-																	-	-	1					1
Robran, Jonathon		-																		1	-	-				1
Solomon, Dean	-	-	-	1	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	1	-	2	2	-	8
Wallis, Dean	-	2	-	-	-	-	-		-	3	-		-	-		-							-	-	-	5
Wellman, Sean	-	-	1	-	7	2	1	-	-	1	-	1	-	-	-	-	1	1	-	-	-	3	-	-	1	19
Totals	12	8	7	7	17	8	22	4	10	19	24	12	5	3	23	3	7	5	11	15	19	17	18	12	11	299
Opponent	PA	RI	FR	HW	CA	WB	CW	BL	ME	AD	GE	SK	KA	SY	WC	PA	RI	FR	HW	CA	WB	CW	KA	CA	ME	
