Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt				-																				
Astbury, David			-	-	-	-																		
Batchelor, Jake	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Chaplin, Troy	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Conca, Reece																	-	-					On	1/0
Cotchin, Trent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Deledio, Brett	Off					-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	0/1
Drummond, Nathan				Off																				0/1
Edwards, Shane	-		-	-	-	-		-	-	-	-	-	-	Off						Off	-	-	-	0/2
Ellis, Brandon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Ellis, Corey					-		-	-	On	Off	Off													1/2
Elton, Todd							-																	
Gordon, Nathan	On	On	-	-		On						-	-	-	On									4/0
Griffiths, Ben	-	-	-	-		Off		-	-	-	-	-	Off			-							Off	0/3
Grigg, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Grimes, Dylan	-	-				-	-	-	-	-	-	-	-	-	-	-	-	Off			-	-	-	0/1
Hampson, Shaun														-	-	Off		-						0/1
Houli, Bachar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hunt, Taylor	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Knights, Chris			Off																					0/1
Lambert, Kane		Off										Off	-	On	-	-	-	-	-	-	-	-	-	1/2
Lennon, Ben					Off										-	-	Off	-	-	On	-	Off		1/3
Lloyd, Sam	-	-	On	-	On											On	On	On	-	-	On	On		7/0
Maric, Ivan	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	
Martin, Dustin	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
McBean, Liam							Off		Off															0/2
McDonough, Matt				On											Off									1/1
McIntosh, Kamdyn	-	-	-	-	-	-	-	-	-	-	-	On	On	-	-	-	-	-	On	-	-	-	-	3/0
Menadue, Connor							On	On	-	On	On													4/0
Miles, Anthony	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	-	-	0/1
Morris, Steven	-	-	-	-	-	-	-	-	-	-	-			-					-	-				
Newman, Chris	-	-	-		-	-						-	-	-	-	-	-	-	-	-	Off	-	-	0/1
Petterd, Ricky		-																						
Rance, Alex	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Riewoldt, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Thomas, Matt																			-		-			
Vickery, Ty					-		-	Off		-	-	-	-	-			-	-	-	-	-	-	-	0/1
Vlastuin, Nick	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals																								
Opponent	CA	WB	BL	ME	GE	NM	CW	PA	ES	FR	WC	SY	GW	CA	SK	FR	HW	AD	GC	CW	ES	NM	NM	
