Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Arnot, Matt				-																				
Astbury, David			-	-	-	-																		
Batchelor, Jake	3	-	-	-	-	-	-	-	1	-	-	1	2	-	1	-	-	-	-	-	-	-	-	8
Chaplin, Troy	2	-	-		1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	4
Conca, Reece																	-	-					1	1
Cotchin, Trent	-	-	-	2	-	1	-	-	-	2	-	-	-	-	-	1	-	1	-	-		-	-	7
Deledio, Brett	2					-	-	-	1	2	-	-	-	2	2	-	2		1	-	5	1	2	20
Drummond, Nathan				1																				1
Edwards, Shane	-		-	2	2	-		-	-	1	-	-	2	1						-	-	1	-	9
Ellis, Brandon	-	-	1	-	1	1	-	-	3	-	1	-	-	7	-	1	1	-	1	4	3	-	-	24
Ellis, Corey					-		-	-	-	-	-													
Elton, Todd							-																	
Gordon, Nathan	-	-	1	-		1						-	-	-	-									2
Griffiths, Ben	-	-	-	-		-		-	-	-	-	-	-			-							-	
Grigg, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	1	-	-	3
Grimes, Dylan	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	
Hampson, Shaun														-	-	-		-						
Houli, Bachar	9	2	1	5	5	1	2	1	2	2	2	-	-	1	1	-	-	1	4	-	-	-	-	39
Hunt, Taylor	6	1	-	-	-	-	-	-	1	-	1	-	-	2	-	-	-	-	-	-	-	-	1	12
Knights, Chris			-																					
Lambert, Kane		-										-	-	-	-	-	-	-	-	-	-	-	-	
Lennon, Ben					-										-	-	-	-	-	-	-	-		
Lloyd, Sam	1	-	-	1	-											-	1	-	-	1	-	-		4
Maric, Ivan	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	1	-	-	-	1
Martin, Dustin	-	3	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	2	1	-	-	1	9
McBean, Liam							-		-															
McDonough, Matt				-											-									
McIntosh, Kamdyn	5	1	-	-	-	-	1	-	2	1	-	-	1	-	1	-	-	-	-	2	-	-	2	16
Menadue, Connor							-	-	-	-	-													
Miles, Anthony	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2	1	-	-	4
Morris, Steven	-	1	-	-	-	-	-	1	-	-	-			-					-	-				2
Newman, Chris	-	-	-		-	-						-	-	-	-	-	-	-	2	-	-	-	-	2
Petterd, Ricky		-																						
Rance, Alex	1	5	-	3	4	-	-	-	-	-	-	-	-	1	-	1	-	-	5	1	-	5	-	26
Riewoldt, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Thomas, Matt																			-		-			
Vickery, Ty					-		-	-		-	-	-	-	-			-	-	-	-	-	-	-	
Vlastuin, Nick	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1
Totals	29	13	3	14	13	4	3	2	10	8	4	1	5	17	6	6	4	2	15	12	10	8	7	196
Opponent	CA	WB	BL	ME	GE	NM	CW	PA	ES	FR	WC	SY	GW	CA	SK	FR	HW	AD	GC	CW	ES	NM	NM	
