Player	R1	R2	R3	R5	R6	R7	R8	R9	R10	R11	R12	R13	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Archer, Daniel		3																						3
Armitage, David	-	-	1	-	3	-	1	2	1	1	-	-	-	-	-	2	1	2	-	-	2		-	16
Baker, Steven	5	2		4	5	3	1			4	-	1								-				25
Blake, Jason	4	5			2	8		4	1									13	-	10	5	7	7	66
Clarke, Raphael	4	2	3			1					1	-	1	4	6	3	4	7	3	6	4	6	1	56
Cripps, Jamie					1	-	-	-																1
Dal Santo, Nick	-	-	1	3	-	3	1	5	2	3	1	1	2	2	-	1	4	2	2	2	1	3	1	40
Dawson, Zac	8	6	11	11	4		7	9	3	11	8	5	13	2	4	3	5		10		8	7	5	140
Dempster, Sean	5	6	10	8	8	2	6	6	1	-	5	3	-	3	-	2	2	3	1	6	2	6	3	88
Fisher, Sam	2	4	9	8	4	2	3	6	3	2	3	6	3	7	6	-	6	4	6	5	4	1	6	100
Gamble, Ryan	1	-	2								1	2	1	1	2	1	4	-						15
Gardiner, Michael																						1		1
Geary, Jarryn																-	-	-	2	2	-	-	5	9
Gilbert, Sam	7	4	2	8	5	3	-	3	3	2	5	7	6	3	6	2	3	4	8	5	9	1	1	97
Goddard, Brendon	3	3	4	4	2	2	8	1	2	-	1	-	5	3	2	2	4	3	1	3	1	-	-	54
Gram, Jason	2	4	3	4	3	1	-				3	4	-	-	1	2	3	1	4	5	1	-	3	44
Gwilt, James	1	4	2	8	2	4	2	1	-	1	2	4	7	3	3									44
Hayes, Lenny	1	1																						2
Johnson, Will					1																			1
Jones, Clinton	2	1	1	-	-	1	2	2	-	-	1	1	2	3	1	2	1	-	1	1	1	1	1	25
Koschitzke, Justin				2		2	3	2				1			2	3	5	2	3		-	5	2	32
Ledger, Tom										-	-													
Lynch, Tom									1				1	1			-			2				5
McEvoy, Ben	7	3	2	5	7	7	2		5	6	1	3	3	4	2	2	3	6	9	2	3	4	4	90
McQualter, Andrew	-			2	3	-	-																	5
Milne, Stephen	3	1	-	-	1	3	2	-	-	-	-	3	-	2	-	1	2	1	1	-	-	1	1	22
Montagna, Leigh	1	1	1	2	1	-		1	1	1		-	1	1	1	-	2	1	1	1	2	-	-	19
Peake, Brett	-	-	-					4	1	-	-	2	-	-	-	-	-	1	1	2	-	2	-	13
Polo, Dean							2	-	-	2			1	3	1	1	1	4	3	1	1	5	2	27
Ray, Farren	2	2	2	2			3	-	2	-	2	3	-	2	2	1	3	1	2	1	1	-	1	32
Riewoldt, Nick	3	-	2	2	2	6	1	2	1	2	-	1	3	1	2	1		3	-	1	1	-	2	36
Schneider, Adam			2	3	5	2	1	1	2	1	1	1	2	1	-	2	2	3	1	3	1	5	1	40
Simpkin, Tom										7	5													12
Siposs, Arryn						-	1	1	1	1														4
Smith, Alistair			2	-	1																			3
Stanley, Rhys			1	2																				3
Steven, Jack			1	2	3	1	-	1	2	-	-	-	-	1	1	1	2	-	2	1	-	1	-	19
Winmar, Nick								2	-															2
Totals	61	52	62	80	63	51	46	53	32	44	40	48	51	47	42	32	57	61	61	59	47	56	46	1191
Opponent	GE	RI	ES	BL	AD	CA	HW	ME	FR	CW	WB	GE	NM	PA	WC	AD	GC	FR	CW	SY	NM	CA	SY	
