Player	R1	R2	R3	R5	R6	R7	R8	R9	R10	R11	R12	R13	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Archer, Daniel		2																						2
Armitage, David	3	1	2	1	3	4	2	3	-	1	4	2	1	3	1	2	2	4	1	3	6		2	51
Baker, Steven	-	3		2	-	2	1			-	2	-								-				10
Blake, Jason	-	1			-	3		1	2									-	-	-	-	2	-	9
Clarke, Raphael	3	-	-			-					-	-	2	1	3	2	-	1	2	-	1	1	1	17
Cripps, Jamie					1	1	1	2																5
Dal Santo, Nick	3	1	5	4	6	3	1	1	2	3	2	4	3	4	2	8	6	2	5	5	2	4	4	80
Dawson, Zac	1	-	-	-	-		-	1	1	-	1	-	-	-	2	-	1		-		-	1	-	8
Dempster, Sean	2	2	1	-	1	1	1	1	1	1	1	1	1	3	2	2	3	1	1	2	-	2	2	32
Fisher, Sam	1	2	1	1	3	-	1	4	3	2	-	4	2	1	2	-	1	4	2	4	2	3	3	46
Gamble, Ryan	7	3	1								3	2	2	2	1	3	4	-						28
Gardiner, Michael																						1		1
Geary, Jarryn																1	1	6	-	1	-	1	2	12
Gilbert, Sam	3	2	2	1	3	3	2	3	1	2	1	3	-	-	-	2	-	3	5	1	4	-	1	42
Goddard, Brendon	2	3	2	1	6	2	1	1	-	3	3	3	7	5	4	1	10	4	2	3	6	8	4	81
Gram, Jason	5	7	6	4	1	5	1				5	2	2	6	6	4	3	2	5	7	1	2	4	78
Gwilt, James	1	1	2	-	1	2	2	-	2	1	1	1	2	3	-									19
Hayes, Lenny	2	2																						4
Johnson, Will					1																			1
Jones, Clinton	-	2	-	2	3	2	2	4	2	4	3	2	1	1	2	5	4	5	3	1	4	3	2	57
Koschitzke, Justin				-		1	1	4				2			1	1	2	4	3		3	3	-	25
Ledger, Tom										2	-													2
Lynch, Tom									-				4	-			-			2				6
McEvoy, Ben	2	1	2	1	-	2	-		1	2	-	1	2	1	2	-	-	1	2	-	2	1	-	23
McQualter, Andrew	1			3	2	1	-																	7
Milne, Stephen	2	8	2	4	3	1	2	3	2	3	3	3	2	4	1	1	2	2	2	4	7	3	3	67
Montagna, Leigh	5	4	1	4	2	7		9	4	2		3	3	3	5	4	2	7	10	1	4	5	5	90
Peake, Brett	3	3	1					2	5	3	3	5	3	4	2	-	5	4	1	4	4	2	2	56
Polo, Dean							-	2	2	3			1	1	2	4	1	-	1	3	3	-	2	25
Ray, Farren	4	-	3	4			4	4	1	2	5	2	1	3	1	-	2	4	3	3	-	1	6	53
Riewoldt, Nick	2	3	2	7	-	4	1	4	4	1	4	1	3	2	5	3		1	2	3	4	1	4	61
Schneider, Adam			3	1	3	3	3	2	4	1	2	2	3	3	4	2	4	5	2	2	1	7	5	62
Simpkin, Tom										-	-													
Siposs, Arryn						5	2	1	2	-														10
Smith, Alistair			6	5	3																			14
Stanley, Rhys			2	1																				3
Steven, Jack			4	4	2	-	3	4	4	2	2	3	2	6	1	3	4	1	2	3	5	-	1	56
Winmar, Nick								2	3															5
Totals	52	51	48	50	44	52	31	58	46	38	45	46	47	56	49	48	57	61	54	52	59	51	53	1148
Opponent	GE	RI	ES	BL	AD	CA	HW	ME	FR	CW	WB	GE	NM	PA	WC	AD	GC	FR	CW	SY	NM	CA	SY	
