Player	R1	R2	R3	R5	R6	R7	R8	R9	R10	R11	R12	R13	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Archer, Daniel		5																						5
Armitage, David	9	10	10	10	14	9	9	9	8	5	11	12	4	3	2	10	4	11	3	7	17		3	180
Baker, Steven	5	5		10	10	5	8			7	6	2								2				60
Blake, Jason	6	5			2	6		1	8									13	1	5	3	9	14	73
Clarke, Raphael	9	5	4			1					7	1	3	10	11	15	11	6	7	6	9	13	3	121
Cripps, Jamie					4	4	3	5																16
Dal Santo, Nick	17	14	15	9	16	16	7	10	20	17	8	20	18	14	12	20	25	13	14	12	11	12	18	338
Dawson, Zac	2	3	2	4	3		3	2	2	3	4	1	3	4	4	4	3		3		2	4	5	61
Dempster, Sean	5	7	4	3	4	7	10	8	8	4	11	2	7	5	8	7	10	11	11	16	8	12	13	181
Fisher, Sam	10	16	11	14	11	15	16	9	12	13	8	19	14	6	17	7	19	13	12	11	16	8	15	292
Gamble, Ryan	7	7	2								8	6	4	11	7	11	12	4						79
Gardiner, Michael																						4		4
Geary, Jarryn																7	3	11	9	8	1	7	3	49
Gilbert, Sam	9	10	8	9	10	7	8	15	11	8	3	8	13	7	12	10	6	8	11	10	13	14	5	215
Goddard, Brendon	15	7	11	12	11	8	6	13	6	17	13	7	21	16	22	18	25	10	13	16	18	12	12	309
Gram, Jason	20	12	21	13	9	12	4				15	13	6	11	12	14	15	16	14	15	2	6	17	247
Gwilt, James	10	12	7	13	11	14	14	15	10	21	16	11	21	17	9									201
Hayes, Lenny	17	8																						25
Johnson, Will					3																			3
Jones, Clinton	8	5	1	11	12	11	5	9	7	7	10	11	3	7	8	11	9	17	12	8	9	7	15	203
Koschitzke, Justin				-		8	7	2				5			4	5	7	7	6		9	5	7	72
Ledger, Tom										7	4													11
Lynch, Tom									6				8	5			6			3				28
McEvoy, Ben	6	6	6	4	6	9	3		3	8	7	6	8	2	6	8	5	6	5	1	6	5	5	121
McQualter, Andrew	4			4	10	6	1																	25
Milne, Stephen	5	19	13	11	9	9	8	8	10	9	8	6	8	12	9	11	15	13	4	12	14	7	11	231
Montagna, Leigh	21	20	18	22	11	18		22	13	8		7	16	9	19	15	16	16	19	10	18	20	17	335
Peake, Brett	8	9	5					10	9	12	10	15	16	12	15	12	11	11	8	8	10	12	6	199
Polo, Dean							8	9	6	9			5	5	9	9	13	7	8	9	11	7	9	124
Ray, Farren	13	4	13	14			11	9	14	14	17	10	11	5	10	12	18	8	9	10	6	3	10	221
Riewoldt, Nick	10	11	10	12	4	12	11	11	7	8	13	3	15	9	10	16		12	6	10	14	5	12	221
Schneider, Adam			7	19	10	11	7	5	6	7	7	7	10	14	9	11	9	12	16	8	11	12	8	206
Simpkin, Tom										2	5													7
Siposs, Arryn						3	7	4	3	4														21
Smith, Alistair			10	9	7																			26
Stanley, Rhys			7	1																				8
Steven, Jack			7	10	9	2	9	14	13	13	12	11	13	17	7	12	17	11	10	7	14	12	8	228
Winmar, Nick								5	6															11
Totals	216	200	192	214	186	193	165	195	188	203	203	183	227	201	222	245	259	236	201	194	222	196	216	4757
Opponent	GE	RI	ES	BL	AD	CA	HW	ME	FR	CW	WB	GE	NM	PA	WC	AD	GC	FR	CW	SY	NM	CA	SY	
