Player	R1	R2	R3	R5	R6	R7	R8	R9	R10	R11	R12	R13	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Archer, Daniel		3																						3
Armitage, David	3	14	10	11	17	12	6	10	10	9	9	5	5	4	-	8	4	6	1	14	7		2	167
Baker, Steven	5	3		4	7	1	4			4	2	2								2				34
Blake, Jason	1	6			2	7		9	5									10	2	4	4	5	3	58
Clarke, Raphael	4	2	1			-					7	1	-	4	8	5	4	3	7	4	1	6	6	63
Cripps, Jamie					2	3	-	1																6
Dal Santo, Nick	11	9	11	10	12	8	9	6	12	7	2	15	13	15	14	9	12	14	15	12	16	9	16	257
Dawson, Zac	8	5	9	7	4		3	3	5	6	4	5	4	1	2	4	5		4		3	3	2	87
Dempster, Sean	3	5	3	6	4	6	8	6	8	4	5	2	5	3	6	1	3	5	6	6	4	1	9	109
Fisher, Sam	5	8	9	7	3	8	15	5	7	9	13	6	8	5	8	4	4	7	5	7	7	3	8	161
Gamble, Ryan	4	7	3								8	3	6	5	3	5	4	1						49
Gardiner, Michael																						2		2
Geary, Jarryn																2	-	4	2	6	-	5	4	23
Gilbert, Sam	7	9	8	12	2	14	9	10	7	8	1	9	8	4	5	2	6	7	8	3	9	8	7	163
Goddard, Brendon	9	8	10	10	8	6	6	10	4	8	10	9	5	9	5	2	4	9	4	9	11	6	9	171
Gram, Jason	3	5	8	8	4	4	3				7	5	2	3	4	8	5	3	6	8	4	2	-	92
Gwilt, James	3	3	3	1	5	4	4	5	5	3	3	7	3	7	1									57
Hayes, Lenny	14	8																						22
Johnson, Will					1																			1
Jones, Clinton	8	4	4	11	7	4	7	4	8	4	12	15	7	7	6	6	4	8	10	7	4	10	14	171
Koschitzke, Justin				2		9	6	6				6			6	6	6	7	1		6	8	8	77
Ledger, Tom										7	1													8
Lynch, Tom									3				8	6			4			5				26
McEvoy, Ben	6	8	6	7	8	11	5		9	12	10	8	12	6	10	7	9	6	9	4	8	5	9	175
McQualter, Andrew	2			3	9	6	3																	23
Milne, Stephen	5	9	6	7	7	4	2	3	8	6	7	5	4	7	7	7	7	6	3	6	5	5	7	133
Montagna, Leigh	9	12	10	15	7	7		11	16	4		4	11	7	7	8	6	6	8	4	12	9	7	180
Peake, Brett	3	5	3					9	7	5	3	2	5	6	8	5	8	5	6	2	4	10	5	101
Polo, Dean							6	5	7	6			7	8	11	10	8	7	4	8	9	6	9	111
Ray, Farren	7	5	7	10			4	3	6	6	8	5	7	5	3	4	4	4	8	5	3	2	6	112
Riewoldt, Nick	10	5	5	6	5	5	10	14	4	8	5	3	2	3	4	3		3	3	6	12	4	6	126
Schneider, Adam			5	9	6	7	4	2	4	1	6	3	5	7	10	6	8	5	4	6	8	8	6	120
Simpkin, Tom										4	3													7
Siposs, Arryn						1	5	1	5	1														13
Smith, Alistair			3	7	4																			14
Stanley, Rhys			2	1																				3
Steven, Jack			5	4	7	3	3	11	8	13	10	6	14	7	6	6	10	6	15	8	10	7	5	164
Winmar, Nick								2	1															3
Totals	130	143	131	158	131	130	122	136	149	135	136	126	141	129	134	118	125	132	131	136	147	124	148	3092
Opponent	GE	RI	ES	BL	AD	CA	HW	ME	FR	CW	WB	GE	NM	PA	WC	AD	GC	FR	CW	SY	NM	CA	SY	
