Player	R1	R2	R3	R5	R6	R7	R8	R9	R10	R11	R12	R13	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Archer, Daniel		-																						
Armitage, David	2	1	3	1	1	-	1	2	1	2	1	1	-	-	-	-	-	1	1	-	-		-	18
Baker, Steven	1	-		1	3	2	-			3	-	-								1				11
Blake, Jason	-	1			-	1		-	4									3	-	2	1	4	2	18
Clarke, Raphael	3	3	4			-					3	1	-	1	4	3	5	1	-	1	4	1	1	35
Cripps, Jamie					-	-	-	-																
Dal Santo, Nick	4	-	2	3	4	3	5	4	6	4	1	4	3	1	3	3	5	1	1	4	3	3	4	71
Dawson, Zac	-	2	-	1	2		4	-	-	-	1	2	1	-	1	1	3		2		-	2	3	25
Dempster, Sean	1	3	2	2	-	1	3	2	3	2	3	1	1	-	-	-	3	4	3	10	5	5	4	58
Fisher, Sam	2	8	4	5	3	5	6	1	-	3	-	6	5	1	1	-	5	2	4	4	4	1	6	76
Gamble, Ryan	-	-	-								-	-	1	-	-	-	-	-						1
Gardiner, Michael																						-		
Geary, Jarryn																1	-	-	1	3	-	1	-	6
Gilbert, Sam	3	2	2	4	1	-	3	5	2	1	1	-	4	1	5	-	3	1	5	5	2	8	1	59
Goddard, Brendon	2	2	3	5	2	3	1	6	-	5	3	2	6	2	3	8	4	1	3	2	1	-	2	66
Gram, Jason	3	3	5	4	4	4	1				5	3	2	1	-	4	5	4	4	3	2	-	5	62
Gwilt, James	7	7	1	5	4	6	4	7	3	9	4	6	5	5	1									74
Hayes, Lenny	6	-																						6
Johnson, Will					-																			
Jones, Clinton	3	-	1	-	2	4	-	-	-	1	1	1	-	3	3	1	-	3	1	1	1	1	3	30
Koschitzke, Justin				-		1	2	-				-			1	-	1	-	-		-	-	-	5
Ledger, Tom										1	-													1
Lynch, Tom									-				-	1			-			-				1
McEvoy, Ben	-	-	-	-	-	-	1		-	-	-	-	1	-	-	-	1	-	-	-	1	-	-	4
McQualter, Andrew	1			-	2	1	-																	4
Milne, Stephen	-	-	3	3	-	-	2	-	-	1	1	-	-	-	2	1	-	-	-	-	-	-	-	13
Montagna, Leigh	3	2	1	3	1	1		6	1	2		1	1	3	5	4	2	1	2	3	3	2	2	49
Peake, Brett	2	1	3					1	-	2	4	1	1	2	2	-	-	-	2	1	2	2	-	26
Polo, Dean							1	-	2	-			2	1	3	-	3	3	1	3	2	3	3	27
Ray, Farren	2	1	1	1			1	-	4	4	2	2	3	-	1	2	3	1	2	5	1	1	-	37
Riewoldt, Nick	-	-	1	-	-	-	1	-	1	-	-	-	-	-	-	-		-	-	1	1	-	-	5
Schneider, Adam			-	2	-	2	1	-	-	1	-	-	-	-	-	1	2	-	1	1	-	-	-	11
Simpkin, Tom										1	2													3
Siposs, Arryn						-	-	-	-	-														
Smith, Alistair			-	-	1																			1
Stanley, Rhys			1	-																				1
Steven, Jack			1	-	-	1	1	4	3	1	1	5	5	2	2	2	2	1	1	-	1	1	1	35
Winmar, Nick								1	-															1
Totals	45	36	38	40	30	35	38	39	30	43	33	36	41	24	37	31	47	27	34	50	34	35	37	840
Opponent	GE	RI	ES	BL	AD	CA	HW	ME	FR	CW	WB	GE	NM	PA	WC	AD	GC	FR	CW	SY	NM	CA	SY	
