Player	R1	R2	R3	R5	R6	R7	R8	R9	R10	R11	R12	R13	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Archer, Daniel		-																						
Armitage, David	1	4	-	2	6	2	2	2	1	-	2	1	1	-	-	2	1	1	-	5	2		1	36
Baker, Steven	1	1		-	2	-	-			2	1	-								-				7
Blake, Jason	1	1			-	2		3	-									-	-	-	-	-	1	8
Clarke, Raphael	1	-	-			-					-	-	-	-	-	1	-	-	-	1	-	2	-	5
Cripps, Jamie					1	1	-	-																2
Dal Santo, Nick	-	1	2	1	1	-	1	-	-	-	1	2	3	3	-	1	1	1	2	1	2	-	2	25
Dawson, Zac	1	2	-	-	-		-	-	-	1	-	1	-	-	-	-	1		1		-	-	-	7
Dempster, Sean	-	-	-	1	1	-	1	2	1	-	-	-	-	-	-	1	-	3	-	-	1	-	1	12
Fisher, Sam	-	2	-	-	-	1	1	-	-	3	1	-	-	1	1	-	-	1	-	-	-	-	-	11
Gamble, Ryan	1	1	-								2	1	1	1	-	-	1	-						8
Gardiner, Michael																						-		
Geary, Jarryn																1	-	1	-	1	-	1	2	6
Gilbert, Sam	2	-	1	1	1	1	1	1	-	-	-	1	3	1	-	-	-	2	1	-	-	2	1	19
Goddard, Brendon	1	-	3	-	1	2	1	-	2	-	2	2	1	1	1	-	-	1	1	2	2	2	1	26
Gram, Jason	1	-	1	-	1	-	2				-	1	-	-	-	-	-	-	1	-	-	-	-	7
Gwilt, James	2	1	-	-	4	-	-	-	-	1	-	3	1	2	1									15
Hayes, Lenny	4	2																						6
Johnson, Will					1																			1
Jones, Clinton	2	-	1	2	3	-	3	-	-	-	1	4	-	-	-	1	-	2	1	1	3	1	1	26
Koschitzke, Justin				-		1	2	2				2			-	1	2	1	1		2	2	-	16
Ledger, Tom										1	-													1
Lynch, Tom									-				-	1			1			-				2
McEvoy, Ben	-	-	1	1	2	2	1		1	2	2	1	2	-	-	1	-	2	1	-	1	1	2	23
McQualter, Andrew	-			-	3	1	2																	6
Milne, Stephen	-	1	-	1	1	1	-	1	-	2	-	-	1	-	1	3	-	3	1	2	-	1	-	19
Montagna, Leigh	1	3	3	2	-	1		1	-	1		-	1	-	1	-	2	1	1	-	3	1	-	22
Peake, Brett	1	1	-					2	-	-	-	-	1	2	-	4	1	1	4	-	2	-	1	20
Polo, Dean							-	1	1	1			1	-	1	1	-	-	1	1	1	-	1	10
Ray, Farren	3	2	3	2			1	1	-	-	2	1	-	1	1	-	-	-	1	1	-	-	2	21
Riewoldt, Nick	2	4	1	1	-	-	3	3	-	3	2	-	-	4	1	1		1	1	2	2	2	2	35
Schneider, Adam			1	1	-	1	-	-	-	-	1	-	1	1	2	-	1	1	2	1	1	1	2	17
Simpkin, Tom										1	1													2
Siposs, Arryn						-	1	-	2	-														3
Smith, Alistair			-	1	2																			3
Stanley, Rhys			-	-																				
Steven, Jack			2	1	1	-	1	1	1	-	1	1	-	-	1	-	1	-	4	4	1	2	-	22
Winmar, Nick								-	-															
Totals	25	26	19	17	31	16	23	20	9	18	19	21	17	18	11	18	12	22	24	22	23	18	20	449
Opponent	GE	RI	ES	BL	AD	CA	HW	ME	FR	CW	WB	GE	NM	PA	WC	AD	GC	FR	CW	SY	NM	CA	SY	
