Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Banner, Mitchell	-	-	-										-	4	1	1	-	-	2				8
Boak, Travis	1	1	3	-	1	1	-	1	-	-	3	1	-		1		-	-	1	-	1	-	15
Broadbent, Matthew										1	-			1	3	2	1	2	2	2	2	-	16
Brogan, Dean	-	-		-	-	-	-	1	1		1	-	1	-	-	-	1	-	1	-	-	1	7
Carlile, Alipate	3	5	3	4	-	5	5	3	1	3	1	3	3	-	3		1	1	1	3	4	3	55
Carr, Josh					-	-				-			1		-	-	1						2
Cassisi, Domenic	-	1	2	2	3	1	2	-	1	1	-	-	1	3	-	4	1	3	2	1	2	1	31
Chaplin, Troy		7	6	4	6	5	3	5	7	5	2	3		1	1	4	7	5	5	6	1	9	92
Cloke, Cameron			1																				1
Cornes, Chad	3	4	4	3	4	5	4	4	3	-	-	7	3	2									46
Cornes, Kane	4	3	3	-	3	3	3	1	3	3	-	1	4	5	-	3	5	3	3	1	4	1	56
Davenport, Jason	-	-	-	-		-	-	1	-		-	-	-			-				-		-	1
Ebert, Brett	-	-	1	-	-	-	-	1	-	-	-	-		-	-	1	-	-	-	-	-		3
Gray, Robbie				1	-	-	-	-									-	-	-	-	-	-	1
Harding, Scott	-															4							4
Hartlett, Hamish					3	1					2	-											6
Hitchcock, Cameron	-	-	1	-				1	-	-		-	-	-	-	1	1	1	1	1	-		7
Krakouer, Nathan	1	3	1	4			4											2	1				16
Lobbe, Matthew					-	-						-											
Logan, Tom		1	1	1	1		1	1	3	1	1	2	2	2	2	2	1		1	1		-	24
Meyer, Danny													-					3	2	2	6	2	15
Moore, Andrew	2																1	1	1	1	3	4	13
Motlop, Daniel							-	-	-		-	2	-	-	-	1							3
Nash, Jay									3	2	2	3	6			4					-	2	22
Pearce, Danyle	1	2	1	2	-	3	2	3	-	-	5	-	1	-	-	5	3	2	-	-	-	2	32
Pettigrew, Michael																						2	2
Rodan, David				-	2	1	-	1	1	1	3	3	-	2	-	-	-	-	1	-	1	-	16
Salopek, Steven	2	6	2	2	2	2	1	1	-	-	1	-		2	1	3							25
Salter, Nick										4				1	2	2	5	2		3	2		21
Schulz, Jay	-	2	-		-	-		-	-				-	-		-	-	-	1	-	-	-	3
Stewart, Daniel				-						-	-		1	-	-		-	-	-		1	-	2
Stewart, Paul	3	3	4		3	4	4	2	3	3	1	2	1	2	1	2	2	6		1	1	-	48
Surjan, Jacob	2	1	2	2	2	3	2	2	3	1	1	1	-										22
Thomas, Matt	-	1	-	3	2	-	2	1	2	2	1	2	3	-	1		2		-	2	1	1	26
Tredrea, Warren	-	-	-	-	-	-	-																
Trengove, Jackson	-	1	-	-			-	-	-	1	1	1	-	-	-	-		1	1	3	1	2	12
Westhoff, Justin	2	1	2	1	-	-	-	1	1	1				3	1	-	1	1	1	-	-	1	17
Totals	24	42	37	29	32	34	33	30	32	29	25	31	27	28	17	39	33	33	27	27	30	31	670
Opponent	NM	WC	BL	GE	SK	AD	ES	CA	ME	RI	HW	SY	NM	FR	CW	WB	AD	HW	SK	WC	ME	RI	
