Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Baker, Steven	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Ball, Luke	-	-	-	-	1	-	-	-	-							-	-	-	-	-	-	-	1
Black, Heath	-	-	-		-	-	-	2	-	-	-	-	-	-	-	-	-						2
Blake, Jason	-											-			-	-	-	-	-	-	-	-	
Brooks, Barry	-	-		-	-	-																	
Burke, Nathan	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-		-				2
Capuano, Matthew	-	-	-				-	-	-														
Clarke, Xavier	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Dal Santo, Nick															-	-	-	-	-	3	2	-	5
Ferguson, Matthew												-											
Fisher, Leigh																		-	-	-	-	-	
Gehrig, Fraser	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	3		-	3	2	-	-	10
Goddard, Brendon				-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Hamill, Aaron		-		1	-	-	-	-	-	-	-			-	-	-	-	-	1	-	-	-	2
Harvey, Robert	-	1	-	-	-	-	2	-	-	3	-	1	-	-	1	2	-	3	2	-	3	-	18
Hayes, Lenny	-	-	-	-	-	3	3	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	8
Hudghton, Max	-	-	-	-	-	2	-	-					-	-	-	-	-	-	-	-	-	-	2
Jones, Austinn	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Knobel, Trent										-	-		-	-									
Koschitzke, Justin		-	-	-	-	-	-	-					-	-	-	-	-	-	-	-	-	-	
Lawrence, Steven				-	-	-	-	-	-	-	-	-	-	-	-	-							
Maguire, Matt	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Milne, Stephen	-	2	-	-	-			-	-	-	-	-	-	-	-		-						2
Montagna, Leigh			-	-	-	-									-	-	-	-	-	1	-	-	1
Moyle, Brett	-	-	-	-	-	-					-	-											
Murray, Allan										-	-	-	-					-		-	-		
Oliver, Chris												-											
Peckett, Justin			-	-		-	-	-	-	-	-	-	-	-	-	-	-					-	
Penny, Luke	-	-	-	-	-	-	-	-	-	-	-							-	-	-	-	-	
Powell, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	1	-	3
Riewoldt, Nick	-	3	-	-	-	-	1	-	-	-	2	-	-	-	-	-	-	1	-	-	-	-	7
Schwarze, Troy	-	-	-						-	-	-	-	-	-									
Thompson, Andrew	-	-	-	-	-	-	-	-	-	-			-	-	-				-	-	-	-	
Voss, Brett							-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Wulf, Daniel	-	-	-													-	-	-					
Totals	3	6	0	1	6	5	6	2	0	5	3	1	0	0	1	5	0	6	6	6	6	1	69
Opponent	KA	AD	WC	RI	GE	WB	CA	FR	CW	HW	BL	PA	ME	ES	SY	KA	AD	WC	RI	CA	WB	GE	
