Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Banfield, Drew	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	2
Braun, Michael	-	-	1	-	-	-	-	-	-	1	-			-	1	-	-	-		-	-	-	-	3
Carroll, Trent							-										-			1	-			1
Chambers, Callum	1	-	-	1	1	-	1	-	-	-	1		-	-	-	-	1	-	-	-	-	-		6
Collica, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Cousins, Ben	-	1	-	-	-	1	2	-	-	-	1	1	1	-	-	-	-	1	-	-	-	2	1	11
Cox, Dean	-	-			-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-		-		1
Embley, Andrew	1	-	-	2	-	3	1	2	-	-	1	1	-	1	-				-	-	-			12
Fletcher, Chad	1	-	-	-			-	1	-	-	-	1	-	1	-	-	-	-	-	-				4
Gardiner, Michael	1	1	-	-	1	-							-		1	-	2	-	3	2	-	-	-	11
Gaspar, Travis			1	-	-	-	-	1	-	-	-	-												2
Glass, Darren	-	-	-	-	-	-				-		-	-	-						-	-			
Green, Kasey					-	-	-							-	-	-	-	-	-	-	-	-	-	
Haynes, David			-			1	1	-			-	-				-	1	1				1	-	5
Humm, Jeremy								-	-	-												-	-	
Hunter, Adam			1	-					-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	3
Jakovich, Glen	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	1	1
Jones, Rowan	-	-	-	-	-	-	-	-	-	-	-	-	-											
Judd, Chris		-	1	-	1	1	-	1	-	-	-	1	-	-	1	-	-	1	-	1	1	3	-	12
Kerr, Daniel	1	1	-	-	1	-	1	-	1	-	-	-	2	-	1	-	-	1	-	-	-	-	1	10
Lynch, Quinten												-	4	-	2	-	3	-	1	-	-		1	11
Matera, Peter	-	1	-	-	-	-	-				-	1	1	-	1				-	-	-	-	-	4
Matera, Phillip	-	2	1	-			2	-	4	-	1	1	-	-	-	-	-	1	1	1	-	-	2	16
McDougall, Andrew																						1	-	1
McIntosh, Ashley	-	-		-			-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Merenda, Mark	3				2	2					-	2	1	3										13
Munro, Kane						-																-	1	1
Prior, Michael																-			-					
Sampi, Ashley														-						-	1		-	1
Sierakowski, David									-	-	-						-	-	1					1
Taylor, Richard	-	-	-	-	-													-				1		1
Tuckey, Brent	-	2						1																3
Williams, Andrew	-	2	2	1	2	-	-	-	-	3		-	-		-	-	2	-	2		-			14
Wilson, Troy	1	1	2	-	3	2	2	2	3	1					1	1						2	2	23
Wirrpanda, David	1	-	-	3	-		2	2	1	-	4	1	2	2	1	-	-	1	-	1	1		-	22
Wooden, Josh					-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	1	-	3
Totals	10	11	9	7	11	10	12	10	9	7	9	9	12	7	9	1	9	6	9	7	4	11	10	199
Opponent	FR	CW	WB	ME	BL	PA	KA	RI	HW	SK	SY	CA	AD	GE	ES	FR	CW	WB	ME	BL	PA	KA	ES	
