Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Banfield, Drew	2	2	2	-	2	2		2	4	5	1	6	3	-	1	2	6	2	2	2	1	6	3	56
Braun, Michael	-	1	-	2	2	8	1	1	3	6	2			3	4	1	7	1		-	5	2	2	51
Carroll, Trent							-										1			2	2			5
Chambers, Callum	-	1	1	-	-	3	1	2	2	1	1		2	1	1	-	-	2	-	-	-	1		19
Collica, Michael	1	4	2	6	4	5	-	6	3	6	2	1	2	3	5	-	5	1	2	4	3	4	3	72
Cousins, Ben	2	4	2	6	-	2	-	4	2	2	7	1	2	3	3	1	1	5	-	2	2	4	2	57
Cox, Dean	-	1			1	3	-	1	1	2	1	-	1	2	2	-	-	2	-	-		-		17
Embley, Andrew	2	-	1	2	1	2	1	1	2	3	3	-	1	6	1				2	6	-			34
Fletcher, Chad	-	-	4	4			3	2	4	1	3	1	7	2	5	2	3	4	3	1				49
Gardiner, Michael	-	-	-	1	2	-							-		-	-	-	-	-	-	-	3	1	7
Gaspar, Travis			1	2	3	-	2	2	-	2	-	3												15
Glass, Darren	2	2	4	2	1	1				1		-	2	2						-	-			17
Green, Kasey					6	1	-							1	1	1	4	-	-	2	2	2	3	23
Haynes, David			2			1	1	2			1	2				2	2	2				3	1	19
Humm, Jeremy								3	-	-												3	7	13
Hunter, Adam			2	1					4	3	2	-	-	3	6	1	2	-	1	5	4	1	4	39
Jakovich, Glen	-	1	1	1	-	1	2	4	-		1	1	2	-	2	3	-	1	-	1	2	2	1	26
Jones, Rowan	1	3	5	6	2	2	5	1	6	3	1	6	1											42
Judd, Chris		4	1	4	3	3	-	3	2	2	2	6	2	4	7	2	1	3	3	3	4	3	1	63
Kerr, Daniel	1	2	4	5	6	4	1	2	3	6	4	1	5	5	3	2	6	3	-	3	3	3	3	75
Lynch, Quinten												1	4	-	-	-	1	-	-	1	-		2	9
Matera, Peter	4	3	-	5	4	4	1				-	2	2	5	-				3	5	6	7	6	57
Matera, Phillip	1	4	2	1			3	2	-	1	1	4	2	2	2	1	2	1	1	1	2	2	1	36
McDougall, Andrew																						-	1	1
McIntosh, Ashley	-	-		-			-	4	2	2	-	2	1	-	1	-	1	-	2		1	1	1	18
Merenda, Mark	3				1	3					1	1	2	1										12
Munro, Kane						3																1	2	6
Prior, Michael																-			-					
Sampi, Ashley														-						1	-		2	3
Sierakowski, David									-	-	-						-	-	1					1
Taylor, Richard	-	4	2	2	2													5				1		16
Tuckey, Brent	1	-						3																4
Williams, Andrew	2	-	-	1	1	2	-	2	-	-		1	1		3	-	2	3	1		2			21
Wilson, Troy	-	-	-	-	1	-	-	2	-	-					-	-						-	-	3
Wirrpanda, David	1	1	2	1	-		2	3	3	4	3	-	3	2	3	7	2	-	1	1	3		7	49
Wooden, Josh					2	6	4	4	4	1	1	4	8	3	3	2	5	2	3	-	1	3	5	61
Totals	23	37	38	52	44	56	27	56	45	51	37	43	53	48	53	27	51	37	25	40	43	52	58	996
Opponent	FR	CW	WB	ME	BL	PA	KA	RI	HW	SK	SY	CA	AD	GE	ES	FR	CW	WB	ME	BL	PA	KA	ES	
