Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Banfield, Drew	-	1	-	1	2	-		1	2	4	4	1	2	-	7	1	1	2	6	2	4	3	5	49
Braun, Michael	-	-	4	1	-	6	1	1	1	2	2			1	2	2	1	-		1	4	-	1	30
Carroll, Trent							-										1			-	1			2
Chambers, Callum	1	2	2	1	1	5	-	-	4	2	2		2	-	1	-	-	-	-	-	-	1		24
Collica, Michael	1	1	-	-	2	1	-	2	1	1	1	1	-	2	1	-	1	-	1	-	-	2	-	18
Cousins, Ben	8	2	6	6	9	4	7	4	7	4	7	6	9	4	6	5	8	9	5	2	8	10	7	143
Cox, Dean	2	-			2	1	1	7	2	4	3	-	6	4	1	1	1	1	-	-		1		37
Embley, Andrew	1	-	-	-	-	2	1	1	-	-	2	2	-	-	-				1	2	-			12
Fletcher, Chad	4	2	1	4			6	3	4	5	3	2	5	5	4	1	5	1	4	-				59
Gardiner, Michael	3	-	6	1	5	-							1		1	-	-	2	3	2	3	-	4	31
Gaspar, Travis			2	3	-	-	1	-	2	-	3	4												15
Glass, Darren	-	-	-	-	1	-				1		1	-	-						-	2			5
Green, Kasey					1	-	2							-	1	-	-	-	3	-	1	5	-	13
Haynes, David			-			-	-	-			1	-				-	-	-				-	1	2
Humm, Jeremy								-	-	-												1	2	3
Hunter, Adam			1	-					-	1	1	-	2	1	3	1	1	1	2	1	3	1	-	19
Jakovich, Glen	1	2	1	-	4	1	3	1	2		-	1	1	2	4	-	1	1	3	2	2	-	-	32
Jones, Rowan	1	8	-	6	-	2	2	-	1	3	1	1	-											25
Judd, Chris		5	1	4	2	6	1	-	5	3	5	1	1	3	1	3	2	3	1	2	2	6	2	59
Kerr, Daniel	4	1	4	5	2	3	4	4	10	2	6	1	2	5	3	10	3	7	3	2	2	7	7	97
Lynch, Quinten												2	1	-	1	-	-	-	1	-	2		-	7
Matera, Peter	2	2	1	1	4	5	5				3	3	3	1	-				5	3	3	2	3	46
Matera, Phillip	-	-	-	1			1	1	-	1	2	-	-	2	-	1	2	2	-	3	-	1	-	17
McDougall, Andrew																						1	-	1
McIntosh, Ashley	-	-		-			1	-	1	1	-	1	-	2	-	1	-	2	-		-	-	-	9
Merenda, Mark	3				-	-					-	2	-	-										5
Munro, Kane						-																1	1	2
Prior, Michael																1			3					4
Sampi, Ashley														-						2	1		-	3
Sierakowski, David									1	2	2						2	-	-					7
Taylor, Richard	1	2	3	2	1													1				-		10
Tuckey, Brent	-	-						-																
Williams, Andrew	2	2	-	2	-	-	1	1	-	1		-	1		3	-	4	-	-		1			18
Wilson, Troy	-	-	-	-	-	-	-	1	-	-					-	-						-	-	1
Wirrpanda, David	-	3	2	2	4		-	1	2	1	3	1	-	3	2	1	-	3	3	1	2		1	35
Wooden, Josh					3	2	1	-	1	1	1	2	3	1	-	-	2	3	2	2	1	-	4	29
Totals	34	33	34	40	43	38	38	28	46	39	52	32	39	36	41	28	35	38	46	27	42	42	38	869
Opponent	FR	CW	WB	ME	BL	PA	KA	RI	HW	SK	SY	CA	AD	GE	ES	FR	CW	WB	ME	BL	PA	KA	ES	
