Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Banfield, Drew	-	-	1	-	1	4		-	1	-	1	-	-	2	3	2	2	1	3	1	-	4	1	27
Braun, Michael	1	3	-	2	3	1	6	2	1	2	2			1	1	-	3	1		3	1	-	4	37
Carroll, Trent							2										2			3	7			14
Chambers, Callum	1	1	-	1	-	2	4	4	1	-	-		-	2	1	2	-	4	2	-	3	2		30
Collica, Michael	-	-	6	3	1	1	1	1	4	2	1	-	1	5	1	3	1	1	1	2	-	2	-	37
Cousins, Ben	4	4	4	1	1	1	2	3	1	2	1	2	7	2	1	2	3	2	4	1	1	3	3	55
Cox, Dean	2	2			-	-	3	4	4	2	1	-	1	1	5	1	2	1	2	1		1		33
Embley, Andrew	3	2	-	2	2	4	2	2	5	1	1	-	4	-	2				2	2	2			36
Fletcher, Chad	4	-	1	1			3	3	2	4	1	3	3	3	3	2	1	3	4	2				43
Gardiner, Michael	2	-	-	-	6	-							2		3	3	3	3	3	1	4	1	2	33
Gaspar, Travis			1	2	2	-	-	-	2	4	-	1												12
Glass, Darren	2	4	2	3	-	-				3		-	1	-						-	2			17
Green, Kasey					2	1	1							1	1	2	1	1	1	-	2	2	3	18
Haynes, David			4			1	4	-			2	3				1	3	2				1	1	22
Humm, Jeremy								-	1	1												2	-	4
Hunter, Adam			3	1					1	3	1	2	3	2	1	1	2	-	1	1	2	-	1	25
Jakovich, Glen	4	1	1	2	-	2	-	5	3		2	2	2	3	2	1	3	2	1	1	2	-	2	41
Jones, Rowan	3	2	3	2	-	-	-	3	1	2	2	1	1											20
Judd, Chris		-	2	-	2	1	1	1	1	1	4	3	1	5	1	4	1	3	1	3	2	2	1	40
Kerr, Daniel	2	3	1	2	1	-	4	1	2	2	2	2	-	1	2	1	3	1	3	1	2	3	2	41
Lynch, Quinten												2	1	4	5	2	2	2	2	3	2		2	27
Matera, Peter	-	1	3	-	2	1	-				5	1	3	3	2				1	2	1	1	2	28
Matera, Phillip	2	4	1	2			1	3	2	2	1	-	1	4	-	2	2	2	1	4	2	4	1	41
McDougall, Andrew																						1	1	2
McIntosh, Ashley	2	2		-			2	3	3	-	-	1	1	2	-	3	1	-	1		-	2	-	23
Merenda, Mark	2				1	4					2	2	-	-										11
Munro, Kane						1																-	-	1
Prior, Michael																1			2					3
Sampi, Ashley														1						3	5		-	9
Sierakowski, David									2	2	2						4	1	-					11
Taylor, Richard	4	4	3	2	1													1				1		16
Tuckey, Brent	-	-						-																
Williams, Andrew	-	2	1	2	2	2	1	2	1	5		3	4		3	3	3	2	1		1			38
Wilson, Troy	-	-	1	1	2	2	5	1	3	2					4	-						2	2	25
Wirrpanda, David	2	2	4	4	1		5	5	2	2	2	-	1	2	2	2	1	2	2	1	1		2	45
Wooden, Josh					2	1	2	4	-	-	2	1	2	1	4	-	2	2	2	2	1	1	1	30
Totals	40	37	42	33	32	29	49	47	43	42	35	29	39	45	47	38	45	37	40	37	43	35	31	895
Opponent	FR	CW	WB	ME	BL	PA	KA	RI	HW	SK	SY	CA	AD	GE	ES	FR	CW	WB	ME	BL	PA	KA	ES	
