Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Banfield, Drew	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
Braun, Michael	-	-	1	-	-	-	1	-	-	-	-			1	-	-	-	-		1	-	-	-	4
Carroll, Trent							-										-			1	2			3
Chambers, Callum	2	-	-	1	1	2	2	-	3	2	-		3	-	1	-	1	1	1	1	-	1		22
Collica, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Cousins, Ben	1	1	1	1	2	2	-	1	2	-	1	-	2	-	1	-	-	-	-	-	-	1	-	16
Cox, Dean	-	-			-	-	-	1	-	-	1	-	1	-	1	1	-	-	-	2		-		7
Embley, Andrew	3	1	-	-	1	-	1	-	2	4	-	-	1	1	-				-	-	-			14
Fletcher, Chad	-	-	1	-			3	1	1	1	-	1	-	-	2	-	-	-	-	-				10
Gardiner, Michael	-	3	-	-	1	1							-		2	-	2	-	-	1	1	1	1	13
Gaspar, Travis			2	1	-	-	2	-	-	-	-	-												5
Glass, Darren	-	-	-	-	-	-				-		-	-	-						-	-			
Green, Kasey					-	-	-							-	-	-	-	-	-	-	-	-	-	
Haynes, David			1			2	-	-			1	1				1	2	-				-	-	8
Humm, Jeremy								-	-	-												-	1	1
Hunter, Adam			-	1					-	-	-	2	1	-	-	-	2	-	-	-	-	-	-	6
Jakovich, Glen	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	2	-	-	1	3
Jones, Rowan	1	1	-	1	-	-	-	-	-	-	3	-	-											6
Judd, Chris		1	1	2	2	2	1	-	2	-	-	-	1	-	-	2	-	-	3	-	3	1	-	21
Kerr, Daniel	-	-	-	2	2	-	1	-	-	-	-	-	1	1	1	1	-	1	2	2	1	4	1	20
Lynch, Quinten												2	5	-	-	1	1	3	5	-	-		-	17
Matera, Peter	1	-	-	2	1	-	1				-	2	1	-	-				1	1	-	1	-	11
Matera, Phillip	4	1	3	1			4	1	1	3	1	1	4	-	1	1	4	5	2	2	1	6	-	46
McDougall, Andrew																						-	-	
McIntosh, Ashley	-	-		-			-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Merenda, Mark	-				1	-					3	1	-	-										5
Munro, Kane						1																1	3	5
Prior, Michael																-			-					
Sampi, Ashley														1						-	-		1	2
Sierakowski, David									-	-	1						1	1	-					3
Taylor, Richard	-	-	-	-	-													-				1		1
Tuckey, Brent	1	-						-																1
Williams, Andrew	-	3	3	1	2	-	2	1	-	-		2	-		-	1	2	1	-		1			19
Wilson, Troy	6	5	4	-	5	1	1	3	3	1					2	-						5	2	38
Wirrpanda, David	2	2	-	2	-		2	2	5	-	3	-	-	-	2	3	1	1	1	-	-		-	26
Wooden, Josh					-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	1	-	-	3
Totals	21	18	17	15	18	11	21	10	19	11	15	12	20	4	13	11	17	14	15	13	10	22	11	338
Opponent	FR	CW	WB	ME	BL	PA	KA	RI	HW	SK	SY	CA	AD	GE	ES	FR	CW	WB	ME	BL	PA	KA	ES	
