Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Ball, Matthew																						-	
Barker, John		-	-	-	-	-						1											1
Bateman, Chance	-	-	-	1	-	-	1	2	1	-		-	-										5
Beaumont, Simon		-	-	1	-	-								-									1
Boyle, Tim													1	-	-								1
Brennan, Luke	-							-	2	-	1	-	-	-	1	1	-				-	-	5
Brown, Campbell	-	-	1	-	-	-	1	-	-	-	1	1			-					-			4
Campbell, Robert	-																						
Clarke, Tim		-	-	-	-	-	3	1	1	4	-	1	2	-	-	-	-	-	-	-	-	-	12
Crawford, Shane	-	-	-	2	-	-	-	3	-	1	-	1	-	-	-	-		1	1	-	1	1	11
Croad, Trent	1	-	-	-	-	-	2	-	-	-	-	-	-	-	2	-	2	-	-	1	-		8
Dawson, Zac																					-	-	
Dixon, Ben	1			-	-	-	-	-	2	1	-	1	-	-	1	1	2	-	1	-	-	2	12
Everitt, Peter	1	-	-	2	-	1	-	-	-	1	1	1	-	-	1	-	-	1	-	-	1	-	10
Franklin, Lance	-	-	1	1	-	1	-	-	1	-	-	-	-	-			1	-	1	1	1	-	8
Greene, Steven									-		-			-									
Hay, Jonathan	-	-	-	-		-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	
Hodge, Luke	-	-	-	-	1	2	-	3	-	-	1	-	1		-	-	1	1	1	3	-	-	14
Holland, Nick	-	-									-												
Jacobs, Danny	-	1	-		-		-	-	-	-	1				-	-	-	-	-	-			2
Ladson, Rick	1	1	1	1	2			-	-	-	-	-	1	-	1	-	-	-					8
Lekkas, Angelo														1	-	-	-	-	-	-	1	1	3
Lewis, Jordan			-	1	-	-	-	-	-	-	-		1	1	-	-	-	-	-	-	-	1	4
Lonie, Nathan	1	-					-							1	-	-	-	1	-	2	-	-	5
Miller, Harry	-	2	-	-	1	2	-					1	1				-		-	1	-	-	8
Mitchell, Sam		-	1	2	-	-	-	1	1	-	2	-	-	-	-								7
Murphy, Tom																						-	
Nixon, Bo																-							
Osborne, Michael	-			-	1	-	-	-	-	-	-	-	-	-	-	1		1	-	-	1	-	4
Ries, Nick				-		1	1	2		-	-	-					1	-	-	1	-		6
Roughead, Jarryd			1	-	-			-	-	-			-	-	-	-	-	-	-	-	-	-	1
Sewell, Brad	-	-									-	-	-	-	-	-	1	-	-	-			1
Smith, Joel	-	-	-			-	-	1	1	-	-	-	1	-	-	-	-	-	-	-	3	-	6
Taylor, Simon			-	-	-	-	-	-	1	1		-	-			-	1	-	-	-	-	-	3
Thurgood, Josh	-	-	-		-	1	-						-								-	-	1
Vandenberg, Richard	-	-	-	1	-	-	-	-	1	-	-	-	-	1	2	1	-	1	-	-	-	-	7
Williams, Mark	-	-	-	1	1	-	-	-	-	-	-	1	-	1	-	1	1	-	-				6
Young, Clinton																1	-	1	-	-	1	1	4
Totals	5	4	5	13	6	8	8	13	11	8	7	8	8	5	8	6	10	7	4	9	9	6	168
Opponent	SY	RI	ES	BL	KA	CA	WC	ME	FR	CW	WB	SK	PA	GE	AD	KA	CA	WC	BL	ES	RI	SY	
