Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Ball, Matthew																						-	
Barker, John		1	1	2	1	1						1											7
Bateman, Chance	-	-	-	-	-	-	-	-	-	-		-	-										
Beaumont, Simon		2	-	-	-	2								-									4
Boyle, Tim													2	-	-								2
Brennan, Luke	-							-	1	-	2	1	2	-	-	-	-				-	-	6
Brown, Campbell	-	-	-	-	-	-	-	-	-	-	1	-			-					-			1
Campbell, Robert	-																						
Clarke, Tim		1	-	2	-	1	3	-	-	1	1	-	2	1	-	-	1	-	1	-	1	-	15
Crawford, Shane	1	-	-	-	2	2	3	1	-	-	-	1	1	-	-	1		-	-	-	-	-	12
Croad, Trent	-	-	-	-	1	1	-	-	-	-	-	-	-	1	1	4	1	-	9	6	-		24
Dawson, Zac																					-	-	
Dixon, Ben	1			1	2	1	1	3	4	2	-	2	2	1	2	-	-	-	-	5	4	3	34
Everitt, Peter	-	-	-	-	1	1	-	1	2	1	2	2	1	1	1	-	1	-	-	1	1	-	16
Franklin, Lance	-	2	-	1	-	1	1	3	-	-	-	1	2	1			-	2	1	2	1	1	19
Greene, Steven									-		-			-									
Hay, Jonathan	-	1	-	-		1	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	2
Hodge, Luke	-	-	-	-	-	-	-	-	-	1	-	-	1		-	-	1	-	-	-	-	1	4
Holland, Nick	2	-									-												2
Jacobs, Danny	2	2	-		-		-	-	-	-	-				-	-	-	1	-	-			5
Ladson, Rick	-	-	1	-	-			1	2	-	1	1	1	-	-	-	1	-					8
Lekkas, Angelo														1	1	-	-	-	-	1	2	-	5
Lewis, Jordan			-	-	-	1	-	-	1	1	-		-	1	-	1	-	-	-	-	-	-	5
Lonie, Nathan	-	-					1							-	-	-	-	-	1	-	-	-	2
Miller, Harry	-	-	2	1	-	-	-					-	-				-		1	1	-	-	5
Mitchell, Sam		-	-	-	-	-	-	-	-	-	-	-	-	-	-								
Murphy, Tom																						-	
Nixon, Bo																-							
Osborne, Michael	-			-	-	1	-	1	-	-	-	-	-	-	-	-		-	-	-	-	-	2
Ries, Nick				-		1	-	1		-	1	-					-	-	-	-	1		4
Roughead, Jarryd			1	1	-			2	1	-			1	-	1	-	-	-	-	-	-	-	7
Sewell, Brad	-	-									-	1	-	-	-	-	-	-	-	-			1
Smith, Joel	-	-	1			-	-	-	1	-	1	-	-	-	-	-	2	-	-	-	-	-	5
Taylor, Simon			-	-	1	-	1	1	1	-		-	-			-	2	-	-	1	-	-	7
Thurgood, Josh	-	-	-		3	1	-						-								-	-	4
Vandenberg, Richard	-	-	-	-	-	1	-	-	-	-	1	-	1	1	-	-	-	1	-	-	-	-	5
Williams, Mark	1	5	3	7	5	5	4	8	7	4	7	4	2	4	3	-	6	3	4				82
Young, Clinton																-	-	1	-	-	-	-	1
Totals	7	14	9	15	16	21	14	22	20	10	17	14	18	12	9	6	15	8	17	17	10	5	296
Opponent	SY	RI	ES	BL	KA	CA	WC	ME	FR	CW	WB	SK	PA	GE	AD	KA	CA	WC	BL	ES	RI	SY	
