Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-									1
Akermanis, Jason	2	4	2	1	1	4	-	2	3	1	7	3	3	2	1	-	1	-	-	-	-	-	3	-	-	40
Boyd, Matthew	-	1	-	1	-	-	-	-	-	-	1	-	-	-	-	-	1	-	2	-	1	-	-	-	1	8
Callan, Tim		-	-	-	-	1	1		-	-									-	-	-	-	-	-	-	2
Cooney, Adam	-	1	1	-	-	-	2	2	-	1	-	-	-	-	-	-	1	1	-	-	2	-	-	1	-	12
Cross, Daniel	-	1	-	-	-	-	1	-	-	-	-	-	-	1	3	-	-	-	-	-	-	-	-	2	-	8
Eagleton, Nathan	-			-	-	1	2	-	-	1	-	-	-	1	1	-	-	-	1	-	-	2	-	1	-	10
Everitt, Andrejs											-	-	-	-	-	-	-	-			-					
Giansiracusa, Daniel	1	2	1	1	-	1	-	2	-	1	4	1	1	1	1	3	1	1	2	4	-	1	2	-	-	31
Gilbee, Lindsay	1	-	-	-	1	1	-	-	1	1	1	-	-	1	-	-	-	-	-	-		1	-	-	-	8
Griffen, Ryan	-	-	-	-	1	-	-	-	2	1	1	-	-	-		-	-	-	1	-	-	-	-	-	-	6
Hahn, Mitch	1	2	1	1	1	2	2	-	1	2	1	-	3	1	3	-	2	-	1	-	4	1	-	-	-	29
Harbrow, Jarrod			-	2	-										1	-	2	1	4	-	-	-	-	-	-	10
Hargrave, Ryan	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	3
Higgins, Shaun	-	-																			1	-	-	1	2	4
Hill, Josh	2	1	-	1	3	-	-	1						2	-		2	2		1	-	1	1	2	-	19
Hudson, Ben	-	-	1	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-		-	1		1	-	-	5
Johnson, Brad	6	5	1	2	1	-	4	4	4	1	-	4	3	5	-	-	1	3	5	4	1	1	2	-	-	57
Lake, Brian	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Minson, Will	1	-	2	2	-	1	1	1	1	1	-	-	1	1	2	-	2	-	-	2	2	-	2	3	1	26
Morris, Dale	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Murphy, Robert	1	4	1	2	1	2	2	3	1	1		1	1	-	-	-	3	-	3	1	1	1	1	2	-	32
Ray, Farren									-	-	-	1	-	1	-	-	-	-	-	-			-			2
Reid, Sam																						-				
Skipper, Wayde																						-				
Street, Peter																			-							
Tiller, Stephen							2	-		1	-			-	-	-		-	-					-	-	3
Ward, Callan											1	-	-						-	-	-					1
Welsh, Scott	3	2	2	5	6	3	-	2	3	4	1	4	2	4		1	2	3	-	1	3	1	-	-	-	52
West, Scott	-	-	-			-																				
Wight, Cameron	-	-	-	-	-	-	-	-	-						-											
Williams, Tom								-	-	-	2	-	-													2
Totals	19	23	12	19	16	17	17	17	16	17	19	14	15	21	12	4	18	11	19	13	16	9	12	12	5	373
Opponent	AD	ME	SK	ES	RI	WC	SY	FR	NM	HW	SK	BL	CW	PA	ME	GE	CA	SY	NM	BL	ES	AD	HW	SY	GE	
