Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	-	2	1	1	-	1	-	3	1	-	2	-	-	2	2	3	1									19
Akermanis, Jason	-	-	2	1	-	1	-	1	-	-	-	-	-	2	2	-	2	2	2	1	-	3	1	4	-	24
Boyd, Matthew	1	3	1	2	3	-	4	-	3	2	1	2	3	1	2	1	-	3	1	1	4	1	-	4	1	44
Callan, Tim		1	2	2	4	2	1		1	2									2	2	3	3	1	2	2	30
Cooney, Adam	4	2	1	5	1	2	2	3	5	2	2	4	3	1	1	-	2	2	4	2	5	1	6	-	1	61
Cross, Daniel	-	3	1	1	1	1	2	-	-	1	-	2	1	2	5	2	2	-	1	1	1	3	2	1	4	37
Eagleton, Nathan	3			-	1	2	1	4	4	-	2	1	2	2	2	2	1	1	1	3	1	1	3	3	1	41
Everitt, Andrejs											1	3	2	3	-	1	1	4			1					16
Giansiracusa, Daniel	1	-	1	2	1	1	5	2	4	-	2	-	2	2	2	2	2	1	-	1	4	4	-	2	1	42
Gilbee, Lindsay	5	2	5	3	3	3	7	4	2	4	6	4	5	5	2	5	1	4	7	3		4	7	6	7	104
Griffen, Ryan	2	1	2	2	1	2	1	3	-	-	2	-	1	2		1	2	-	1	3	1	3	2	-	1	33
Hahn, Mitch	-	-	-	-	-	-	1	-	-	-	-	2	-	-	-	1	1	1	-	-	-	-	-	-	-	6
Harbrow, Jarrod			2	-	-										1	1	6	2	-	-	-	-	4	1	1	18
Hargrave, Ryan	9	3	4	4	3	3	3	2	4	4	7	1	2	7	2	3	-	5	3	3	4	5	6	-	4	91
Higgins, Shaun	2	1																			1	3	-	-	1	8
Hill, Josh	3	1	1	1	1	2	1	-						1	3		3	1		3	3	4	2	-	-	30
Hudson, Ben	4	-	1	1	2	-	-	-	-	-	1	-	-	1	-	2	-	-		1	-		1	-	1	15
Johnson, Brad	-	-	1	1	-	-	1	-	2	1	1	2	-	-	-	1	-	1	-	-	-	-	1	2	1	15
Lake, Brian	4	2	3	4	3	2	2	4	4	2	7	1	7	3	-	4	1	2	2	4	7	3	8	5	8	92
Minson, Will	-	-	1	-	-	-	2	-	1	-	-	1	1	1	1	-	7	-	1	-	1	-	1	-	2	20
Morris, Dale	3	1	2	4	3	1	-	1	3	2	3	-	3	2	3	1	5	-	1	1	2	1	1	3	1	47
Murphy, Robert	1	3	-	1	-	-	1	-	-	-		-	-	-	5	-	-	1	-	1	-	-	-	-	-	13
Ray, Farren									3	-	1	1	2	-	4	3	1	2	1	1			-			19
Reid, Sam																						-				
Skipper, Wayde																						-				
Street, Peter																			-							
Tiller, Stephen							-	-		-	1			6	-	3		2	2					4	4	22
Ward, Callan											2	-	-						1	1	-					4
Welsh, Scott	-	-	-	1	-	1	1	1	-	-	-	-	-	-		-	1	-	-	-	1	-	-	-	-	6
West, Scott	4	1	1			1																				7
Wight, Cameron	-	1	1	2	1	1	-	-	-						-											6
Williams, Tom								1	2	2	4	2	1													12
Totals	46	27	33	38	28	26	35	29	39	22	45	26	35	43	37	36	39	34	30	32	39	39	46	37	41	882
Opponent	AD	ME	SK	ES	RI	WC	SY	FR	NM	HW	SK	BL	CW	PA	ME	GE	CA	SY	NM	BL	ES	AD	HW	SY	GE	
