Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-									2
Akermanis, Jason	1	3	3	2	1	4	-	3	4	1	6	3	1	4	3	-	-	-	-	-	4	1	3	1	1	49
Boyd, Matthew	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	1	1	-	-	1	-	-	-	-	5
Callan, Tim		-	-	-	-	-	1		-	-									-	-	-	-	-	-	-	1
Cooney, Adam	-	-	2	1	1	2	5	2	1	2	-	2	-	-	-	-	-	1	1	-	1	-	2	-	-	23
Cross, Daniel	-	3	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	5
Eagleton, Nathan	1			1	-	1	1	1	-	1	-	-	1	1	2	2	-	-	-	1	1	1	-	2	1	18
Everitt, Andrejs											-	-	-	-	-	-	-	-			-					
Giansiracusa, Daniel	3	1	-	2	1	2	-	2	-	1	4	-	-	1	2	3	1	1	3	3	-	1	2	-	-	33
Gilbee, Lindsay	1	1	-	-	3	1	-	-	1	1	-	-	1	1	-	-	1	1	-	1		1	-	-	-	14
Griffen, Ryan	-	1	3	2	1	-	-	-	-	2	1	-	1	2		-	-	-	1	1	-	1	1	1	-	18
Hahn, Mitch	1	1	3	1	1	2	2	1	1	-	-	1	3	1	2	1	3	1	2	-	6	-	-	1	-	34
Harbrow, Jarrod			2	2	-										1	-	2	1	3	1	1	1	-	-	2	16
Hargrave, Ryan	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	2
Higgins, Shaun	-	-																			-	1	-	1	2	4
Hill, Josh	1	3	2	-	1	-	-	-						2	-		2	1		-	-	-	2	2	-	16
Hudson, Ben	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-		-	-		-	-	-	2
Johnson, Brad	5	3	-	1	2	-	4	1	3	1	-	3	2	3	-	1	3	4	5	2	4	-	1	1	1	50
Lake, Brian	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	4
Minson, Will	-	-	1	2	3	-	1	1	2	1	-	-	1	-	3	-	1	-	-	-	2	-	-	1	-	19
Morris, Dale	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Murphy, Robert	1	4	1	1	1	4	2	3	3	-		2	3	-	-	-	1	-	2	1	1	1	-	3	-	34
Ray, Farren									-	-	1	1	-	1	-	1	-	-	-	-			-			4
Reid, Sam																						-				
Skipper, Wayde																						-				
Street, Peter																			-							
Tiller, Stephen							2	-		-	-			-	-	-		-	-					-	-	2
Ward, Callan											1	1	-						-	-	-					2
Welsh, Scott	4	3	1	3	-	2	-	2	1	4	1	5	2	3		1	-	5	1	-	2	1	-	2	-	43
West, Scott	-	-	-			-																				
Wight, Cameron	1	1	1	-	-	1	-	-	-						-											4
Williams, Tom								-	-	-	1	-	-													1
Totals	19	24	19	19	19	20	18	17	16	15	15	19	15	20	14	10	15	17	18	10	23	9	11	16	7	405
Opponent	AD	ME	SK	ES	RI	WC	SY	FR	NM	HW	SK	BL	CW	PA	ME	GE	CA	SY	NM	BL	ES	AD	HW	SY	GE	
