Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	-	1	-	2	-	-	-	3	1	-	-	1	-	1	1	2	-									12
Akermanis, Jason	1	-	-	-	1	1	1	1	-	1	1	-	-	-	1	-	1	3	1	-	-	-	1	1	-	15
Boyd, Matthew	-	2	2	-	3	-	2	-	4	-	2	2	1	-	-	-	1	1	1	-	-	-	-	1	-	22
Callan, Tim		-	-	3	-	6	-		-	-									1	1	1	-	-	2	-	14
Cooney, Adam	4	-	2	2	1	-	2	2	3	-	5	2	4	-	4	4	3	-	3	7	1	-	-	-	-	49
Cross, Daniel	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	2	5
Eagleton, Nathan	-			3	1	3	5	3	-	-	2	-	3	2	1	-	1	2	-	-	4	-	-	3	-	33
Everitt, Andrejs											1	-	3	1	2	-	-	2			-					9
Giansiracusa, Daniel	-	-	3	-	-	-	-	-	-	-	2	-	-	1	-	-	-	1	-	-	8	-	1	4	1	21
Gilbee, Lindsay	2	-	8	3	-	1	4	2	-	-	5	-	2	-	6	4	4	7	3	3		2	2	-	1	59
Griffen, Ryan	3	1	1	2	4	-	4	7	-	2	7	3	1	7		6	13	2	6	4	11	2	5	5	4	100
Hahn, Mitch	-	1	-	-	1	-	-	1	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	5
Harbrow, Jarrod			2	1	-										-	1	2	4	-	-	-	-	2	-	3	15
Hargrave, Ryan	1	4	-	1	-	2	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	1	11
Higgins, Shaun	-	-																			-	1	-	-	-	1
Hill, Josh	2	-	6	2	-	1	2	2						1	1		2	1		1	2	-	-	1	-	24
Hudson, Ben	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	2	-	-		1	-		-	-	-	4
Johnson, Brad	-	-	-	1	-	3	-	-	-	2	1	-	5	-	-	-	3	-	-	-	-	-	1	1	-	17
Lake, Brian	-	3	4	2	-	5	2	3	3	-	6	1	4	-	5	2	6	6	3	5	4	1	-	3	5	73
Minson, Will	1	-	-	1	-	-	-	2	-	-	-	1	2	-	-	-	2	2	1	-	-	-	-	4	-	16
Morris, Dale	-	-	-	6	-	1	-	1	-	-	4	-	4	-	-	-	4	-	-	-	-	-	-	-	-	20
Murphy, Robert	1	4	2	2	-	-	-	3	1	-		-	-	1	-	-	3	1	-	1	-	2	1	1	1	24
Ray, Farren									-	1	3	4	8	3	10	3	2	2	5	3			1			45
Reid, Sam																						-				
Skipper, Wayde																						-				
Street, Peter																			-							
Tiller, Stephen							-	-		-	1			-	-	1		2	2					-	-	6
Ward, Callan											-	-	-						-	-	-					
Welsh, Scott	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	
West, Scott	-	-	-			-																				
Wight, Cameron	-	-	-	-	1	1	-	-	-						-											2
Williams, Tom								-	-	-	-	-	-													
Totals	15	16	30	31	12	25	22	31	12	6	40	15	38	17	31	26	48	37	26	26	31	9	14	26	18	602
Opponent	AD	ME	SK	ES	RI	WC	SY	FR	NM	HW	SK	BL	CW	PA	ME	GE	CA	SY	NM	BL	ES	AD	HW	SY	GE	
