Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Addison, Dylan	1	1	1	1	3	-	-	2	-	1	2	-	1	1	-	1	2									17
Akermanis, Jason	2	1	1	3	-	1	-	2	1	-	1	-	-	-	-	-	-	1	1	1	-	1	-	3	2	21
Boyd, Matthew	-	2	3	1	1	4	-	3	-	-	1	-	1	2	-	1	-	1	1	2	2	-	2	-	2	29
Callan, Tim		-	-	1	-	1	-		-	-									1	-	1	2	-	1	-	7
Cooney, Adam	1	5	1	-	-	1	1	-	-	-	2	1	-	-	-	-	1	1	2	1	1	3	-	2	2	25
Cross, Daniel	-	1	1	2	2	-	-	-	-	1	1	1	2	1	-	2	2	2	2	1	2	1	-	1	-	25
Eagleton, Nathan	-			-	-	-	-	1	1	-	-	-	1	-	-	2	1	-	1	2	-	1	-	1	1	12
Everitt, Andrejs											-	-	-	2	-	-	2	2			1					7
Giansiracusa, Daniel	1	-	-	-	1	2	1	3	-	-	2	-	-	1	3	-	1	1	1	-	-	2	2	3	1	25
Gilbee, Lindsay	-	-	-	1	3	-	-	-	-	1	1	-	-	-	-	-	-	-	1	-		-	-	-	-	7
Griffen, Ryan	2	-	1	-	2	1	1	1	1	1	-	-	1	-		-	1	1	-	1	1	1	3	1	-	20
Hahn, Mitch	1	-	3	-	-	1	1	1	2	2	3	2	-	1	1	-	-	-	1	-	2	-	1	1	1	24
Harbrow, Jarrod			2	1	-										-	1	2	1	-	-	-	1	-	1	1	10
Hargrave, Ryan	3	1	-	3	-	-	1	-	1	1	3	-	-	1	-	1	1	-	2	-	-	-	3	-	3	24
Higgins, Shaun	1	1																			-	1	-	3	-	6
Hill, Josh	1	-	1	2	-	-	1	-						2	-		-	1		1	1	-	-	3	1	14
Hudson, Ben	2	1	1	2	-	1	1	3	1	2	3	1	3	-	2	2	1	1		2	2		1	2	2	36
Johnson, Brad	-	3	1	3	1	-	2	1	2	-	1	-	3	1	-	-	-	4	-	2	-	2	1	-	-	27
Lake, Brian	2	1	1	1	1	-	-	2	1	-	2	1	2	2	-	1	-	-	1	-	3	3	-	3	-	27
Minson, Will	1	1	3	1	-	1	-	2	3	1	1	2	2	2	4	2	1	3	2	-	2	4	3	2	1	44
Morris, Dale	-	2	-	1	-	2	-	1	-	2	-	-	-	-	-	1	1	-	1	-	-	-	1	-	1	13
Murphy, Robert	1	-	-	-	2	-	-	-	-	1		-	-	-	3	-	1	1	2	2	1	1	-	-	1	16
Ray, Farren									-	3	-	-	-	1	-	-	2	3	2	1			-			12
Reid, Sam																						1				1
Skipper, Wayde																						-				
Street, Peter																			2							2
Tiller, Stephen							3	1		2	1			2	2	3		3	-					-	-	17
Ward, Callan											-	1	-						-	1	1					3
Welsh, Scott	-	1	-	-	-	-	1	-	-	1	1	-	1	1		-	1	1	1	-	1	-	2	-	1	13
West, Scott	1	1	-			-																				2
Wight, Cameron	1	2	-	2	1	1	1	-	-						1											9
Williams, Tom								3	-	-	-	-	-													3
Totals	21	24	20	25	17	16	14	26	13	19	25	9	17	20	16	17	20	27	24	17	21	24	19	27	20	498
Opponent	AD	ME	SK	ES	RI	WC	SY	FR	NM	HW	SK	BL	CW	PA	ME	GE	CA	SY	NM	BL	ES	AD	HW	SY	GE	
