Player	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Brown, Gavin	-				1	1	1	1	-	-	1	-	3	1	-				-	-	-		-	9
Christian, Michael	-	-	-	-	-	-	-												-	-			1	1
Croall, Jason																				1				1
Crosisca, Gavin	-	-	-	1	-	1	-				-	-	1	-	-	-	-	-				-	-	3
Daicos, Peter	3	3	1	2	2	-	2	4	1					1	4	-	2	-	2	1	-	2	1	31
Francis, Tony	-		-	1	-	3	-	-	-	-	-	1	1	1	1	1	2	-	-		-	1	-	12
Fraser, Mark								-		-		-	1	-	-	-	3	-	-	-	-	1	-	5
Gayfer, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hardie, Brad																			5	2				7
Hecker, Terry	-	-		-	-																			
Kelly, Craig	-	3						-	-	-	-	-												3
Kerrison, Shane			-			-						-	-	-	1	-			1					2
Lehmann, Troy	1	1	2	1	1	-		2	1	1	-	-				2				1			1	14
Manson, James		1	-	-	-	1	1	-	-	1	-	-						-						4
McCartney, Jason									-						-	-	-	-	-	-	-	1	-	1
McGuane, Mick	1	-	-	-	2	-	2	1	-	-	3	6	-	3	1	1	2	3		-	-	-	1	26
McKeown, Ron			2	-	-	5	3	2	3	2	-						-				1	2	1	21
McMullin, Ian																	2				4	-		6
Monkhorst, Damian	-			-		-	-	-	1	-	-	-	1	1	-	-	-	1	1	-	-	-	-	5
Morwood, Shane	1	2	-			1	-	-	2	2	-		1	-	-	1	1	2	-					13
Pert, Gary	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1
Richardson, Alan	-	-	-	-	-		1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Richardson, Mark													1	-										1
Rocca, Saverio													2	1	5	1	3	3	3	1	1	-		20
Rowe, Brad			-	-			1					-	-	1	1	1	3	3	1	4	2	-	3	20
Russell, Scott	2	-	-	1	1	2	1	-	-	-	1	-	1	1	1	2	-	2	1	1	1	1	2	21
Saunders, Darren								-	-	-	-	2	1		1	-	-	-	-	-				4
Shaw, Tony		-			-	-	1				-	1	-	-	-	-	-	-	-	-	-	-	-	2
Starcevich, Craig	1	-	-	3	-	2	1	1	1	1	-	1	-	-	-	2	2			-	-	-	-	15
Tranter, Brendan				1	-																			1
Turner, Jamie	-	-					-	-	-	1								-	-	-	1	1		3
Watson, Shane	4	1	3	1	1	-	4	-		1	1							-						16
Williams, Paul		-	1	2	-	1					-	-	1	3			1	1	-		-			10
Woods, Tony	-	-	-						-	-												-	-	
Wright, Graham	-	-	-	-	1	1	-	-	-	-	1	-	1	1	2	-					-	-	-	7
Totals	13	11	9	13	9	18	18	11	9	9	8	11	15	14	17	11	21	15	14	11	10	9	10	286
Opponent	BB	SY	ES	ME	HW	NM	CA	AD	GE	FI	SK	WC	FO	RI	BB	SY	ES	ME	HW	NM	CA	AD	SK	
