Player	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Brown, Gavin	3				2	3	3	1	1	-	2	-	1	-	2				2	3	1		-	24
Christian, Michael	2	-	-	-	-	2	2												1	1			3	11
Croall, Jason																				2				2
Crosisca, Gavin	-	2	-	-	1	1	3				2	-	1	1	2	2	3	-				9	3	30
Daicos, Peter	1	-	3	1	1	2	1	1	1					1	1	-	3	-	1	-	-	-	-	17
Francis, Tony	-		2	3	2	5	2	6	1	5	2	2	3	3	5	2	-	2	2		4	2	1	54
Fraser, Mark								-		3		1	-	-	-	1	2	1	1	2	-	1	2	14
Gayfer, Michael	-	1	-	1	2	1	2	3	-	-	-	-	2	3	2	-	1	1	-	-	-	1	1	21
Hardie, Brad																			2	-				2
Hecker, Terry	-	1		-	-																			1
Kelly, Craig	-	3						1	2	1	3	1												11
Kerrison, Shane			-			-						-	-	1	2	1			2					6
Lehmann, Troy	1	1	1	-	1	-		-	-	-	1	1				-				1			-	7
Manson, James		1	2	2	2	4	-	-	2	1	2	1						2						19
McCartney, Jason									1						1	1	3	1	-	2	1	5	1	16
McGuane, Mick	2	-	1	1	4	1	-	1	1	1	-	3	-	-	1	-	1	-		-	2	1	1	21
McKeown, Ron			3	-	2	1	5	-	2	1	-						1				2	-	4	21
McMullin, Ian																	1				-	-		1
Monkhorst, Damian	1			-		3	1	2	-	2	-	1	2	1	1	3	1	2	2	3	4	1	3	33
Morwood, Shane	-	1	3			1	-	1	1	-	1		1	-	-	-	1	1	-					11
Pert, Gary	-	2	2	1	2	1	2	-	1	3	2	1	-	1	-	2	-	1	-	-	5	1	-	27
Richardson, Alan	1	2	1	-	-		1	-	1	1	2	2	-	2	2	2	1	2	1	2	3	-	-	26
Richardson, Mark													-	-										
Rocca, Saverio													3	-	-	1	2	1	3	2	1	1		14
Rowe, Brad			1	-			2					3	1	1	-	2	1	2	-	3	2	2	-	20
Russell, Scott	2	-	-	1	-	-	1	2	-	-	1	1	1	1	2	2	1	1	1	2	2	2	-	23
Saunders, Darren								-	1	2	-	2	-		1	-	-	1	1	1				9
Shaw, Tony		2			2	2	2				-	4	-	5	2	1	-	-	1	1	2	1	-	25
Starcevich, Craig	1	-	1	-	4	3	-	-	-	1	1	-	2	-	1	4	1			3	4	2	2	30
Tranter, Brendan				2	2																			4
Turner, Jamie	3	-					-	-	1	-								-	2	-	1	1		8
Watson, Shane	1	-	-	-	1	2	1	-		1	-							-						6
Williams, Paul		1	2	2	1	-					2	1	-	1			2	2	-		1			15
Woods, Tony	1	1	2						1	1												1	1	8
Wright, Graham	1	2	1	-	1	1	1	2	-	-	2	1	-	-	1	-					1	1	2	17
Totals	20	20	25	14	30	33	29	20	17	23	23	25	17	21	26	24	25	20	22	28	36	32	24	554
Opponent	BB	SY	ES	ME	HW	NM	CA	AD	GE	FI	SK	WC	FO	RI	BB	SY	ES	ME	HW	NM	CA	AD	SK	
