Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ambrose, Patrick	-	-						-	-	-	-	-	-	-	-	-	-	-		-	-	-		
Ashby, Jason			-	-	-	-	-																	
Aylett, Kurt								-	-															
Baguley, Mark	2	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	2
Bellchambers, Tom									29	12	16	14	9					13				18	9	120
Carlisle, Jake	-	10	18	9	4	4	-	3	-	-	-	-		-	-	-	1	-	-		-			49
Chapman, Paul	-	-	-		-	-	-	-		-	-	-		-	-	-	-	-	-	-	-	-	-	
Colyer, Travis				-									-	-	-	-	-	-	-	-	-	-	-	
Daniher, Joe	1	7	9	2	-	5	2	3	-	-	-	-	2	4	2	3			1	3	9	-	-	53
DellOlio, Cory											-					-	-	-	-					
Dempsey, Courtenay						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Fantasia, Orazio																			-		-	-		
Fletcher, Dustin	-	-	-		-	-	-	-	-	-	-		-	-		-	-	-						
Gleeson, Martin	-	-	-	-	-	-		-														-	-	
Goddard, Brendon	-	2	-	-			3	2	2	-	1	3	-	-	-		-	2	2	-	1	1	1	20
Hardingham, Kyle	-	-	-	-	-	-								-	-									
Heppell, Dyson	-	-	-	-	-	2	-	1	-	-	-	-	-	2	-	-	-	-	1	1		2	4	13
Hibberd, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	1			1			-	-	-	-	2
Hocking, Heath	-	-	1	-	-		-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2
Hooker, Cale	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	3	-	-	-	-	-	-	4
Howlett, Ben	-	-	-	1	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	1	-	2
Hurley, Michael	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	
Jetta, Leroy				-	-																			
Kavanagh, Elliott												-	-						-					
Melksham, Jake			-	1	-	-	-	-	-	-	-	-	1	-	-	-			-	-				2
Merrett, Jackson	-	-	-	-	-	-	-	-	-					-	-	-	1	-						1
Merrett, Zach	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Myers, David	1	1	-		-				-	1	-	4	-	-	4	3	1	1	1	-	-		2	19
Ryder, Patrick	34	19			25	36	28	31	17	12	22	16	21	32	27	28	35	28	37	19	44	19	19	549
Stanton, Brent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Steinberg, Ariel																				-	-		-	
Watson, Jobe	-	1	-	-	-	-	-	-	1	-	-									1	-	-	-	3
Winderlich, Jason			-	1		-	-			-		-	-		-	-	-	-	1	-	-	-	-	2
Zaharakis, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
van Unen, Dylan				-																				
Totals	38	40	28	14	29	47	33	40	49	25	40	37	33	39	33	34	42	45	43	24	54	41	35	843
Opponent	NM	HW	CA	FR	SK	CW	WB	BL	SY	RI	GW	ME	AD	GE	PA	CW	WB	SY	RI	WC	GC	CA	NM	
