Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ambrose, Patrick	-	-						-	-	-	-	-	-	-	-	-	-	-		-	-	-		
Ashby, Jason			-	-	-	-	-																	
Aylett, Kurt								-	-															
Baguley, Mark	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	
Bellchambers, Tom									-	-	-	-	-					-				-	-	
Carlisle, Jake	-	-	-	-	-	-	-	-	-	-	-	-		-	-	3	3	-	-		-			6
Chapman, Paul	1	-	3		-	-	-	-		-	-	-		-	-	-	-	-	-	-	-	-	-	4
Colyer, Travis				-									-	-	-	-	-	-	-	-	-	-	-	
Daniher, Joe	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-			-	-	-	-	-	1
DellOlio, Cory											-					-	-	-	-					
Dempsey, Courtenay						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Fantasia, Orazio																			-		-	-		
Fletcher, Dustin	-	-	-		-	-	-	-	-	-	-		-	-		-	-	-						
Gleeson, Martin	-	-	-	-	-	-		-														-	-	
Goddard, Brendon	-	-	1	-			-	3	-	-	-	-	2	-	-		-	-	-	-	3	-	-	9
Hardingham, Kyle	-	-	-	-	-	-								-	-									
Heppell, Dyson	2	-	-	1	-	1	-	-	-	-	-	-	1	3	-	-	-	-	3	3		-	-	14
Hibberd, Michael	-	2	-	-	-	-	-	-	-	-	-	-	-	-			-			1	-	-	-	3
Hocking, Heath	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hooker, Cale	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	3
Howlett, Ben	-	-	-	-	-	-	-			2	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Hurley, Michael	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	1	-	-	2	-	-	3
Jetta, Leroy				-	-																			
Kavanagh, Elliott												-	-						-					
Melksham, Jake			-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-				
Merrett, Jackson	-	-	2	-	-	-	-	-	-					-	-	-	-	-						2
Merrett, Zach	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Myers, David	-	-	-		-				-	-	-	-	-	-	1	-	-	-	-	-	-		-	1
Ryder, Patrick	-	-			-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	2
Stanton, Brent	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	2
Steinberg, Ariel																				-	-		-	
Watson, Jobe	3	-	-	-	-	-	-	2	-	3	-									-	-	-	-	8
Winderlich, Jason			-	-		-	-			-		-	-		-	-	-	-	-	-	-	-	-	
Zaharakis, David	-	-	-	-	-	-	-	-	-	-	3	2	-	-	3	-	-	-	-	-	-	-	-	8
van Unen, Dylan				-																				
Totals	6	2	6	1	0	1	1	5	0	6	4	2	3	3	4	6	4	1	3	4	5	1	0	68
Opponent	NM	HW	CA	FR	SK	CW	WB	BL	SY	RI	GW	ME	AD	GE	PA	CW	WB	SY	RI	WC	GC	CA	NM	
