Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ambrose, Patrick	1	-						-	1	1	1	-	-	1	1	1	1	-		-	-	-		8
Ashby, Jason			1	-	-	-	-																	1
Aylett, Kurt								-	1															1
Baguley, Mark	-	-	2	-	-	-	-	-	-	1	-	-	-		1	-	-	1	-	-	-	-	-	5
Bellchambers, Tom									1	-	-	1	-					-				1	-	3
Carlisle, Jake	2	1	1	-	-	-	1	-	-	-	-	-		1	-	1	-	-	-		-			7
Chapman, Paul	2	2	1		1	-	-	1		-	1	-		-	-	-	2	2	-	-	1	-	-	13
Colyer, Travis				2									-	2	-	-	-	-	-	-	1	2	1	8
Daniher, Joe	-	-	1	-	-	-	-	-	-	-	-	2	2	1	1	-			-	-	-	2	1	10
DellOlio, Cory											-					-	-	-	1					1
Dempsey, Courtenay						-	-	-	-	1	-	-	-	-	-	-	1	-	-	1	1	-	-	4
Fantasia, Orazio																			-		-	-		
Fletcher, Dustin	-	-	-		-	-	-	-	-	-	-		-	-		-	1	-						1
Gleeson, Martin	-	-	-	-	1	-		-														1	-	2
Goddard, Brendon	-	1	-	-			1	-	-	1	1	-	-	1	-		-	1	1	2	2	-	1	12
Hardingham, Kyle	-	1	-	-	-	-								-	-									1
Heppell, Dyson	-	-	1	-	-	-	1	-	-	-	-	1	1	-	-	2	1	2	1	-		-	1	11
Hibberd, Michael	-	-	-	1	-	-	-	-	-	1	-	-	1	-			-			-	-	-	-	3
Hocking, Heath	-	-	1	-	-		-	-	-	1	-	-	-	-	-	1	1	-	1	1	1	-	1	8
Hooker, Cale	-	-	1	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Howlett, Ben	1	-	-	-	-	-	1			-	-	1	1	-	-	-	-	-	-	-	-	1	-	5
Hurley, Michael	-	-	-	-	-	-	1	-	-			-	-	-	-	-	1	1	-	-	2	-	-	5
Jetta, Leroy				2	1																			3
Kavanagh, Elliott												-	-						-					
Melksham, Jake			1	-	-	-	-	1	-	1	1	-	-	-	-	1			1	1				7
Merrett, Jackson	-	1	2	-	-	-	-	-	-					-	-	-	-	-						3
Merrett, Zach	-	-				1	-	1	-	-	-	1	-	1	-	-	-	1	1	-	2	-	-	8
Myers, David	-	-	1		-				-	1	-	-	-	-	-	-	-	-	-	2	-		-	4
Ryder, Patrick	-	-			-	1	1	-	-	1	-	1	-	-	-	-	1	-	-	-	1	2	-	8
Stanton, Brent	-	-	-	-	-	-	-	-	-	-	-	1	1	-	1	1	-	-	-	1	-	-	-	5
Steinberg, Ariel																				-	-		-	
Watson, Jobe	-	-	1	1	-	2	1	-	2	-	1									-	1	1	1	11
Winderlich, Jason			3	-		2	-			1		1	-		1	-	1	-	-	-	-	2	-	11
Zaharakis, David	1	1	-	1	1	-	1	-	1	1	1	-	-	1	-	2	-	-	1	-	1	-	2	15
van Unen, Dylan				-																				
Totals	7	7	17	7	6	6	8	3	6	11	6	9	6	8	5	9	10	8	7	8	13	12	8	187
Opponent	NM	HW	CA	FR	SK	CW	WB	BL	SY	RI	GW	ME	AD	GE	PA	CW	WB	SY	RI	WC	GC	CA	NM	
