Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Barrett, Jake																						1	1
Bugg, Tomas	-	1	2	1	1	-	-	1	1	1	1	-							-	1	-	1	11
Buntine, Matt						-	-	-	1	-	2	-	1	-	-		-						4
Cameron, Jeremy	2	1	1	3	2	1	-	1	-	2	-	-	2	1	-	-	-	-	1	-	2	2	21
Coniglio, Stephen	-	1	1	-	3	-	1	1	2	4	1			2	2	-	2	2		-	1		23
Corr, Aidan	1	2	1	-	1		-		2	-		-	1	1	-	2	1	-	1	1	-	-	14
Davis, Phil	-	2	2	-	2	3		1		-	-						2	1	1				14
Downie, Tom													1	3	6	2	-				1	-	13
Greene, Toby	1	-	1	2	2	2	1	-	1	-	2	2	2	2	1	2	1	-	3	1	1	1	28
Griffen, Ryan	2	-	-	-	-	1	1	2	2	-	1	1	-	-	1	2	2	2	1	2	2		22
Hampton, Curtly	-												2	-	1	1							4
Haynes, Nick	-	-	-	-	1	-	-	-	-		-	-		1	1	-		-	-	-			3
Hoskin-Elliott, Will					-	-	-	-	1	-	-						-	1	2	1			5
Kelly, Josh	1	1	-	-	1			-	-	-	1	1			-	-	1	2	-	1	1	2	12
Kennedy, Adam						-	-	-	-				-								-	-	
Lamb, Jed																-	-						
Lobb, Rory												2	1	-	-	2	-	1	1	-			7
Marchbank, Caleb												-	1							-	-	-	1
McCarthy, Cam	-	1	-	-	3	-	1	-	2	-	1	-	-	-	1			1	-	-	2	2	14
Mumford, Shane	3	4	3	1	1	3	1	1	3	3	-												23
Palmer, Rhys	1	-	-	-								-	-	1	2	-		-	1	-	-	2	7
Patfull, Joel	-	3	1	1	-	1	-	2	1	2	2					1	-	-	1	1			16
Patton, Jonathon																		-	-	1			1
Phillips, Andrew			-															4	5	1			10
Plowman, Lachie																					-	-	
Scully, Tom	1	-	1	-	-	1	2	1	2	-	-		1	-	1	1	2	1					14
Shaw, Heath	-	1	1	-	3	4	-	-	-	-	-	1	2	-	1	-	1	-	1	-	-	-	15
Shiel, Dylan	1	-	-	-	1	-	-	-	1	2	1	-	-	-									6
Smith, Devon	2	-	1	-	-	1	-	1	1	-	-	1	-	2	-	2		-	-		1	-	12
Steele, Jack												-	-	-	-	1	1		1				3
Stewart, James				1	1	1	1	-	2	-	2	1	-				2				3	-	14
Tomlinson, Adam	-	-												-	-	1	1				1	-	3
Townsend, Jacob																						4	4
Treloar, Adam	1	-	1	-	-	-	2	1	-	1	-	2	3	1	1	1	1	-		-	1	-	16
Ward, Callan	2	1	-	1	2	-	1	2	-	1	1	1	1	3	1	-	1	1	1	1	1	2	24
Whitfield, Lachie	2	-	1	-	-	-	-		1	-	1	3	-	2	2	1	-	1	1	1	-	1	17
Williams, Zac						-	-	1				-	-	-	1	1			-	1	-	1	5
Wilson, Nathan		-	-	1	2					-	-	-					1	-	-	-	1	-	5
Totals	20	18	17	11	26	18	11	15	23	16	16	15	18	19	22	20	19	17	21	13	18	19	392
Opponent	SK	ME	SY	GC	WC	HW	CA	AD	WB	BL	CW	NM	RI	SK	GC	GE	FR	ES	PA	SY	CA	ME	
