Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Barrett, Jake																						-	
Bugg, Tomas	-	-	-	-	1	-	2	-	-	-	-	-							-	-	-	-	3
Buntine, Matt						-	-	-	-	-	1	-	-	-	-		-						1
Cameron, Jeremy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Coniglio, Stephen	-	-	-	-	-	-	1	-	-	-	-			-	3	-	-	1		-	-		5
Corr, Aidan	-	-	-	-	-		1		1	-		-	-	-	2	-	-	1	-	3	-	1	9
Davis, Phil	-	-	-	-	-	-		-		-	-						-	-	-				
Downie, Tom													-	-	-	-	-				-	-	
Greene, Toby	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	3	1	-	-	-	-	6
Griffen, Ryan	1	4	-	1	2	1	1	4	-	-	4	1	-	-	2	3	1	2	-	1	2		30
Hampton, Curtly	-												-	2	-	2							4
Haynes, Nick	-	-	-	6	3	-	2	-	2		2	2		1	4	-		2	3	-			27
Hoskin-Elliott, Will					-	-	2	-	-	-	-						-	-	-	1			3
Kelly, Josh	-	-	-	-	-			-	-	-	-	-			-	1	-	-	-	-	1	1	3
Kennedy, Adam						-	-	-	-				-								4	2	6
Lamb, Jed																1	2						3
Lobb, Rory												-	-	-	-	-	-	-	-	-			
Marchbank, Caleb												-	-							-	-	-	
McCarthy, Cam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	
Mumford, Shane	-	-	-	-	-	-	-	-	-	-	-												
Palmer, Rhys	-	3	-	-								2	1	-	-	-		1	1	-	-	1	9
Patfull, Joel	-	-	-	-	-	-	-	-	-	1	-					-	-	-	-	-			1
Patton, Jonathon																		-	-	-			
Phillips, Andrew			-															-	-	-			
Plowman, Lachie																					1	1	2
Scully, Tom	-	2	1	-	3	3	2	1	-	1	-		-	-	3	1	-	-					17
Shaw, Heath	3	6	3	-	5	1	4	2	7	2	9	1	1	4	4	2	7	14	4	9	2	2	92
Shiel, Dylan	3	2	-	3	1	-	2	4	4	-	-	-	2	-									21
Smith, Devon	-	1	2	-	3	-	1	4	1	1	-	2	1	1	4	1		2	-		4	5	33
Steele, Jack												-	-	-	-	-	-		-				
Stewart, James				-	1	-	-	-	-	-	-	-	-				-				-	3	4
Tomlinson, Adam	-	-												-	2	-	-				-	-	2
Townsend, Jacob																						-	
Treloar, Adam	4	1	1	2	1	3	1	1	-	-	1	-	1	-	1	1	3	-		4	-	2	27
Ward, Callan	1	-	2	-	1	1	6	2	-	-	-	-	-	-	1	-	1	-	-	-	-	1	16
Whitfield, Lachie	-	-	2	-	1	-	2		-	-	2	-	-	1	-	-	1	-	2	-	-	-	11
Williams, Zac						-	-	-				1	-	-	2	4			1	2	2	2	14
Wilson, Nathan		-	1	1	-					1	-	-					-	-	-	-	3	-	6
Totals	12	19	12	13	22	9	27	19	15	6	19	10	6	9	28	16	18	24	11	20	19	21	355
Opponent	SK	ME	SY	GC	WC	HW	CA	AD	WB	BL	CW	NM	RI	SK	GC	GE	FR	ES	PA	SY	CA	ME	
