Player	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R17	R18	R19	R20	R21	R22	R23	R24	Tot
Allison, Brett	-	1	1							-	1	1	1	-	-	2	2	1	3			-	13
Archer, Glenn			-	3								-	-	-					-	-	1	1	5
Attard, Mark																				1	1	-	2
Bardsley, Kristian	-	-		-																			
Brayshaw, Mark			1	3	2	2	2	1										3	1				15
Buckley, Ben	-				-	-	-	-	2			-	-	1	2	1	1	-	1	-	-	3	11
Carey, Wayne	-	2	2	-	2	4	-	1	1	1	1		1	1	2	4	2	3	-	1	-	2	30
Chandler, Jeff			3	-																			3
Christensen, Martin				-	-																		
Clarkson, Alastair	1	1					-	2	-	-	-	-					3	1					8
Crocker, Darren	1	3	2	1	-	4	1	-	-	1	3	1	1	1	-	3	-	2	-	4	2	1	31
Dennis, Richard	1	3	1	1	3	1	-	3	-			2	2	4	4								25
Dilena, Carl										1	1												2
Dwyer, Anthony	-	2	-	2						-	4	1	-	1	2	-	1	3	4	-	-		20
Fairley, Ian	1	1	1	-	-	1	-	-	1	-		1	-	1	1	-	1						9
Gallagher, Michael	-	3	-														4						7
German, Peter	-	2	1	3							-	3	5	1	2	-	2	2	-	1	-	1	23
Ishchenko, Alex				3	1	5	2	1	4		3	2	1	-	1			3	4	4	-	1	35
Larkin, Matthew	-	1	1	1	3	2	-	-	-	1	2	1											12
Longmire, John	-	1			-	1	-	3	4	-	1	-	1	2	1	-	-	-	2	-	4	1	21
Mann, Peter									1	1	1	-	2	1		-		-	2	3	1		12
Martyn, Mick	2	-	-	-	-	5	-	4	2	-	-			1	2	1	5	2	2			-	26
McCarthy, Adam															1	-	1	-	-	3	-	2	7
McCarthy, John	-	1	-	3		2				2	2	1	-			-	1	-	2	1	1	1	17
McDonald, Donald		1	2		-		-	-							2	4	-	-		-			9
McRae, Dean						-	1	-	1			1	-	-	1	2	-						6
Page, Glenn									4	2	6	1										1	14
Pickering, Liam													4	3	2								9
Roberts, Mark	-																						
Rock, Anthony	2	3	-	1	1	-	-	1	-														8
Romero, Jose			-				1	2	1	-	1	-											5
Schwass, Wayne					3	1	3	1	4	2	1					1	1	1	1	1	1	-	21
Sholl, Craig	1	2	1	3	2	2	1	3	2	2	1	3	2	3	2	-	1		2	3	1	1	38
Smith, Ross	-	1	1	-	-	1	-	1	-				-	-	-	1	1		-	-	2	-	8
Smith, Shaun					-	-	-	1		-										-	1		2
Spargo, Paul	3	1	1	1	-	-				1	2		4	1	2	2	3	2		3	1	3	30
Staritski, Justin				-	-	1					-							3	2	1	-	-	7
Steele, Darren		1							-	1	2	2	1	-	-	2	2	1	1		-	1	14
Stevens, Anthony					-	1	1	-				-	1	-	-	-			-	2	2	3	10
Tudor, Leigh									-	-								-					
Totals	12	30	18	25	17	33	12	24	27	15	32	20	26	21	27	23	31	27	27	28	18	22	515
Opponent	RI	HW	CA	FO	SY	CW	ES	FI	ME	AD	WC	GE	BB	SK	RI	HW	CA	FO	SY	CW	ES	FI	
