Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bateman, Chance	2			-	-		2	2	-	-	1	-	3	-	1	1	1	-	-	-	-	-	1	1	15
Birchall, Grant	-	-	1	1	1	-	1	1	-	1	-	-	2	2	-	-	-	2	1	1	1	2	1	-	18
Boyle, Tim	-	-	3	1	-	1	-	1	-	1	3	1	-					1	-	-	-	-	-	2	14
Brown, Campbell		-	-	2	-	2	1	-	1	-	2	1	-	1	-	2	1	2	-	-	-	-	1	-	16
Campbell, Robert	1	-	2	1	-	-	3	1	2	1	4	2	2	-	2	-	3	-	-	3	-	1	1	2	31
Clarke, Tim	1	-																							1
Crawford, Shane		-	-	4	-	1	2	-	-	-	2	1	-	1	1	1	-	1	2	1	1	1	1	2	22
Croad, Trent	3	-				2	-	1	2		1	-	-	-	-	1	-	1	-	3	2	-	1	4	21
Dixon, Ben		1	1	2	1	1	-	-		-					-	1	1	-	-	2	-	-	-	1	11
Dowler, Beau																	3								3
Ellis, Xavier	1	1	-	-	-					-		-	-	1	-	1				-	-				4
Franklin, Lance	2	3	-	1	3	2	2	2	2	3	-		1	2	1	2		-	2	2	4	1	4	6	45
Gilham, Stephen	-	-	-	-	-	-	1	-	1	1	-	-	-	-	-	-	-	-	-	1	2	1	1	-	8
Guerra, Brent	2	-	1	1	1	1	-	1	2	-	2	1	1	1	-	-	-	3	2	-	-	1	2	-	22
Hodge, Luke	5	4	2	2	-	2	1	-	-	2	3	1	1	3	-	3	1	2	1	2	-	3	-	5	43
Jacobs, Danny	-	-	1	-					1	-	-	-		1											3
Ladson, Rick	-	-	1		1	1	1	-	1		-	-	-	-	1	1	3	-	-	-	-	-	1	1	12
Lewis, Jordan	1	-	1	-	1	-	1	-	1	4	1	3	-	-	-	1	1	1	2	4	1	-	-	1	24
Little, Matthew																-									
McGlynn, Ben	-	1	4	1	3	1	1	2	-	1	-	1	-	2	-	-	-	1	2	1		1			22
Mitchell, Sam	1	3	1	1	-	1	1	3	3	-	2	3	3	-	-	2		-	2	3	-	-	4	1	34
Moss, Garry							1																		1
Murphy, Tom					-	-	2										2								4
Osborne, Michael	1		1	1	-	2	1	-	-	1	1	1	1										1	1	12
Roughead, Jarryd	-		-	-	-	1		1	1	-	1	1	2	-	-	-	1	-	-	-	-	-	-	-	8
Sewell, Brad	1	-	-	2	1	1	-	1	1	1	2	-	-	1	-	-	1	4	-	1	3	2	-	1	23
Smith, Joel								-	-	-	-	1	1	1	1	-	1	-	1	-	3	-	-	1	10
Taylor, Simon	2	1	1	2	-	1	2	1	1	3	3	-	2	3	2	4	4	1	3	2	-	3	-	1	42
Thorp, Mitch															-										
Thurgood, Josh					-									1											1
Tuck, Travis																	1								1
Vandenberg, Richard						-											-	2	1		-	-	1	-	4
Williams, Mark	1	-	1	1																					3
Young, Clinton	1	-	-	1		1	1	1	-	-	1	-	-	1	-	1	1	1	1	1	-	3	-	-	15
Totals	25	14	21	24	12	21	24	18	19	19	29	17	19	21	9	21	25	22	20	27	17	19	20	30	493
Opponent	BL	ME	KA	GE	WB	ES	FR	SK	WC	PA	SY	CA	CW	AD	RI	SK	KA	ES	BL	PA	WB	SY	AD	KA	
