Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bateman, Chance	-			-	-		1	-	-	-	-	2	-	-	-	1	2	2	-	-	-	-	2	-	10
Birchall, Grant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Boyle, Tim	1	4	-	1	2	3	3	3	5	5	2	5	2					1	5	2	-	3	-	1	48
Brown, Campbell		-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	-	5
Campbell, Robert	-	-	-	-	-	-	-	1	-	-	1	2	-	1	1	1	-	1	-	-	1	-	-	1	10
Clarke, Tim	1	-																							1
Crawford, Shane		-	-	-	1	-	1	-	-	-	-	1	1	-	-	-	1	-	-	-	-	-	1	-	6
Croad, Trent	-	2				1	3	-	1		-	8	-	1	-	-	-	-	-	-	-	-	-	-	16
Dixon, Ben		2	1	1	2	3	-	2		-					-	1	-	3	4	3	4	-	1	2	29
Dowler, Beau																	2								2
Ellis, Xavier	-	-	-	1	-					-		-	-	-	-	-				-	-				1
Franklin, Lance	2	2	2	2	3	7	4	4	1	6	5		4	2	5	5		5	7	2	9	-	4	3	84
Gilham, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	2	-	-	-	-	-	-	3
Guerra, Brent	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	2	-	3
Hodge, Luke	-	1	1	-	-	-	-	-	1	2	-	5	1	-	-	1	1	2	-	2	2	-	1	-	20
Jacobs, Danny	-	-	1	-					1	-	-	-		-											2
Ladson, Rick	-	-	-		-	-	-	-	1		-	1	-	-	1	-	-	1	-	-	1	1	-	-	6
Lewis, Jordan	-	-	1	1	-	1	1	-	2	2	-	-	-	-	2	2	-	-	-	1	3	-	2	-	18
Little, Matthew																2									2
McGlynn, Ben	-	1	1	-	-	-	-	1	-	1	-	1	-	1	-	-	2	1	1	-		1			11
Mitchell, Sam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-		-	-	-	-	-	-	-	1
Moss, Garry							-																		
Murphy, Tom					-	-	2										-								2
Osborne, Michael	-		1	-	-	-	-	-	1	-	-	2	1										-	-	5
Roughead, Jarryd	1		1	3	2	4		1	2	-	2	9	4	2	5	-	1	4	5	3	2	1	5	-	57
Sewell, Brad	1	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Smith, Joel								-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Taylor, Simon	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	1	1	-	-	-	-	-	-	-	4
Thorp, Mitch															3										3
Thurgood, Josh					-									-											
Tuck, Travis																	-								
Vandenberg, Richard						1											1	-	-		-	-	-	-	2
Williams, Mark	-	4	4	1																					9
Young, Clinton	-	-	-	-		-	-	-	1	-	-	-	-	1	-	-	-	1	-	-	1	-	-	-	4
Totals	6	16	13	10	12	20	16	13	17	18	10	37	13	8	18	15	11	23	22	13	24	7	19	7	368
Opponent	BL	ME	KA	GE	WB	ES	FR	SK	WC	PA	SY	CA	CW	AD	RI	SK	KA	ES	BL	PA	WB	SY	AD	KA	
