Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bateman, Chance	1			-	-		-	-	-	-	-	1	-	-	-	1	1	1	-	-	-	-	1	-	6
Birchall, Grant	-	-	1	-	1	1	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	5
Boyle, Tim	2	1	-	1	2	-	2	2	-	2	1	1	-					-	3	2	-	4	2	-	25
Brown, Campbell		-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	3
Campbell, Robert	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	2
Clarke, Tim	-	-																							
Crawford, Shane		1	-	1	1	-	1	1	-	-	1	1	-	-	-	-	-	-	-	-	-	1	1	-	9
Croad, Trent	-	1				1	1	-	-		-	4	-	-	-	-	1	-	-	-	-	-	-	-	8
Dixon, Ben		1	1	2	3	-	-	1		-					-	-	-	1	1	1	1	-	-	-	12
Dowler, Beau																	1								1
Ellis, Xavier	-	-	-	1	-					-		-	-	-	-	-				1	-				2
Franklin, Lance	1	3	3	3	1	2	4	5	2	3	2		-	2	4	5		3	2	-	11	1	2	3	62
Gilham, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Guerra, Brent	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	1	4
Hodge, Luke	-	1	2	-	1	-	-	-	2	-	-	1	-	1	-	-	1	3	-	-	2	-	-	-	14
Jacobs, Danny	-	-	-	-					-	-	-	-		-											
Ladson, Rick	-	-	-		1	1	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	1	3
Lewis, Jordan	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	1	-	1	-	1	1	-	-	-	6
Little, Matthew																1									1
McGlynn, Ben	-	1	1	-	-	-	-	-	1	-	1	1	-	1	1	-	3	1	-	-		-			11
Mitchell, Sam	-	-	-	-	-	-	1	-	-	-	-	-	-	-	2	-		-	-	-	-	-	-	-	3
Moss, Garry							-																		
Murphy, Tom					-	-	2										-								2
Osborne, Michael	-		-	1	1	-	1	-	-	1	1	1	-										1	-	7
Roughead, Jarryd	1		1	2	2	1		1	3	-	3	2	3	-	1	1	1	4	3	2	-	1	3	1	36
Sewell, Brad	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	2
Smith, Joel								-	1	-	-	3	-	-	1	-	-	-	-	-	-	-	-	-	5
Taylor, Simon	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	2
Thorp, Mitch															2										2
Thurgood, Josh					-									-											
Tuck, Travis																	-								
Vandenberg, Richard						-											-	-	1		-	1	-	-	2
Williams, Mark	1	2	1	1																					5
Young, Clinton	-	-	1	1		1	-	1	-	1	2	-	-	1	-	-	-	-	-	1	1	-	-	1	11
Totals	7	12	11	14	14	7	12	11	9	7	12	17	4	7	11	11	9	14	10	8	18	8	11	7	251
Opponent	BL	ME	KA	GE	WB	ES	FR	SK	WC	PA	SY	CA	CW	AD	RI	SK	KA	ES	BL	PA	WB	SY	AD	KA	
