Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bateman, Chance	1			-	1		2	1	-	1	1	-	1	-	-	-	1	1	1	2	1	-	-	-	14
Birchall, Grant	4	4	4	2	5	3	2	2	2	5	-	1	2	3	2	2	6	3	5	2	4	3	4	1	71
Boyle, Tim	-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	
Brown, Campbell		4	4	2	1	3	4	-	6	2	2	4	5	3	3	1	6	3	1	6	1	3	2	5	71
Campbell, Robert	-	-	-	-	-	-	-	1	1	-	-	-	-	-	1	-	-	1	-	-	-	-	-	3	7
Clarke, Tim	1	2																							3
Crawford, Shane		3	1	2	1	1	-	-	-	1	3	-	1	2	2	1	-	3	3	-	-	1	2	1	28
Croad, Trent	2	-				2	1	3	5		-	-	2	-	2	4	1	2	2	3	3	1	2	5	40
Dixon, Ben		-	-	1	-	-	-	-		-					-	-	-	-	-	-	1	-	-	1	3
Dowler, Beau																	-								
Ellis, Xavier	-	1	-	1	-					1		-	-	3	3	-				2	3				14
Franklin, Lance	1	1	1	1	-	-	-	-	-	-	-		-	1	1	-		-	-	-	-	-	-	-	6
Gilham, Stephen	2	2	3	2	1	2	7	1	6	1	2	3	6	2	3	3	2	-	4	2	1	3	2	-	60
Guerra, Brent	3	5	1	4	6	6	3	5	5	5	2	2	1	2	4	4	3	5	7	3	4	4	3	7	94
Hodge, Luke	4	2	2	8	3	2	-	1	6	1	2	3	-	3	2	3	1	2	2	2	1	1	1	1	53
Jacobs, Danny	7	1	5	6					-	2	1	3		2											27
Ladson, Rick	1	3	2		3	2	-	5	4		2	-	3	2	3	4	-	2	1	1	-	-	-	2	40
Lewis, Jordan	4	-	1	-	-	2	1	3	5	1	-	-	3	1	1	2	3	-	1	1	-	2	1	-	32
Little, Matthew																-									
McGlynn, Ben	1	-	-	-	-	1	1	-	-	1	-	-	-	-	1	1	-	3	1	1		1			12
Mitchell, Sam	-	1	1	-	4	1	4	1	-	2	2	1	3	3	1	-		1	2	1	2	2	2	2	36
Moss, Garry							-																		
Murphy, Tom					4	1	2										2								9
Osborne, Michael	4		3	-	1	-	1	1	-	-	1	-	1										-	1	13
Roughead, Jarryd	-		-	-	-	-		-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Sewell, Brad	1	-	2	2	3	-	2	2	-	-	-	1	1	1	-	-	-	1	1	-	1	1	1	-	20
Smith, Joel								1	3	2	-	2	2	2	1	1	4	-	4	1	-	1	3	1	28
Taylor, Simon	2	-	1	2	-	1	-	-	1	3	2	-	-	-	-	-	-	1	1	-	1	1	1	-	17
Thorp, Mitch															-										
Thurgood, Josh					-									4											4
Tuck, Travis																	-								
Vandenberg, Richard						2											1	1	-		-	2	-	-	6
Williams, Mark	-	-	-	-																					
Young, Clinton	3	2	3	1		-	-	2	1	-	1	2	2	5	2	1	2	2	-	3	4	2	5	2	45
Totals	41	31	34	34	33	29	30	29	45	28	22	22	33	39	32	27	32	31	36	30	27	28	29	32	754
Opponent	BL	ME	KA	GE	WB	ES	FR	SK	WC	PA	SY	CA	CW	AD	RI	SK	KA	ES	BL	PA	WB	SY	AD	KA	
