Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bateman, Chance	-			-	1		-	1	-	-	1	-	-	-	-	-	-	1	1	-	-	-	1	1	7
Birchall, Grant	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	2
Boyle, Tim	2	3	-	1	1	3	3	2	3	5	-	3	2					1	1	-	-	1	-	1	32
Brown, Campbell		-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	1	1	-	5
Campbell, Robert	-	-	-	-	-	-	-	1	-	-	1	2	-	-	1	-	-	-	-	-	1	-	-	-	6
Clarke, Tim	1	-																							1
Crawford, Shane		1	-	1	-	-	-	-	1	-	-	1	2	-	1	-	-	2	-	-	-	-	1	-	10
Croad, Trent	-	2				-	2	-	-		-	3	-	1	-	-	2	-	-	-	-	-	-	-	10
Dixon, Ben		2	1	-	-	3	-	1		-					1	2	1	2	3	3	3	2	-	-	24
Dowler, Beau																	2								2
Ellis, Xavier	-	-	-	1	-					-		1	-	-	-	1				-	-				3
Franklin, Lance	3	1	3	1	6	9	1	1	1	3	6		4	1	4	5		4	5	2	2	1	7	3	73
Gilham, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1
Guerra, Brent	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	3
Hodge, Luke	-	-	-	-	1	1	-	-	3	2	-	4	-	-	1	-	1	-	2	1	6	1	-	-	23
Jacobs, Danny	-	-	-	-					1	-	-	-		-											1
Ladson, Rick	-	-	-		-	-	1	-	1		-	3	1	-	1	-	-	2	-	-	-	1	-	-	10
Lewis, Jordan	-	-	-	-	-	1	1	-	2	1	-	1	-	-	1	-	-	-	-	1	4	-	1	1	14
Little, Matthew																-									
McGlynn, Ben	-	1	1	-	-	-	2	1	-	3	-	-	-	1	2	1	1	-	1	1		-			15
Mitchell, Sam	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-		-	-	-	-	-	-	-	2
Moss, Garry							-																		
Murphy, Tom					-	1	1										-								2
Osborne, Michael	-		2	-	-	-	-	-	1	1	1	1	2										-	-	8
Roughead, Jarryd	-		1	-	2	2		3	-	-	-	5	3	1	5	-	1	3	3	3	3	1	3	1	40
Sewell, Brad	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	3
Smith, Joel								-	1	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	3
Taylor, Simon	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2	-	-	4
Thorp, Mitch															1										1
Thurgood, Josh					-									-											
Tuck, Travis																	-								
Vandenberg, Richard						-											1	1	-		-	-	-	-	2
Williams, Mark	-	6	4	3																					13
Young, Clinton	-	1	-	1		-	-	-	-	-	-	-	1	-	-	-	1	-	1	1	1	-	1	-	8
Totals	6	17	13	10	13	20	11	10	15	17	9	27	15	4	19	11	10	17	17	12	22	10	15	8	328
Opponent	BL	ME	KA	GE	WB	ES	FR	SK	WC	PA	SY	CA	CW	AD	RI	SK	KA	ES	BL	PA	WB	SY	AD	KA	
