Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bateman, Chance	3			-	-		1	3	-	-	-	-	2	-	1	-	-	3	3	1	-	-	-	1	18
Birchall, Grant	-	-	-	2	2	-	1	-	-	-	-	-	-	3	-	-	-	-	-	1	1	1	-	1	12
Boyle, Tim	1	2	-	2	-	1	-	-	-	-	-	-	1					1	-	-	1	-	-	-	9
Brown, Campbell		-	2	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	1	1	-	-	-	6
Campbell, Robert	-	-	3	3	2	1	3	2	-	2	3	-	2	4	4	-	1	2	1	3	2	1	5	3	47
Clarke, Tim	1	2																							3
Crawford, Shane		5	1	2	3	6	1	3	-	2	3	3	3	-	3	1	3	2	1	1	3	8	1	1	56
Croad, Trent	1	-				-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Dixon, Ben		-	-	-	-	-	-	1		-					-	-	-	-	-	-	-	1	-	-	2
Dowler, Beau																	-								
Ellis, Xavier	-	-	-	-	-					-		-	-	1	-	-				1	-				2
Franklin, Lance	-	1	1	-	1	-	-	-	-	-	-		-	-	-	1		1	-	-	-	1	2	-	8
Gilham, Stephen	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	3
Guerra, Brent	-	1	-	4	2	1	-	1	-	-	3	-	-	1	-	-	-	-	1	-	1	-	1	-	16
Hodge, Luke	1	1	1	3	6	1	3	2	-	3	3	7	4	4	3	5	7	4	7	5	2	5	4	1	82
Jacobs, Danny	-	1	-	-					1	1	1	-		-											4
Ladson, Rick	-	3	1		2	1	1	-	1		-	1	1	2	-	2	-	-	2	-	2	-	6	2	27
Lewis, Jordan	3	6	5	10	5	1	3	2	4	5	2	6	1	2	2	3	7	5	3	3	1	4	-	4	87
Little, Matthew																-									
McGlynn, Ben	1	2	2	-	4	2	2	2	4	5	1	1	1	-	4	3	-	2	-	3		1			40
Mitchell, Sam	4	6	7	3	5	3	2	7	7	4	7	5	5	6	8	7		6	3	5	8	1	3	4	116
Moss, Garry							-																		
Murphy, Tom					-	-	-										-								
Osborne, Michael	-		1	2	-	-	1	1	-	-	-	1	-										-	-	6
Roughead, Jarryd	-		1	-	-	-		-	-	2	-	1	-	1	1	-	-	1	3	1	1	1	1	-	14
Sewell, Brad	2	2	-	2	3	7	2	2	1	2	3	7	2	3	-	2	8	3	4	3	6	1	8	6	79
Smith, Joel								1	-	-	1	3	2	1	3	1	-	-	-	-	-	1	-	-	13
Taylor, Simon	-	1	1	-	1	2	3	1	-	4	1	1	-	2	1	-	-	-	1	1	2	3	1	1	27
Thorp, Mitch															-										
Thurgood, Josh					-									-											
Tuck, Travis																	1								1
Vandenberg, Richard						-											2	1	-		1	2	1	1	8
Williams, Mark	-	1	-	1																					2
Young, Clinton	2	1	1	-		2	2	-	1	-	2	-	1	1	1	1	1	1	1	2	2	1	1	1	25
Totals	19	35	27	34	36	29	25	28	20	30	30	36	27	31	31	26	30	32	30	31	34	32	34	27	714
Opponent	BL	ME	KA	GE	WB	ES	FR	SK	WC	PA	SY	CA	CW	AD	RI	SK	KA	ES	BL	PA	WB	SY	AD	KA	
