Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Bateman, Chance	-			-	-		3	-	1	-	1	-	1	-	-	-	-	-	-	1	-	-	-	-	7
Birchall, Grant	2	1	-	1	1	1	-	2	5	3	1	1	2	2	-	2	-	4	-	2	2	-	1	1	34
Boyle, Tim	-	-	-	-	1	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	1
Brown, Campbell		3	2	3	1	6	2	2	3	2	5	1	3	-	2	1	4	-	1	5	2	5	2	3	58
Campbell, Robert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Clarke, Tim	-	1																							1
Crawford, Shane		2	-	-	-	-	1	-	-	4	1	-	-	2	1	1	2	1	2	-	-	-	-	-	17
Croad, Trent	-	-				-	-	-	1		-	-	-	-	-	1	-	1	-	1	-	-	-	1	5
Dixon, Ben		-	-	-	1	-	-	-		-					1	-	-	-	-	-	-	-	-	-	2
Dowler, Beau																	-								
Ellis, Xavier	-	-	-	-	-					-		-	-	-	1	-				-	-				1
Franklin, Lance	-	2	1	3	-	-	1	1	-	-	2		-	1	11	1		-	-	1	-	1	-	-	25
Gilham, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	2
Guerra, Brent	-	1	1	1	2	2	-	-	2	2	-	-	-	1	4	-	4	-	-	2	-	3	2	5	32
Hodge, Luke	-	-	-	-	1	-	2	3	-	-	-	-	-	-	1	-	1	-	-	-	1	-	2	-	11
Jacobs, Danny	-	-	1	-					-	1	1	-		-											3
Ladson, Rick	-	-	-		-	-	2	-	1		-	3	-	-	2	1	-	1	-	3	-	-	-	3	16
Lewis, Jordan	-	-	-	-	2	1	1	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	7
Little, Matthew																-									
McGlynn, Ben	-	-	1	-	1	-	2	1	1	-	-	2	-	-	-	-	1	1	1	1		-			12
Mitchell, Sam	1	2	5	-	1	2	2	2	3	-	-	5	3	2	9	3		6	1	-	1	2	-	1	51
Moss, Garry							-																		
Murphy, Tom					-	-	-										-								
Osborne, Michael	1		1	1	-	-	-	2	-	-	2	-	-										-	1	8
Roughead, Jarryd	-		-	-	-	-		-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	2
Sewell, Brad	-	-	1	-	1	1	1	-	2	1	3	-	-	1	-	1	-	-	-	-	1	-	-	-	13
Smith, Joel								-	-	-	-	3	1	-	-	2	-	3	2	-	3	2	2	-	18
Taylor, Simon	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	-	1	-	-	4
Thorp, Mitch															-										
Thurgood, Josh					-									-											
Tuck, Travis																	-								
Vandenberg, Richard						-											-	-	-		-	-	-	-	
Williams, Mark	-	2	-	-																					2
Young, Clinton	2	1	1	1		3	5	1	4	1	4	1	3	1	-	2	5	2	-	3	3	-	5	2	50
Totals	6	15	14	10	12	16	22	14	24	15	22	16	14	10	34	16	18	19	7	19	13	14	14	18	382
Opponent	BL	ME	KA	GE	WB	ES	FR	SK	WC	PA	SY	CA	CW	AD	RI	SK	KA	ES	BL	PA	WB	SY	AD	KA	
