Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ball, Luke								-	-	1	-		-	1	-	-		-	2	-	-		-	4
Beams, Dayne															-	1	2	-	-	-		-	-	3
Blair, Jarryd	-	-	1	-	-	-	1	-	-	-	-	-	-	1	-		1	1	1	-	-	-	-	6
Brown, Nathan	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	1
Clarke, Martin	1	-	-	-	-	-	-		1	-														2
Cloke, Travis	3	2	3	2	3	5	4	2	2		3	1	-	1	5	4	2	-	3	1	1	3	1	51
Didak, Alan										-	2										1	1	-	4
Dwyer, Sam	-	1	-	1	1	-	1	-	-			-	1	1	1	-	-	1	-	-	-	1	-	9
Elliott, Jamie	2	1	1	3	-	1	-	-	-	-		1	2	-	-	-	-	-	4	-			1	16
Fasolo, Alex			-	2	-																			2
Frost, Jack	-		-																					
Goldsack, Tyson	-	2	1		-	-										1	-	-	-	-	-	-	-	4
Grundy, Brodie																	1	-	-	-	2	-	-	3
Hudson, Ben			-	-	1								-	-	-	-								1
Johnson, Ben	-	-	-																					
Jolly, Darren	-	-				-	-	2	-	1	-	1												4
Keeffe, Lachlan																-	-	-	-	-	-	-	-	
Kennedy, Ben						-	-	-	-	3	2	-	-	-			-				1	-		6
Krakouer, Andrew						-	1	1	-	3				-	-	-								5
Lumumba, Heritier	1	-	-	-	-	-	-	1	-	-	1	2	-				-	2	1	1	1		-	10
Lynch, Quinten	-	-	-	-	2	1	-	1	-	2	3	-	-					-	1	-	-	-		10
Macaffer, Brent	-	1		-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	1	-	4
Martin, Kyle										2	1	-	-											3
Maxwell, Nick	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Mooney, Caolan							-									-								
Oxley, Adam											-	-												
Pendlebury, Scott	-	-	1	-	-	1	-	1	-	1	-	1	-	-	1	-	-	1	-	2	-	-	-	9
Reid, Ben	-	-	-	-	-	-	-	-	-	-	1	-		-	1	1	1	3	1	2	1	-	-	11
Russell, Jordan	-	-	-	-	1			1	-				-									-		2
Seedsman, Paul		-		1	1	-	1	-	1	-	3	-	2	2	-	-					-	-	-	11
Shaw, Heath		3	1	-	-	1	-			-	-	-	-	-	-	-	1	-	-	-	-	-	-	6
Sidebottom, Steele	1	-	-	3	2	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	1	10
Sinclair, Ben	-	-	1	-	-						-	-	-	-	-	-	-	-	-	-				1
Swan, Dane	1	-	2	2	1	-	-	1	-	-	1	1	-	3	-	1	3	-	-	1	1	-	3	21
Thomas, Dale			1	-	1	-	-																	2
Thomas, Josh	1			-		1	1	-		-	-	1	-	-	-	-	-	-	-	-	2	1	1	8
Toovey, Alan	-	-	-	-	-																			
Williams, Marley								-	-	-	-	-	1	1	-	-	-	-	-	1	-	1	-	4
Witts, Jarrod						-		-	-					2	-	-	1							3
Young, Clinton														-	-									
Totals	11	10	12	14	13	11	9	10	4	14	17	8	6	13	8	8	12	8	14	8	10	9	7	236
Opponent	NM	CA	HW	RI	ES	SK	FR	GE	SY	BL	ME	WB	PA	CA	AD	GC	GW	ES	SY	HW	WC	NM	PA	
