Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ball, Luke								1	1	-	-		1	2	1	-		3	1	1	-		5	16
Beams, Dayne															1	1	1	-	-	1		1	-	5
Blair, Jarryd	1	-	7	1	1	-	1	-	1	1	1	3	1	1	1		-	1	-	-	-	-	1	22
Brown, Nathan	6	12	9	4	11	2	4	7	15	8	4	4	11	10	13		9	13	10	5	10	1	4	172
Clarke, Martin	2	1	1	1	2	3	2		-	-														12
Cloke, Travis	1	1	3	-	-	-	1	1	1		1	2	1	3	2	2	1	1	2	1	-	2	2	28
Didak, Alan										-	-										-	-	-	
Dwyer, Sam	-	-	2	-	1	-	1	2	1			2	-	3	1	2	-	1	-	1	-	2	2	21
Elliott, Jamie	1	1	2	-	2	1	4	1	4	1		3	-	2	-	1	1	1	1	1			1	28
Fasolo, Alex			-	-	-																			
Frost, Jack	5		4																					9
Goldsack, Tyson	3	2	6		-	5										3	4	1	6	4	4	3	4	45
Grundy, Brodie																	-	4	3	-	1	2	3	13
Hudson, Ben			4	1	2								3	4	3	2								19
Johnson, Ben	1	5	3																					9
Jolly, Darren	1	-				-	3	7	1	1	2	1												16
Keeffe, Lachlan																7	7	10	3	2	3	4	1	37
Kennedy, Ben						-	-	-	-	-	-	1	-	-			-				-	-		1
Krakouer, Andrew						-	1	2	-	-				-	2	-								5
Lumumba, Heritier	-	1	1	1	2	-	4	3	3	3	3	2	1				2	3	5	2	1		2	39
Lynch, Quinten	1	4	4	-	1	2	-	3	2	1	-	2	1					2	1	-	2	2		28
Macaffer, Brent	-	2		2	1	1	1	-	-	-	-	1	-	1	-	-	1	-	-	-	1	-	1	12
Martin, Kyle										-	1	-	2											3
Maxwell, Nick	5	8					4	6	5	3	4	5	5	4	7	6	2	3	3	4	3	2	4	83
Mooney, Caolan							-									-								
Oxley, Adam											-	-												
Pendlebury, Scott	1	-	2	-	2	2	1	1	-	1	1	1	2	2	1	2	-	2	1	1	1	4	-	28
Reid, Ben	3	6	8	2	4	4	5	5	4	2	6	2		-	1	4	1	2	-	1	-	-	-	60
Russell, Jordan	3	2	1	1	5			1	3				2									2		20
Seedsman, Paul		1		3	2	-	-	2	2	4	2	2	3	2	1	1					-	2	3	30
Shaw, Heath		4	-	5	3	2	4			8	3	3	3	12	4	4	6	4	3	1	6	1	3	79
Sidebottom, Steele	2	3	1	-	-	-	4	2	-	-	-	-	-	7	2	1	2	1	-	1	-	1	3	30
Sinclair, Ben	-	-	1	2	1						1	1	3	-	1	2	1	-	1	-				14
Swan, Dane	2	2	1	-	-	2	2	2	1	-	1	1	1	1	1	3	1	-	-	-	-	-	-	21
Thomas, Dale			-	-	1	3	1																	5
Thomas, Josh	-			1		-	1	1		-	-	3	-	1	1	2	-	1	1	1	1	-	-	14
Toovey, Alan	5	2	3	2	4																			16
Williams, Marley								3	4	3	4	5	2	4	8	3	3	1	3	1	1	1	3	49
Witts, Jarrod						-		-	2					2	4	4	4							16
Young, Clinton														1	1									2
Totals	43	57	63	26	45	27	44	50	50	36	34	44	42	62	56	50	46	54	44	28	34	30	42	1007
Opponent	NM	CA	HW	RI	ES	SK	FR	GE	SY	BL	ME	WB	PA	CA	AD	GC	GW	ES	SY	HW	WC	NM	PA	
