Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ball, Luke								-	-	-	-		-	-	-	-		-	-	-	Off		-	0/1
Beams, Dayne															-	-	-	-	-	-		-	-	
Blair, Jarryd	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	On	-	1/0
Brown, Nathan	-	-	-	-	-	-	-	-	-	-	Off	-	-	-	-		-	-	Off	-	-	Off	-	0/3
Clarke, Martin	-	-	-	-	-	-	Off		-	-														0/1
Cloke, Travis	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	
Didak, Alan										On	-										On	-	On	3/0
Dwyer, Sam	On	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	On	On	-	-	-	3/0
Elliott, Jamie	-	-	-	-	-	-	-	-	-	-		-	-	-	Off	-	On	-	-	-			Off	1/2
Fasolo, Alex			On	-	-																			1/0
Frost, Jack	-		Off																					0/1
Goldsack, Tyson	-	-	-		On	-										-	-	Off	-	-	-	-	-	1/1
Grundy, Brodie																	-	-	-	-	-	-	-	
Hudson, Ben			-	-	-								-	-	-	-								
Johnson, Ben	Off	-	-																					0/1
Jolly, Darren	-	Off				-	-	-	-	-	-	-												0/1
Keeffe, Lachlan																-	-	-	-	-	-	-	-	
Kennedy, Ben						On	-	On	On	-	-	-	On	On			Off				-	-		5/1
Krakouer, Andrew						-	-	-	-	-				-	-	Off								0/1
Lumumba, Heritier	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-		-	
Lynch, Quinten	-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-		
Macaffer, Brent	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Martin, Kyle										-	-	-	Off											0/1
Maxwell, Nick	-	-					-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Mooney, Caolan							On									On								2/0
Oxley, Adam											On	On												2/0
Pendlebury, Scott	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Reid, Ben	-	-	-	-	-	-	-	-	-	-	-	Off		-	-	-	-	-	-	-	-	-	-	0/1
Russell, Jordan	-	-	-	-	-			-	-				-									-		
Seedsman, Paul		On		-	-	-	-	-	-	-	-	-	-	-	-	-					-	-	-	1/0
Shaw, Heath		-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sidebottom, Steele	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sinclair, Ben	-	-	-	-	Off						-	-	-	-	-	-	-	-	-	Off				0/2
Swan, Dane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Thomas, Dale			-	On	-	-	-																	1/0
Thomas, Josh	-			Off		-	-	-		-	-	-	-	-	On	-	-	On	-	-	-	-	-	2/1
Toovey, Alan	-	-	-	-	-																			
Williams, Marley								-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Witts, Jarrod						Off		Off	Off					-	-	-	-							0/3
Young, Clinton														Off	-									0/1
Totals																								
Opponent	NM	CA	HW	RI	ES	SK	FR	GE	SY	BL	ME	WB	PA	CA	AD	GC	GW	ES	SY	HW	WC	NM	PA	
