Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ball, Luke								-	-	-	-		-	-	-	-		1	-	-	-		-	1
Beams, Dayne															-	2	1	1	-	-		-	-	4
Blair, Jarryd	1	1	-	-	1	1	1	1	-	-	1	1	-	-	-		1	1	-	-	-	-	-	10
Brown, Nathan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Clarke, Martin	-	-	-	1	-	-	-		-	-														1
Cloke, Travis	7	1	8	6	4	4	3	2	6		7	8	4	4	8	3	2	4	3	3	3	7	2	99
Didak, Alan										-	1										-	1	-	2
Dwyer, Sam	-	2	-	1	2	-	-	1	-			-	2	-	-	-	-	1	-	-	1	-	-	10
Elliott, Jamie	1	5	1	5	1	1	1	1	2	2		1	1	-	-	1	1	2	3	2			4	35
Fasolo, Alex			-	1	-																			1
Frost, Jack	-		-																					
Goldsack, Tyson	-	-	-		-	-										1	-	-	-	-	-	-	-	1
Grundy, Brodie																	1	1	-	-	1	-	-	3
Hudson, Ben			-	-	1								1	-	-	-								2
Johnson, Ben	-	-	-																					
Jolly, Darren	-	-				2	-	1	-	1	-	1												5
Keeffe, Lachlan																-	-	-	-	-	-	-	1	1
Kennedy, Ben						1	-	-	-	1	2	1	-	-			-				-	1		6
Krakouer, Andrew						-	2	2	-	1				-	1	-								6
Lumumba, Heritier	-	-	-	-	-	-	-	1	-	-	2	-	1				-	1	1	1	-		-	7
Lynch, Quinten	1	-	1	-	1	-	-	2	1	1	2	-	-					1	1	1	1	-		13
Macaffer, Brent	1	1		-	-	1	-	-	-	-	2	-	1	-	-	1	-	-	2	-	-	1	-	10
Martin, Kyle										2	4	1	-											7
Maxwell, Nick	-	-					-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Mooney, Caolan							-									-								
Oxley, Adam											-	-												
Pendlebury, Scott	-	-	-	-	-	1	-	-	-	-	2	-	-	1	-	-	-	-	-	-	-	-	-	4
Reid, Ben	-	-	-	-	-	-	-	-	-	1	-	-		4	2	2	2	6	2	1	1	5	-	26
Russell, Jordan	-	-	-	1	1			-	-				-									-		2
Seedsman, Paul		-		1	-	-	1	-	-	-	1	-	1	-	-	-					-	-	-	4
Shaw, Heath		-	-	-	-	-	-			-	1	-	-	-	-	-	1	-	-	-	-	-	-	2
Sidebottom, Steele	2	-	-	3	2	1	1	-	-	-	-	1	-	2	-	-	-	-	-	-	1	-	1	14
Sinclair, Ben	-	1	1	-	-						-	-	-	1	-	-	-	-	-	-				3
Swan, Dane	1	1	-	2	-	-	-	-	-	-	2	-	1	2	-	2	3	-	-	2	3	2	8	29
Thomas, Dale			-	-	-	-	-																	
Thomas, Josh	-			-		1	-	-		1	1	-	1	-	-	-	-	-	-	1	1	-	-	6
Toovey, Alan	-	-	-	-	-																			
Williams, Marley								-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Witts, Jarrod						1		-	1					4	3	-	1							10
Young, Clinton														-	-									
Totals	14	12	11	21	13	14	9	11	10	10	28	14	15	18	14	12	13	19	12	11	12	17	16	326
Opponent	NM	CA	HW	RI	ES	SK	FR	GE	SY	BL	ME	WB	PA	CA	AD	GC	GW	ES	SY	HW	WC	NM	PA	
