Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Ball, Luke								1	1	-	1		1	3	1	1		2	3	2	1		-	17
Beams, Dayne															1	2	1	2	3	1		2	3	15
Blair, Jarryd	1	1	-	2	-	-	2	3	2	-	-	2	1	-	1		2	1	2	-	1	-	1	22
Brown, Nathan	-	-	-	-	2	-	-	1	-	-	-	-	1	-	-		-	-	-	1	-	-	-	5
Clarke, Martin	-	-	1	-	-	1	1		2	-														5
Cloke, Travis	2	1	1	2	-	3	3	1	-		-	2	2	-	1	3	-	2	1	-	2	1	-	27
Didak, Alan										1	-										1	-	-	2
Dwyer, Sam	-	1	-	-	-	-	-	-	-			-	-	-	-	1	1	1	-	-	1	1	1	7
Elliott, Jamie	-	2	2	-	1	-	1	-	1	-		2	1	1	-	-	-	1	2	-			-	14
Fasolo, Alex			-	-	1																			1
Frost, Jack	-		-																					
Goldsack, Tyson	1	1	2		1	-										1	-	-	-	1	-	1	1	9
Grundy, Brodie																	2	1	-	2	-	1	2	8
Hudson, Ben			1	2	-								1	-	1	-								5
Johnson, Ben	1	2	-																					3
Jolly, Darren	2	-				1	3	1	3	2	3	1												16
Keeffe, Lachlan																-	-	1	-	1	1	-	1	4
Kennedy, Ben						-	-	-	-	3	-	-	-	-			-				-	1		4
Krakouer, Andrew						3	1	1	1	1				3	1	-								11
Lumumba, Heritier	1	1	-	-	-	1	-	2	2	3	1	1	-				-	1	-	1	-		1	15
Lynch, Quinten	-	2	1	-	-	2	-	1	2	-	1	-	-					1	-	-	-	-		10
Macaffer, Brent	-	1		-	-	1	-	-	-	-	3	-	1	1	1	1	-	-	-	1	1	-	-	11
Martin, Kyle										-	1	-	2											3
Maxwell, Nick	-	1					-	-	3	1	-	-	-	1	-	1	-	1	-	-	1	1	2	12
Mooney, Caolan							-									-								
Oxley, Adam											1	-												1
Pendlebury, Scott	4	3	-	1	1	2	3	-	1	2	2	2	1	2	2	-	2	1	2	3	2	-	4	40
Reid, Ben	1	-	1	1	1	3	-	-	-	1	1	-		-	3	-	1	1	1	-	2	-	-	17
Russell, Jordan	1	-	-	1	1			-	-				-									1		4
Seedsman, Paul		1		3	-	1	2	-	1	1	1	-	2	-	1	1					1	1	-	16
Shaw, Heath		-	-	-	-	2	-			1	1	-	-	1	-	-	2	-	1	-	1	-	-	9
Sidebottom, Steele	1	-	1	2	1	1	1	-	-	-	1	-	-	1	-	1	1	-	1	1	-	-	-	13
Sinclair, Ben	2	1	-	-	-						-	-	-	-	-	-	-	-	-	-				3
Swan, Dane	1	1	1	3	2	-	-	-	-	-	1	-	-	-	-	1	2	1	-	1	-	1	-	15
Thomas, Dale			1	-	3	1	-																	5
Thomas, Josh	-			-		1	-	-		-	1	-	-	-	-	-	-	-	1	-	-	1	1	5
Toovey, Alan	4	2	1	1	-																			8
Williams, Marley								-	1	-	2	-	-	1	-	2	2	1	-	1	-	-	2	12
Witts, Jarrod						1		1	-					1	-	-	1							4
Young, Clinton														1	-									1
Totals	22	21	13	18	14	24	17	12	20	16	21	10	13	16	13	15	17	18	17	16	15	12	19	379
Opponent	NM	CA	HW	RI	ES	SK	FR	GE	SY	BL	ME	WB	PA	CA	AD	GC	GW	ES	SY	HW	WC	NM	PA	
