Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Alvey, Mark							1	1	1	-										1	-	-	4
Bartlett, Trent	1	-	1	-	-	2	-	-	-	-	-	-		-				1	1				6
Bowden, Patrick																	-	-					
Brown, Nathan	-	1	2	1	1	-	4	2	1	3	-	4	4	2	5	2	3	1	1	1	5	1	44
Contessa, Adam					1	-	-				1	-	1	-									3
Cox, Simon	1	4	1	3	1	2	-	1	3	-				-	1	-	2	1	-				20
Croft, Matthew	1	1	2	1	1			-	-	2	-	-	1	2	1	1	-	-	-	1	1	1	16
Curley, Todd	-	-	1	-	-			-	-	-		1	-	3			4	-	1	-	1	-	11
Darcy, Luke	1	1	2	-	2		2	-	1	3	2	2	3	4	-	-	-	-	1	1	2	4	31
Dimattina, Paul	1	1	-	2	-												1	2	2	-	1	-	10
Dooley, Paul						-	-							-	-	-							
Eagleton, Nathan	1	2	4	-	-	-	4	-	-	2	-	-	-		-	-	3	2	-	1	-	1	20
Ellis, Craig	3	1	1	-	-	2	1	-	1	1	1	-	-	1	-	2	-	-	1	1	1	-	17
Garlick, Simon	-			2	1	1	3	-	1	1	1		-	-	-	3	-	1	1	1	1	1	18
Giansiracusa, Daniel											2	-	3	-	-	-	2	2	-	1	1	-	11
Gilbee, Lindsay			1	2		-					-	-	-	1	-	1							5
Grant, Chris	2	-	1	1	-	-	1	1	4	-	1	2	-	2	-	1	1	2	1	2	-	1	23
Hahn, Mitch		-	1				1	-	2	-	1	1	-							-	-		6
Harrison, Ben	-	2	-	-	-	5	1	-	1	1	1	2	1	1	1	2	1	2	2	-	3	-	26
Hudson, Paul	2	-	-	2	-	1	-	3	-	-	-	2	1	3	-	-	2	-	-	2	2	-	20
Hunter, Kingsley	-	1	1	5	2	1	-	-	3	-	2	-	1		3	1	1	1	2	-	3	-	27
Johnson, Brad	1	2	2	4	1	2	1	2	1	1	1	4	1	3	-	2	2	3	1	3	-	1	38
Kretiuk, Steven						-	-	1	-	-	1									-	-		2
Liberatore, Tony	4	1						1	-	-	1	1	3	1	-	3	-	1	3	-	-	1	20
McMahon, Jordan						2	-								1							-	3
Murphy, Robert	1	-	1	2	-	-						-	1		2	2	1	-	-	-	1	1	12
Penny, Luke	-	-	1	-	-	1	-	-	-	2	1	1	1	-	-	-	1		-	-	1	1	10
Robbins, Matthew	-	2	1	3	1	-	1	2	1	1	-	3	3	1	-	-	-	4	1			1	25
Romero, Jose	2	1	3	-	-									-	-	-							6
Smith, Rohan	3	-	-	-	2	-	3	-	-	1	2	3	-	-		-	-	-	2	-	-	3	19
West, Scott	1	2	4	1	3	5	2	1	1	2	1	6	4	2	3	-	1	-	2	2	-	1	44
Wiggins, Patrick						-																	
Totals	25	22	30	29	16	24	25	15	21	20	19	32	28	26	17	20	25	23	22	17	23	18	497
Opponent	SK	RI	CW	BL	HW	PA	ME	SY	WC	KA	AD	GE	CA	ES	FR	SK	RI	BL	CW	HW	PA	ME	
