Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Alvey, Mark	-						-	-	-	-	-	-										-		
Bartlett, Trent	-	-	-	-	-	-	-			-	-	-	-	-	1	1	1	-	2	-	4	1	-	10
Brown, Nathan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Contessa, Adam			-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	2	-	-	-	-	-	3
Cox, Simon	-	-	-	1	-	-	-	-	-								-		-	2	-	-	-	3
Croft, Matthew	-	-					-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Curley, Todd	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	
Darcy, Luke	6	10	15	17	19	11	23	7	7	9	11	30	17	17	17	8							4	228
Dent, Matthew							-							-	-	1	-	1						2
Dimattina, Paul		-	1	-	-			-	-	-	-	-	-	-	-	-			-					1
Dooley, Paul								-	2								3	2	1	2	3	1		14
Eagleton, Nathan	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	3
Ellis, Craig			-	-	-	-	-	-	-	-	-	-	-											
Garlick, Simon	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Grant, Chris	-	1	-	-		1	1	-	-	-	-	-	-	-						-	1	-	1	5
Hahn, Mitch										-	-	-	-						-	-	-	-		
Hudson, Paul	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Hunter, Kingsley	-	-	-	-	-	-	1	-	-	-	-	-	-	1			-						-	2
Johnson, Brad	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Kolyniuk, Steven	-	-		-	-	-				-					-			-		-	-	-	-	
Kretiuk, Steven	-	1		1	-	-								1	-	-	-	1	-		-	-	-	4
Liberatore, Tony	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Macri, Christin					-		-																	
Mahoney, Josh			-		-	-																	-	
Murphy, Robert																			-	-	-			
Penny, Luke													-	-	-	1	1	-	-	-				2
Plunkett, Jim	-	-	-												-	-	-	-				-		
Robbins, Matthew						-									-	-	-	-	-	-	-	-	-	
Romero, Jose	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Smith, Rohan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Southern, Daniel	-	-	-	-	-	-	-																	
West, Scott	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Wiggins, Patrick															1	1			-					2
Wills, Andrew		-	-	-				-	-		-	-	-	-				-						
Wynd, Scott	5	17	14	25	15	25		15	27	13	15	9	16	7	2	15	16	28	33	41	23	18	26	405
Totals	11	29	31	44	34	37	25	23	36	22	27	39	33	26	22	28	21	34	36	45	31	20	31	685
Opponent	AD	BL	PA	CA	CW	ES	HW	WC	SK	SY	FR	ME	GE	RI	KA	AD	BL	PA	CA	CW	ES	HW	BL	
