Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Alvey, Mark	-						-	-	2	-	1	-										-		3
Bartlett, Trent	1	2	-	3	-	1	-			-	1	-	-	1	-	1	-	-	1	-	-	-	-	11
Brown, Nathan	1	1	1	1	1	2	1	2	1	-	-	-	2	-	-	-	-	-	1	-	2	-	1	17
Contessa, Adam			2	1	1	-	2	-	2	1	-	4	-	1	1	1	-	1	2	1	-	-	-	20
Cox, Simon	-	-	-	-	-	1	-	-	-								-		1	-	3	1	-	6
Croft, Matthew	-	-					1	-	1	1	1	1	2	-	-	-	1	1	2	1	-	-	2	14
Curley, Todd	2	-	1	1	1	4	1	3	-	-	-	1	1	-	1	2	-	-		2	-	1	2	23
Darcy, Luke	2	-	1	3	2	1	1	-	1	4	1	3	2	-	1	1							1	24
Dent, Matthew							1							-	-	1	1	-						3
Dimattina, Paul		-	2	1	1			-	-	-	1	5	1	1	3	-			-					15
Dooley, Paul								-	-								1	2	-	-	-	1		4
Eagleton, Nathan	1	1	-	1	-	1	-	1	2	-	-	1	-	-	1	2	1	-	1	1	2	2	-	18
Ellis, Craig			1	-	2	2	-	-	2	2	1	1	-											11
Garlick, Simon	1	1	3	1	-	1	-	2	1	-	1	-	-	2		-	1	1	-	-	1	-	1	17
Grant, Chris	2	1	4	-		1	1	2	1	2	1	3	1	1						-	2	2	-	24
Hahn, Mitch										-	1	-	-						1	-	1	1		4
Hudson, Paul	-	1	-	-			-	1	-	-	2	-	-	-	1	-	-	-	1	-	-	1	-	7
Hunter, Kingsley	1	2	-	1	-	2	1	1	3	-	1	-	1	1			-						1	15
Johnson, Brad	2		1	-	-	-	-	1	2	1	-	2	1	1	1	1	-	-	1	2	1		2	19
Kolyniuk, Steven	1	2		-	1	1				-					-			-		1	1	-	-	7
Kretiuk, Steven	-	2		-	-	-								-	2	-	-	2	1		-	-	-	7
Liberatore, Tony	2	2	1	4	2	1	1	1	3	2	1	2	1	1	1	1	2	1	2	2	1	2	2	38
Macri, Christin					2		-																	2
Mahoney, Josh			2		-	-																	-	2
Murphy, Robert																			2	-	-			2
Penny, Luke													-	-	-	-	1	1	-	-				2
Plunkett, Jim	-	-	1												1	-	-	-				1		3
Robbins, Matthew						-									-	-	1	-	1	1	-	-	-	3
Romero, Jose	2	-			1	2	-	4	-	1	1	-	1	1	1	3	1	1	3	-	1	1	1	25
Smith, Rohan	1	-	1	-	1	3	1	-	2	-	2	2	-	-	2	1	-	1	3	-	1	-	-	21
Southern, Daniel	-	1	2	1	2	-	-																	6
West, Scott	4	5	5	2	2	2	3	3	3	2	1	-	2	1	2	2	1	2	2	1	2	1	1	49
Wiggins, Patrick															1	-			-					1
Wills, Andrew		-	-	1				-	-		2	-	1	1				1						6
Wynd, Scott	-	5	2	2	-	-		1	-	2	1	1	-	-	-	-	2	3	1	4	1	1	-	26
Totals	23	26	30	23	19	25	14	22	26	18	20	26	16	12	19	16	13	17	26	16	19	15	14	455
Opponent	AD	BL	PA	CA	CW	ES	HW	WC	SK	SY	FR	ME	GE	RI	KA	AD	BL	PA	CA	CW	ES	HW	BL	
