Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Alvey, Mark	1						-	1	1	1	1	-										1		6
Bartlett, Trent	1	4	3	-	2	4	2			2	2	1	1	2	-	1	1	1	-	1	1	1	2	32
Brown, Nathan	1	6	2	2	-	1	1	1	5	3	-	3	2	4	-	1	-	1	1	2	3	1	2	42
Contessa, Adam			4	1	3	1	-	-	4	-	2	2	1	1	-	1	1	2	1	2	4	2	2	34
Cox, Simon	-	-	-	1	-	3	-	1	-								-		-	1	2	-	2	10
Croft, Matthew	2	3					1	1	2	4	-	1	1	-	1	1	2	2	2	1	-	1	3	28
Curley, Todd	1	3	2	1	2	3	4	-	-	3	3	-	-	3	2	2	3	-		1	3	2	2	40
Darcy, Luke	2	-	1	2	1	2	3	-	-	-	1	-	6	3	4	1							-	26
Dent, Matthew							1							1	-	2	1	3						8
Dimattina, Paul		1	1	2	2			1	1	-	1	2	2	2	2	-			2					19
Dooley, Paul								1	-								-	1	1	-	1	1		5
Eagleton, Nathan	1	3	1	-	1	1	3	2	1	1	-	2	1	-	2	4	1	-	1	-	-	2	2	29
Ellis, Craig			1	-	2	-	-	-	1	2	4	1	-											11
Garlick, Simon	1	3	2	2	-	2	3	4	-	-	-	2	-	3		-	1	3	1	3	-	1	2	33
Grant, Chris	-	3	1	-		2	4	3	2	2	-	2	1	4						3	2	1	1	31
Hahn, Mitch										1	2	-	3						-	3	-	-		9
Hudson, Paul	1	4	-	-			1	5	5	3	3	3	-	3	1	5	1	1	1	1	1	2	3	44
Hunter, Kingsley	-	2	-	2	2	2	-	1	4	2	1	3	4	2			3						1	29
Johnson, Brad	2		2	1	2	4	3	2	2	1	3	-	1	2	5	3	2	4	1	3	1		3	47
Kolyniuk, Steven	-	3		-	2	3				2					-			-		1	-	1	-	12
Kretiuk, Steven	2	4		1	-	-								3	1	-	-	-	1		2	1	1	16
Liberatore, Tony	1	2	1	1	-	3	-	1	2	2	-	-	3	1	1	4	2	-	4	3	2	5	3	41
Macri, Christin					1		-																	1
Mahoney, Josh			-		-	1																	1	2
Murphy, Robert																			2	-	1			3
Penny, Luke													-	1	2	2	1	-	3	-				9
Plunkett, Jim	-	3	-												-	-	2	-				-		5
Robbins, Matthew						2									2	1	-	2	1	-	1	1	1	11
Romero, Jose	2	5			-	3	1	2	2	-	4	3	2	-	1	3	1	3	4	-	1	7	2	46
Smith, Rohan	1	1	-	5	2	4	2	2	1	1	1	2	2	1	1	-	-	4	4	-	1	-	3	38
Southern, Daniel	-	2	2	3	-	1	-																	8
West, Scott	4	3	4	5	2	3	2	3	1	3	3	2	4	3	3	3	2	3	5	4	3	2	3	70
Wiggins, Patrick															1	-			-					1
Wills, Andrew		1	1	-				-	3		2	1	-	-				3						11
Wynd, Scott	3	-	-	2	1	1		-	-	1	-	-	1	1	1	-	1	2	1	2	1	1	-	19
Totals	26	56	28	31	25	46	31	31	37	34	33	30	35	40	30	34	25	35	36	31	30	33	39	776
Opponent	AD	BL	PA	CA	CW	ES	HW	WC	SK	SY	FR	ME	GE	RI	KA	AD	BL	PA	CA	CW	ES	HW	BL	
