Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Alvey, Mark	-						-	1	-	1	-	1										1		4
Bartlett, Trent	1	2	-	-	1	1	-			1	-	-	1	-	2	1	-	1	1	-	-	1	1	14
Brown, Nathan	2	1	2	-	1	-	-	1	1	-	-	1	2	-	2	1	1	1	1	1	1	2	3	24
Contessa, Adam			2	1	2	3	2	1	1	1	-	2	2	2	2	1	5	5	-	1	3	2	1	39
Cox, Simon	-	-	1	1	-	1	-	-	-								-		1	1	1	1	-	7
Croft, Matthew	-	-					-	1	-	1	-	-	2	-	1	-	-	-	1	-	-	-	1	7
Curley, Todd	-	1	-	-	-	-	-	-	-	-	1	1	1	2	-	1	-	-		2	1	-	-	10
Darcy, Luke	3	3	4	4	2	4	10	1	2	4	6	5	6	2	4	1							2	63
Dent, Matthew							-							-	-	1	1	1						3
Dimattina, Paul		1	4	5	6			-	3	2	3	1	2	4	3	-			1					35
Dooley, Paul								-	-								2	2	-	-	-	-		4
Eagleton, Nathan	2	-	2	1	1	-	2	1	-	1	1	5	2	-	1	3	5	1	3	1	-	1	-	33
Ellis, Craig			-	2	-	-	-	-	3	-	1	-	-											6
Garlick, Simon	1	3	1	2	-	2	5	3	-	1	1	2	1	-		-	-	2	1	2	-	-	1	28
Grant, Chris	1	1	2	-		-	1	1	-	1	1	2	2	-						1	2	1	-	16
Hahn, Mitch										-	1	-	-						2	1	-	-		4
Hudson, Paul	1	2	-	1			-	1	1	1	-	-	-	-	1	1	-	1	-	-	-	1	-	11
Hunter, Kingsley	-	-	1	-	1	2	-	1	-	1	-	-	-	1			-						-	7
Johnson, Brad	1		-	2	1	3	2	1	6	5	-	2	5	3	1	5	-	1	3	6	1		-	48
Kolyniuk, Steven	-	-		-	-	-				1					-			-		-	-	1	-	2
Kretiuk, Steven	1	1		1	4	-								-	1	1	-	-	-		2	-	1	12
Liberatore, Tony	8	4	2	4	-	4	2	1	3	7	8	6	6	8	11	4	7	3	4	2	4	5	7	110
Macri, Christin					-		-																	
Mahoney, Josh			-		-	-																	2	2
Murphy, Robert																			-	-	-			
Penny, Luke													-	-	-	-	-	-	1	-				1
Plunkett, Jim	1	-	-												1	-	1	-				1		4
Robbins, Matthew						-									3	1	1	1	4	1	-	-	1	12
Romero, Jose	8	3			1	4	7	9	4	9	3	3	7	1	1	5	5	11	4	7	8	2	3	105
Smith, Rohan	1	1	1	2	1	2	1	1	1	1	2	1	1	-	1	-	1	3	2	-	-	-	-	23
Southern, Daniel	-	-	-	1	-	-	-																	1
West, Scott	3	2	7	6	8	5	10	10	12	4	12	9	8	6	3	8	5	7	6	10	3	2	6	152
Wiggins, Patrick															-	-			-					
Wills, Andrew		-	-	-				1	-		1	-	1	1				2						6
Wynd, Scott	8	7	4	6	6	5		4	4	2	3	1	4	2	3	3	6	9	4	6	5	4	4	100
Totals	42	32	33	39	35	36	42	39	41	44	44	42	53	32	41	37	40	51	39	42	31	25	33	893
Opponent	AD	BL	PA	CA	CW	ES	HW	WC	SK	SY	FR	ME	GE	RI	KA	AD	BL	PA	CA	CW	ES	HW	BL	
