Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Anthony, John		-		-	-					-															
Ballantyne, Hayden	-			-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Barlow, Michael	-	-	-	-	-	-	-	-	-	-	-	1	3	-	1	3	1	1	-	1	-	1	-	-	12
Bradley, Kepler	4	1	2											11	3	-	7	8	9	9	2		8		64
Broughton, Greg	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-										1
Clarke, Zac	6	6	2	10	7	13	13	10	5	3		11	9			10					9			7	121
Crichton, Jesse									-	-	-	-													
Crowley, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
Crozier, Hayden										-	-	-													
Dawson, Zac	1	-	-	-	-	1	-	-	-	-	-							-	-	-	-	-	-	1	3
Duffield, Paul	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	
Fyfe, Nat	-	-	-		-												-	-		-	-	-	-	-	
Griffin, Jonathon					25	31			6		43	13	21	37	36	19	24	26	27			13			321
Grover, Antoni														-											
Hill, Stephen	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	
Ibbotson, Garrick	-	-	-	-	-	-	-	-		-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	2
Johnson, Michael	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	1	-	-	-	-	-	1	-	4
Lower, Nick												-	-	-											
Mayne, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	2	-	2	1	-	-	-	5
McPharlin, Luke	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-			
McPhee, Adam	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Mellington, Josh	-	-	-																						
Mundy, David			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	2
Mzungu, Tendai	-	-	1	-	-	-	-	-	-	-	1	-	-	-	1	1	1	-	-	-	-	-	-	-	5
Neale, Lachie				-	-	-	-	-	-	-	-	-	-						-						
Pavlich, Matthew	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	-	3
Pearce, Clancee	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Pitt, Jayden												-	-												
Roberton, Dylan						-	-	-					-	-	-	-	-	-	-						
Sandilands, Aaron	32	54	54	44			43	41	27	49	3									33	49	34	35	30	528
Sheridan, Tom																						-			
Silvagni, Alex									-			-	2										-	-	2
Spurr, Lee						-	-	-							-	-	-	-	1	-	-	-	-	-	1
Suban, Nick	-	-	-	-							-	-	-			-			-	-	-	-	-	-	
Sutcliffe, Cameron														-	1	-	-								1
Walters, Michael															-	-	-	-	-	-	-	-	-	-	
de Boer, Matthew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
van Berlo, Jay								1	-																1
Totals	43	63	60	54	32	45	56	52	39	52	47	25	37	48	42	34	35	38	38	45	62	49	44	38	1078
Opponent	GE	SY	BL	SK	CA	GC	PA	HW	WC	AD	RI	ES	CW	WB	ME	GW	PA	WC	AD	RI	NM	ME	GE	AD	
