Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Anthony, John		-		3	1					-															4
Ballantyne, Hayden	-			-	-	-	1	1	-	1	-		-	-	-	-	1	2	1	3	1	1	3	-	15
Barlow, Michael	-	-	-	-	1	-	-	1	-	1	-	1	-	1	-	-	3	-	1	-	1	-	1	-	11
Bradley, Kepler	-	-	1											1	2	3	-	-	1	1	-		-		9
Broughton, Greg	-	-	-	-	-	-	-	-	-	-	1	2	1	1	-										5
Clarke, Zac	2	2	-	-	-	1	2	1	-	-		1	-			1					1			-	11
Crichton, Jesse									-	-	-	1													1
Crowley, Ryan	-	1	-	-	-	1	1	2	-	2	-	-	-	1	-	1	-	-	-	1	-	-	1	1	12
Crozier, Hayden										-	-	-													
Dawson, Zac	-	-	-	-	-	-	-	-	1	-	-							-	-	-	-	-	-	-	1
Duffield, Paul	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	1	-	-	-	-	-	1
Fyfe, Nat	1	-	-		-												-	-		-	-	-	-	-	1
Griffin, Jonathon					-	-			-		-	2	-	1	-	-	-	-	-			1			4
Grover, Antoni														-											
Hill, Stephen	-	-	1	-	-	1	1	-	-	-	-			-	1	-	-	-	1	1	-	1	-	-	7
Ibbotson, Garrick	1	1	-	-	-	1	-	-		-	1	-	-	-	-	-	1	-	-	-	-	-	-	1	6
Johnson, Michael	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	3
Lower, Nick												-	-	1											1
Mayne, Chris	-	2	-	2	1	1	2	1	1	2	2	4	1	3	3		2	-	1	2	2	1	2	3	38
McPharlin, Luke	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-		-	-	-			2
McPhee, Adam	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	1	-	-	-	1
Mellington, Josh	-	-	2																						2
Mundy, David			-	-	-	-	-	-	-	-	-	-	-	1	1	1	-	1	-	-	1	1	-	-	6
Mzungu, Tendai	-	-	1	1	-	-	-	1	-	-	-	-	-	-	1	-	1	-	-	1	1	2	2	-	11
Neale, Lachie				-	1	-	-	-	-	-	-	-	-						1						2
Pavlich, Matthew	2	1	-	1	-	2	3	1	-	1	4	3	3	6	5	5	4	6	-	2		3	6	1	59
Pearce, Clancee	-	1	2	1	-	-	-	-	-	-	-	-	-	-	-	1	2	1	-	1	-	1	1	-	11
Pitt, Jayden												-	-												
Roberton, Dylan						1	-	-					-	-	-	-	-	-	-						1
Sandilands, Aaron	-	1	1	2			1	-	-	-	-									1	2	2	-	1	11
Sheridan, Tom																						-			
Silvagni, Alex									-			-	-										-	-	
Spurr, Lee						-	-	-							-	-	-	-	-	-	-	-	1	-	1
Suban, Nick	-	-	-	-							-	-	-			-			-	-	1	-	-	-	1
Sutcliffe, Cameron														-	-	-	-								
Walters, Michael															1	-	1	-	3	1	3	2	2	-	13
de Boer, Matthew	1	-	1	2	2	1	1	-	-	1	1	-	-	-	-	-	-	1	-	1	1		2	-	15
van Berlo, Jay								-	-																
Totals	7	10	9	12	7	9	12	8	3	8	9	14	5	16	15	12	15	11	10	15	15	15	22	7	266
Opponent	GE	SY	BL	SK	CA	GC	PA	HW	WC	AD	RI	ES	CW	WB	ME	GW	PA	WC	AD	RI	NM	ME	GE	AD	
