Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Anthony, John		-		1	-					-															1
Ballantyne, Hayden	1			-	-	-	-	1	-	1	-		2	-	2	1	-	-	-	1	1	1	-	-	11
Barlow, Michael	-	-	-	2	-	-	-	-	1	-	-	2	-	1	1	1	-	2	1	3	1	1	-	-	16
Bradley, Kepler	2	1	-											1	-	1	-	-	-	-	-		-		5
Broughton, Greg	-	1	-	-	-	1	-	1	-	2	1	1	1	-	1										9
Clarke, Zac	1	1	1	-	-	2	-	-	-	1		-	-			-					1			-	7
Crichton, Jesse									-	-	-	-													
Crowley, Ryan	-	-	1	1	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	1	-	-	5
Crozier, Hayden										-	1	2													3
Dawson, Zac	-	1	-	-	-	-	-	-	-	-	-							-	-	-	-	-	-	-	1
Duffield, Paul	1	1	-	1	-	-	1	1	-	-				-	-	-	-	-	-	-	-	-	-	-	5
Fyfe, Nat	-	-	-		1												1	1		1	1	1	1	-	7
Griffin, Jonathon					1	1			-		-	-	-	1	-	-	-	-	-			-			3
Grover, Antoni														-											
Hill, Stephen	-	1	-	3	-	-	-	-	1	-	-			1	-	1	-	1	-	-	5	-	-	1	14
Ibbotson, Garrick	-	1	-	-	-	-	1	1		-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	4
Johnson, Michael	-	-	-	-	-	1	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	3
Lower, Nick												1	-	-											1
Mayne, Chris	1	-	-	1	1	-	1	1	2	-	3	1	-	1	3		-	-	1	-	-	2	-	2	20
McPharlin, Luke	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-		-	1	-			3
McPhee, Adam	1	-	-	1	1	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Mellington, Josh	1	-	-																						1
Mundy, David			-	-	-	-	-	-	-	1	-	-	-	-	-	-	2	-	-	-	-	-	2	1	6
Mzungu, Tendai	-	2	-	1	1	-	1	-	-	-	2	1	1	-	-	2	-	-	-	-	-	1	1	-	13
Neale, Lachie				-	1	-	-	-	-	1	1	-	-						1						4
Pavlich, Matthew	-	1	2	2	1	3	1	1	-	1	-	2	2	-	1	-	-	1	2	2		1	-	1	24
Pearce, Clancee	-	-	-	-	-	1	1	-	-	2	-	-	-	1	1	-	2	1	-	-	-	1	1	-	11
Pitt, Jayden												-	-												
Roberton, Dylan						-	-	-					-	-	1	-	-	-	-						1
Sandilands, Aaron	1	-	-	-			-	-	-	1	-									-	-	-	-	-	2
Sheridan, Tom																						-			
Silvagni, Alex									-			-	-										-	-	
Spurr, Lee						-	1	1							-	-	-	-	-	-	-	-	-	-	2
Suban, Nick	-	-	-	-							-	-	-			-			3	1	-	-	-	-	4
Sutcliffe, Cameron														-	1	1	-								2
Walters, Michael															1	-	-	1	1	2	1	-	2	-	8
de Boer, Matthew	1	-	-	-	-	-	2	-	-	-	-	-	-	1	2	1	-	1	-	-	-		1	1	10
van Berlo, Jay								-	-																
Totals	10	10	4	13	7	9	10	7	4	10	9	11	7	8	15	9	5	8	9	10	11	9	8	6	209
Opponent	GE	SY	BL	SK	CA	GC	PA	HW	WC	AD	RI	ES	CW	WB	ME	GW	PA	WC	AD	RI	NM	ME	GE	AD	
