Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Anthony, John		1		2	-					-															3
Ballantyne, Hayden	2			-	1	-	1	2	1	1	2		-	-	2	1	-	3	1	3	4	3	3	1	31
Barlow, Michael	1	-	-	-	-	-	-	1	-	2	-	1	-	-	2	-	-	-	1	-	-	-	-	-	8
Bradley, Kepler	1	1	-											-	1	1	-	-	1	1	-		-		6
Broughton, Greg	-	-	-	1	-	-	-	-	-	-	-	2	2	1	-										6
Clarke, Zac	2	-	1	2	1	1	-	1	1	-		2	1			1					-			-	13
Crichton, Jesse									-	-	1	-													1
Crowley, Ryan	-	2	-	1	1	1	1	1	-	2	-	-	-	1	-	1	-	-	-	-	-	-	1	-	12
Crozier, Hayden										-	-	-													
Dawson, Zac	-	-	-	-	-	-	-	1	1	-	-							-	-	-	-	-	-	-	2
Duffield, Paul	-	-	1	-	-	-	-	-	-	-				-	-	-	-	-	1	-	-	-	-	-	2
Fyfe, Nat	2	-	-		-												1	-		-	-	-	-	1	4
Griffin, Jonathon					-	-			-		1	1	-	-	-	-	-	-	-			2			4
Grover, Antoni														-											
Hill, Stephen	-	-	-	-	1	1	-	-	-	1	-			1	2	2	-	-	1	1	-	-	-	-	10
Ibbotson, Garrick	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
Johnson, Michael	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	3
Lower, Nick												-	-	1											1
Mayne, Chris	-	4	-	2	1	3	3	1	1	2	1	4	2	4	1		2	-	1	1	2	1	-	3	39
McPharlin, Luke	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-			1
McPhee, Adam	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	-	2	-	-	-	2
Mellington, Josh	3	-	1																						4
Mundy, David			1	-	-	-	-	-	-	1	-	-	1	-	-	-	1	1	-	-	2	1	-	-	8
Mzungu, Tendai	1	1	-	2	-	1	-	-	-	-	-	-	-	-	1	-	1	2	-	1	1	2	-	-	13
Neale, Lachie				-	-	2	-	1	-	-	-	-	-						1						4
Pavlich, Matthew	3	-	1	1	1	1	4	-	-	3	6	3	5	6	4	7	2	8	2	3		2	6	1	69
Pearce, Clancee	-	1	3	1	-	-	1	-	-	-	-	-	1	-	2	2	2	1	1	-	-	-	1	-	16
Pitt, Jayden												-	-												
Roberton, Dylan						1	-	-					-	-	-	-	-	-	-						1
Sandilands, Aaron	-	1	-	1			1	-	-	-	-									-	1	2	-	-	6
Sheridan, Tom																						-			
Silvagni, Alex									-			-	-										-	-	
Spurr, Lee						-	-	-							-	-	-	-	-	-	-	-	-	-	
Suban, Nick	-	-	-	-							-	-	-			-			-	-	2	-	-	1	3
Sutcliffe, Cameron														-	-	-	1								1
Walters, Michael															3	2	1	2	3	1	4	1	2	3	22
de Boer, Matthew	1	-	-	1	-	3	1	-	1	-	1	1	-	-	-	-	-	-	1	2	2		1	-	15
van Berlo, Jay								-	-																
Totals	16	12	8	14	7	14	12	9	5	12	12	14	12	14	18	18	11	17	14	13	20	14	14	11	311
Opponent	GE	SY	BL	SK	CA	GC	PA	HW	WC	AD	RI	ES	CW	WB	ME	GW	PA	WC	AD	RI	NM	ME	GE	AD	
