Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Biggs, Shane								-	-							-	-	-	-	-	-	-	-	
Bontempelli, Marcus	-	2		1	-	-	-	-	1		1	-	1	-	1	-	1	-	-	-	-	-	2	10
Boyd, Matthew	-	1		-	-		-	-	1	1	-	-	-	1	-	1	-	1	-		-		-	6
Boyd, Tom	1	-	-	-	-	2	-	-	1	-	1	-		1	-									6
Campbell, Tom															-	1	-	1	1	-				3
Cordy, Ayce		-	-	-	-	-	-	-																
Cordy, Zaine																					-	-		
Crameri, Stewart	2	-	-	2	-	1	-	2		-					1	2	2	2	-	-	2	-	5	21
Dahlhaus, Luke	1	-	-	2	-	-	-	1	2	1	-	-	1	-	-	-	-	-	-	-	2	-	-	10
Dale, Bailey							1	-	-	1	1	-			-	1	-	-						4
Daniel, Caleb													-	-	-	1	-	-	-	-		1	-	2
Darley, Sam																		-	-					
Dickson, Tory	-	2	2	1	1	-	1	1	-	-	-	-	-	-	-	-	-	2	2	-	-	-	-	12
Goodes, Brett	-	1	-			-	-	-														-		1
Grant, Jarrad	1	1	1	1					2	1	-	-	-	-	-	1	1	-	1	-	1	1	2	14
Hamling, Joel									-	-	-	-	-					-	-	-	-	-	-	
Honeychurch, Mitch	-	1	1	-	2	1	-						3								1	-	-	9
Hrovat, Nathan			-	2	1	-			-	-	1													4
Hunter, Lachie						-	-	1						1	-	-	1	-	1	-	1	-	-	5
Johannisen, Jason	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	1			-	-	-		3
Jong, Lin	-	-	-	-	1		-	-	-	-								-	1	1			1	4
Macrae, Jack	-	1	-	-	-	-			-	-	1	-	-	2	1	-	-	-	-	-	-	-	1	6
McLean, Toby										-	-	-	-											
Minson, Will	1	-	-						1	-	1	-	-	-									-	3
Morris, Dale	-	-	-									-	-	-	-	-	-	-	-	-	-		-	
Murphy, Robert	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1		-	-	-		-	2
Pearce, Daniel																				-				
Picken, Liam	-	-	-	1	-	-	1	-	1		-	1	1	-	-	2	1	-	-		-	1	-	9
Prudden, Josh														-	-	-	-							
Redpath, Jack	-												1	2	1	2	2	-	-	1	-	-	-	9
Roberts, Fletcher					-	-	-	-	-	-	1	-	-	-								-	-	1
Roughead, Jordan	-	-	-	-	-	-	-	-	1	-	1	-	-		-						-	-		2
Smith, Clay				-	-	-																		
Smith, Roarke																				-				
Stevens, Koby			-	1	-	1	-	1	-	-	-	1	-	-										4
Stringer, Jake	3	1	-	2	-	1	1	3		1	-	2	-	1	2	3	2	4	-	-	2	2	2	32
Talia, Michael	-	-	-	-	-	-	-	-						1		-	-	-	-	-				1
Wallis, Mitch	-	-	-				-	-	1	-	-	-	2	1	-	-	-	2	1	3	1	1	1	13
Webb, Lukas			-	-	2	-			-	-	-	-									1	-		3
Wood, Easton	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Totals	9	10	4	14	8	6	4	9	12	5	8	4	9	10	6	14	12	12	7	5	11	6	14	199
Opponent	WC	RI	HW	AD	SY	SK	FR	ME	GW	PA	BL	SK	CA	GC	GE	CW	ES	PA	ME	WC	NM	BL	AD	
