Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Biggs, Shane								-	-							-	1	-	-	-	-	-	-	1
Bontempelli, Marcus	1	-		-	-	-	-	-	-		1	-	-	1	-	-	-	-	-	-	2	1	-	6
Boyd, Matthew	-	-		1	-		-	1	1	-	-	-	-	-	-	1	-	1	1		-		-	6
Boyd, Tom	1	-	2	-	-	4	2	-	3	-	4	1		1	-									18
Campbell, Tom															1	-	-	1	1	-				3
Cordy, Ayce		-	-	-	-	3	2	-																5
Cordy, Zaine																					-	-		
Crameri, Stewart	1	-	-	-	-	-	-	-		1					-	3	2	-	1	2	2	1	-	13
Dahlhaus, Luke	-	-	-	1	-	-	-	2	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	5
Dale, Bailey							-	-	-	-	-	-			-	-	-	-						
Daniel, Caleb													-	-	-	-	-	-	-	-		-	-	
Darley, Sam																		-	-					
Dickson, Tory	-	-	1	-	-	1	1	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-	5
Goodes, Brett	-	-	-			-	-	-														-		
Grant, Jarrad	-	-	-	1					1	-	-	-	-	-	-	1	-	-	-	-	1	-	-	4
Hamling, Joel									1	-	2	1	-					1	1	-	-	2	3	11
Honeychurch, Mitch	-	1	-	-	-	-	-						1								-	-	-	2
Hrovat, Nathan			1	-	-	-			-	-	-													1
Hunter, Lachie						-	-	-						-	-	-	1	-	-	-	-	-	-	1
Johannisen, Jason	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-			-	1	1		4
Jong, Lin	-	2	-	-	-		-	-	-	-								-	-	1			1	4
Macrae, Jack	-	-	1	-	-	-			-	1	-	-	-	-	-	-	-	-	-	1	1	-	-	4
McLean, Toby										-	-	-	1											1
Minson, Will	-	-	1						-	1	-	-	1	-									-	3
Morris, Dale	-	-	1									1	-	3	-	3	1	-	1	-	-		3	13
Murphy, Robert	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	2		-	-	-		-	3
Pearce, Daniel																				-				
Picken, Liam	-	1	-	3	-	-	-	-	1		-	-	-	-	-	-	-	-	-		-	-	1	6
Prudden, Josh														-	-	-	-							
Redpath, Jack	-												3	3	2	-	-	3	-	1	1	2	2	17
Roberts, Fletcher					1	-	1	2	2	1	-	1	1	1								-	1	11
Roughead, Jordan	1	2	1	1	2	-	1	1	1	1	1	1	-		-						2	2		17
Smith, Clay				-	-	-																		
Smith, Roarke																				1				1
Stevens, Koby			-	1	-	1	-	-	-	-	-	2	-	-										4
Stringer, Jake	1	1	-	2	-	1	-	-		-	2	-	-	-	-	1	1	-	-	3	-	-	-	12
Talia, Michael	-	1	1	1	-	1	1	1						-		1	-	-	1	-				8
Wallis, Mitch	-	-	-				-	-	-	2	-	-	-	-	-	1	1	-	1	-	-	-	-	5
Webb, Lukas			-	1	1	-			-	1	-	-									-	-		3
Wood, Easton	-	1		2	-	3	2	-	4	3	2	3	1	2	1	1	3	1	-	1	1	4	1	36
Totals	5	9	9	14	4	14	10	8	15	12	12	11	8	11	5	12	13	7	8	10	11	13	12	233
Opponent	WC	RI	HW	AD	SY	SK	FR	ME	GW	PA	BL	SK	CA	GC	GE	CW	ES	PA	ME	WC	NM	BL	AD	
