Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R23	R24	QF	PF	GF	Tot
Bartel, Jimmy	2	-	-	4	2	-	-	1	-	-	-	-		-	2	-	-	1	-	-	-	1	-	-	-	13
Brown, Mitch													-	-												
Byrnes, Shannon													-				-			-	-	-				
Chapman, Paul		-	-	-	-	-	-	-	-		-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Christensen, Allen		-	-	-		-	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	
Corey, Joel	-	-	1	1	1	5	2	-	4	3	2	4	-		1	2	-	3	-	-				-	-	29
Cowan, Josh									-	-							-									
Duncan, Mitch	-	-	-		-	-	-	-		-	-	-	1	1	-		-	-	-	-		-	-	-	-	2
Enright, Corey	1	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	1
Gillies, Tom													-	-												
Guthrie, Cameron	-	-																								
Hawkins, Tom	7	3	3		11	3	10	10	5				9			1	2	1	2		1	2	2	1	2	75
Hogan, Simon																-										
Hunt, Josh	-	-	-	-		-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	-	-	
Hunt, Taylor	-	-	-	-	-			-	-	-	-	-	-		-	-										
Johnson, Steve	1	-	-	1	-		-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	2
Kelly, James	-	-	1	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	1	-	-	-	-	-	2
Ling, Cameron		-	-	1	-		-		-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	1
Lonergan, Tom	-			-	-	-	-		-	-	-	-	-	1	-	-	-	-	-	-	-		1	-	-	2
Mackie, Andrew	-	-		-	-	-	-	-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	
Menzel, Daniel	-	-	-	-	-	-	-		-	-	-	-	-	-	-					-	-	-	-			
Milburn, Darren	-	-	1	-	-	-		-	-		-	-					-	-	-			-				1
Mooney, Cameron	-		1	8		7			6									-	2	-						24
Motlop, Steven													-	-	-	-										
Ottens, Brad	25	15	17	34	26	14	30	27		16	31	25		31	28			28		28	32	24	21	17	31	500
Podsiadly, James		-	-	-	-	-	1	-	1	1	2	1	1	-	-	-	1		3	1	2	1	1	1	1	18
Scarlett, Matthew	-		-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-		-	-	-	-	-	
Selwood, Joel	-		1	1	-	-	-	-	-	-	1					1	3	1	-	1	-	3	1	-	-	13
Simpson, Dawson													22													22
Stokes, Mathew	-	-	-		-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-		-	-	-	
Taylor, Harry	-	-	-	-	1	-	1	-		1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Varcoe, Travis	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Vardy, Nathan								3	20	15	15	10		10	11	9				11						104
West, Trent																17	17	17	29		23	17	19	19	25	183
Wojcinski, David	-	-		-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	-	-	-	-	
Totals	36	18	25	50	41	29	44	41	36	36	51	40	33	43	42	30	24	51	36	42	58	48	45	38	59	996
Opponent	SK	FR	PA	SY	HW	NM	CW	CA	GC	WB	HW	SK	AD	ES	WC	BL	RI	ME	GC	AD	SY	CW	HW	WC	CW	
