Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R23	R24	QF	PF	GF	Tot
Bartel, Jimmy	-	-	2	-	-	1	2	-	-	-	-	-		1	1	-	-	1	2	1	-	-	-	-	2	13
Brown, Mitch													1	2												3
Byrnes, Shannon													-				2			-	-	-				2
Chapman, Paul		-	1	2	1	-	-	1	1		-	-	-	1	1	1	1	-	1	-	-	1	-	1	-	13
Christensen, Allen		-	1	-		-	-	-					-	-	-	2	2	-	2	1	-	1	1	1	-	11
Corey, Joel	1	-	1	-	-	-	-	-	-	-	-	-	-		-	-	1	2	-	-				-	-	5
Cowan, Josh									1	1							-									2
Duncan, Mitch	1	1	1		1	1	2	-		-	1	-	2	2	-		-	1	-	1		1	-	-	-	15
Enright, Corey	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	1		-	-	-	-	-	-	1
Gillies, Tom													-	-												
Guthrie, Cameron	-	-																								
Hawkins, Tom	-	-	4		1	1	-	-	1				1			6	4	5	3		1	3	2	3	6	41
Hogan, Simon																-										
Hunt, Josh	-	-	-	-		-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	-	-	
Hunt, Taylor	-	-	-	-	-			-	-	-	-	1	-		1	-										2
Johnson, Steve	-	2	1	1	1		2	3	6	4	2	-	1	3	2	-		6	6	2	-	2	3	1	1	49
Kelly, James	-	-	1	1	-	-	-	-	2	1	-	-		-	-	-	1	-	-	1	-	-	-	-	-	7
Ling, Cameron		-	-	-	1		1		1	-	-	2	-	-	-	1		-	-	-	1	1	-	-	-	8
Lonergan, Tom	-			-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Mackie, Andrew	-	-		-	-	1	-	-	-	-	-	-	1	-		-	-	-	-		-	-	-	2	-	4
Menzel, Daniel	-	4	1	-	1	2	1		-	3	-	3	1	1	1					-	-	5	2			25
Milburn, Darren	-	-	-	-	-	-		-	-		-	-					-	-	-			-				
Mooney, Cameron	2		-	-		-			-									5	3	3						13
Motlop, Steven													1	-	-	-										1
Ottens, Brad	1	2	3	-	1	-	-	1		2	-	-		1	-			1		2	-	-	3	-	-	17
Podsiadly, James		-	3	3	2	6	3	1	6	5	6	1	2	3	3	6	-		5	5	1	2	2	3	-	68
Scarlett, Matthew	-		-	-	-	-	-	-	-	1	-	1	-	-	-		-	-	-		-	-	-	-	-	2
Selwood, Joel	-		-	-	1	1	1	1	3	-	1					-	-	1	1	1	-	-	-	-	1	12
Simpson, Dawson													1													1
Stokes, Mathew	1	2	1		-	2	1	2	3	2	1	1		1	-	-	3	1	1	1	2		-	2	-	27
Taylor, Harry	-	-	-	-	-	-	-	-		-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1
Varcoe, Travis	1	1	-	2	-	2	-	1	-	1	-	-	1		-	-	-	3	-	-	-	-	-	1	1	14
Vardy, Nathan								-	1	1	1	1		1	-	1				1						7
West, Trent																-	2	1	-		1	1	1	1	-	7
Wojcinski, David	-	1		-	1	-	-	-	-	1		-	-	-	1		-	-	-	-	-	1	-	-	-	5
Totals	7	13	20	9	11	17	13	10	25	22	12	10	12	17	10	17	16	28	24	19	6	18	14	15	11	376
Opponent	SK	FR	PA	SY	HW	NM	CW	CA	GC	WB	HW	SK	AD	ES	WC	BL	RI	ME	GC	AD	SY	CW	HW	WC	CW	
