Player	R1	R2	R3	R4	R5	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R23	R24	QF	PF	GF	Tot
Bartel, Jimmy	-	-	-	-	-	-	-	-	-	-	-	Off		-	-	-	-	-	-	-	-	-	-	-	-	0/1
Brown, Mitch													-	-												
Byrnes, Shannon													On				Off			On	-	On				3/1
Chapman, Paul		-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Christensen, Allen		On	On	-		On	On	-					-	-	-	-	-	On	-	-	On	-	-	-	-	6/0
Corey, Joel	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	Off	-				-	-	0/1
Cowan, Josh									On	-							On									2/0
Duncan, Mitch	-	-	-		-	-	-	-		-	-	On	-	-	Off		-	-	-	Off		-	-	On	On	3/2
Enright, Corey	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Gillies, Tom													-	On												1/0
Guthrie, Cameron	-	Off																								0/1
Hawkins, Tom	-	-	-		-	-	-	-	Off				-			-	-	-	-		-	-	-	-	-	0/1
Hogan, Simon																Off										0/1
Hunt, Josh	-	-	-	Off		-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	-	-	0/1
Hunt, Taylor	-	-	-	-	Off			-	-	-	-	-	-		-	-										0/1
Johnson, Steve	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	Off	-	0/1
Kelly, James	-	-	-	-	-	-	-	-	-	Off	-	-		-	-	-	-	-	-	-	-	-	-	-	-	0/1
Ling, Cameron		-	-	-	-		Off		-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	0/1
Lonergan, Tom	-			-	-	-	-		-	-	-	-	-	Off	-	-	-	-	On	-	-		-	-	-	1/1
Mackie, Andrew	-	-		-	-	-	-	-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	
Menzel, Daniel	-	-	-	-	On	-	-		-	-	-	-	-	-	-					-	-	-	Off			1/1
Milburn, Darren	On	-	-	On	-	-		-	-		On	-					-	-	-			-				3/0
Mooney, Cameron	-		-	-		-			-									-	-	-						
Motlop, Steven													-	-	On	On										2/0
Ottens, Brad	-	-	-	-	-	Off	-	-		-	-	-		-	-			-		-	-	-	-	-	-	0/1
Podsiadly, James		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	Off	0/1
Scarlett, Matthew	-		-	-	-	-	-	-	-	-	-	-	Off	-	-		-	-	-		-	-	-	-	-	0/1
Selwood, Joel	Off		-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-	-	-	0/1
Simpson, Dawson													-													
Stokes, Mathew	-	-	-		-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-		On	-	-	1/0
Taylor, Harry	-	-	Off	-	-	-	-	-		-	-	-	-	-	-	-	-	Off	-	-	Off	Off	-	-	-	0/4
Varcoe, Travis	-	-	-	-	-	-	-	-	-	On	Off	-	-		-	-	-	-	-	-	-	-	-	-	-	1/1
Vardy, Nathan								Off	-	-	-	-		-	-	-				-						0/1
West, Trent																-	-	-	-		-	-	-	-	-	
Wojcinski, David	-	-		-	-	-	-	On	-	-		-	-	-	-		-	-	-	-	-	-	-	-	-	1/0
Totals																										
Opponent	SK	FR	PA	SY	HW	NM	CW	CA	GC	WB	HW	SK	AD	ES	WC	BL	RI	ME	GC	AD	SY	CW	HW	WC	CW	
