Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bell, Peter	-	-	1	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	1	-	4
Black, Heath				-	-	1	-	-	1	-	-	-	-	1	-	-	-	-	-	-			3
Browne, Andrew	-	1	-																			-	1
Campbell, Adam				-			2	-	1														3
Carr, Josh	-	-	-	-	1	-	-	-		-	-	1	-	-	-	-	-	-	1	1	-		4
Carr, Matthew		-	1	-	-	-	-	-	1	-	-	-	-	-		-	-	-		-			2
Collard, Clayton									-														
Cook, Troy			1		-	-			-	-		-								-	-	-	1
Crowley, Ryan	-	-	-	1	-	-	1	-	-	1		-			1	-	1	-	-	-	-	-	5
Dodd, Steven	-		-	-	1	2	-	-	-	-	-	-	2	-	1	-					-		6
Drum, Marcus																2	1					-	3
Duffield, Paul	-	-					-	-								-	-						
Dunn, Ryley																						-	
Farmer, Jeff													3	-			-	2	1	-	-	-	6
Foster, Andrew																			-		-	-	
Gilmore, Daniel		-	-	1	-		-						1		-	1	-	-	-	-	-	-	3
Grover, Antoni	-	-	-	-	2	-	-	-	1	-	1	-	1	-	1	-	1	1	-	-	1		9
Haddrill, Robert																						-	
Hasleby, Paul	-	3	-	-	-	-	-		-	-	-	2	-	-	-	1	-	1	-	-	-		7
Hayden, Roger	-	-	1	1	-	1	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	5
Headland, Des	-	1	-	1	-	1	-	-	-	-	2	-	3	-	-	1	2						11
Ibbotson, Garrick											-												
Johnson, Michael					-	2	-	-	1	-	-	-	-	-	-	-	2	-	2	1	2	1	11
Longmuir, Justin	-		-																				
McManus, Shaun	1	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	4
McPharlin, Luke	1	-	1	2	2	-	1	3	1	-	1		3	-	2	-	4	1	-	-	2	2	26
Mundy, David	1	-	-	-	-	1	-	-	-	-	2	-	-	-	-	-	-	-	-	-	1	-	5
Murphy, Ryan	-												-		-			-	-	-		-	
OBrien, Brock																						1	1
Parker, Shane	-	-	-	-		-							1	-									1
Pavlich, Matthew	3	1	1	4	1	1	-	1	2	5	3	-	1	1	1	4	1	-	3	-	5	3	41
Peake, Brett	-	-							-	-	-	-						-	-	-	-		
Sandilands, Aaron	-	-	1	1	-	-	1	-	1	-	1	1		-	1		-						7
Schammer, Byron													-	-	-			-	-		-	-	
Solomon, Dean	-	-	-	-	1	-		-	-	-	-	-	2	-	1	-	-	-	-	1	-		5
Tarrant, Chris	1	1	-	2	2	2	4	-	3	2	1	1		1	1	1	-	2	-	-	-	-	24
Thornton, Scott									-	-	1	-	1	-	-	-	-	-	1	2	-	-	5
Walker, James	-	-	-	1	-		1	-			-	-			1								3
Warnock, Robert						1		1			-	-	-	1		1		-	-	1	-	-	5
Webster, Luke		1		-	-	-	-	2		-													3
Totals	7	8	7	14	10	13	10	8	13	9	13	6	19	4	10	11	12	7	8	6	12	7	214
Opponent	PA	ES	WC	ME	AD	BL	HW	GE	SK	CW	RI	WB	CA	SY	KA	AD	GE	WC	ES	SK	ME	PA	
