Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Adkins, Damien				-	-	-	-	-							-	-										
Banfield, Drew	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	1	4
Braun, Michael	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-		1
Butler, Sam	1	1	-	-	-	-		-	-	1	-				-	-	-								-	3
Chick, Daniel	-	2	1	-	1	-	-	-	-	-	-	-	-	-	2	1	-	-	1	-	-	1	-	-	-	9
Cousins, Ben	1		-	-	-	1	2	1	1	-	-	-	-	1	-	-	-	-	1	1	-	-	-	1	-	10
Cox, Dean	-	-	-	-	1	-	3	-	-	-	-	-	-	-	-	-	-	1	-	1	1	1	-	3	1	12
Edwards, Aaron											2	-	2	-												4
Embley, Andrew	1	-	-	-	1	-	-	-	-	-	-	-	1	1								-	-	-	-	4
Fletcher, Chad	-	1	-	-	1	1	-	1	-	-	-	-	-	1	-	-	2	-	-	-	-	-	-	-	-	7
Gardiner, Michael	-	-			-	1		3	2	-						1						1	2	2	1	13
Gaspar, Travis																								1	-	1
Glass, Darren	1	-	1	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	1	-	1	-	1	-	7
Graham, Jaymie			2	-																						2
Green, Kasey																				-	-				3	3
Hansen, Ashley	2	1	-	-	3	-	-	-	1	-	1	2	-	-	-						-	-	1	1	1	13
Hunter, Adam	-	2	1	-	5	-	1	-	2	1	1	-	2	-	-			-	2	-	-	-	2	1	2	22
Jones, Brett	-	1	-	1	1	-	-	-	-	1	1	-	1	1	2	-	-	-	1	-	-		-			10
Jones, Rowan																	-			-	-			1		1
Judd, Chris	-	-	-	-	-	1	1	-		-	2	-	-	-	-	-	-	2	1	1	-	-	-	1	-	9
Kerr, Daniel	1	1	-				-	-	1	-	-	-	1	-	-	-	-	1	-	2	-	1	-	-	-	8
LeCras, Mark										-	-															
Lynch, Quinten	1	1	1	-	2	-	-	-	3	3	-	1	-	-	1	1	1	-	2	3	1	2	-			23
Matera, Phillip	-	-	-	-	-	1	-		-		-	1	-	2	2	-	-	-	-			-	-			6
McConnell, Daniel								-	-																	
McDougall, Andrew	-															2		-	-							2
Morton, Mitch																			-	-	-					
Nicoski, Mark		-	-				-	2	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	-	-	5
Rosa, Matt																	-	1	-							1
Sampi, Ashley	-	2	1	-	-	-	1	-	-	-							1	1	1	-	-	-	1	-	1	9
Seaby, Mark				-	-	-				1	2	-	2	-	-	1	1	1	1	2	2	-	-	-	-	13
Selwood, Adam		-	-	1	-	-	-				-	-	-	-	-	-	-	-	-	1	-	-		-	-	2
Staker, Brent	-	-	-				-	-	-	1	1	-	1	1	1	2	1	1	1	1	-	1	1	-	1	14
Stenglein, Tyson	1	-		-	-	-	2	-	-	-		-	1	2	1	-	1	-		-	-	-	-	-	-	8
Wirrpanda, David	-	-	-	2	-	1	1					2	1	-	1	2	-	1	-	-		1	-	-	2	14
Wooden, Josh									-																	
Totals	9	12	7	4	16	6	11	7	10	8	12	7	12	9	11	11	8	9	12	14	4	9	7	12	13	240
Opponent	AD	GE	FR	WB	BL	SY	HW	SK	CW	PA	RI	ES	ME	CA	KA	BL	SY	HW	WB	FR	GE	AD	SY	AD	SY	
